"",BBK01.OUC175,BBK01.OUC175_FLAGS
"",Deposits and borrowing from resident households / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:23,
1999-01,110.363,
1999-02,110.386,
1999-03,107.912,
1999-04,107.395,
1999-05,107.987,
1999-06,106.657,
1999-07,105.940,
1999-08,104.748,
1999-09,76.043,
1999-10,75.791,
1999-11,77.422,
1999-12,77.218,
2000-01,76.130,
2000-02,76.989,
2000-03,76.194,
2000-04,75.017,
2000-05,74.480,
2000-06,72.189,
2000-07,71.837,
2000-08,70.955,
2000-09,70.292,
2000-10,69.887,
2000-11,70.911,
2000-12,71.352,
2001-01,70.907,
2001-02,70.846,
2001-03,71.442,
2001-04,71.532,
2001-05,71.908,
2001-06,72.144,
2001-07,71.810,
2001-08,72.328,
2001-09,73.368,
2001-10,72.804,
2001-11,76.056,
2001-12,76.916,
2002-01,74.665,
2002-02,75.068,
2002-03,74.462,
2002-04,73.383,
2002-05,73.038,
2002-06,73.653,
2002-07,72.996,
2002-08,72.589,
2002-09,72.083,
2002-10,71.662,
2002-11,73.942,
2002-12,74.923,
2003-01,74.433,
2003-02,73.916,
2003-03,72.291,
2003-04,71.037,
2003-05,71.109,
2003-06,71.024,
2003-07,73.360,
2003-08,74.428,
2003-09,74.291,
2003-10,73.835,
2003-11,74.885,
2003-12,73.485,
2004-01,73.889,
2004-02,74.614,
2004-03,71.738,
2004-04,71.644,
2004-05,71.821,
2004-06,74.085,
2004-07,75.574,
2004-08,76.183,
2004-09,76.146,
2004-10,76.514,
2004-11,77.929,
2004-12,141.192,
2005-01,139.770,
2005-02,139.538,
2005-03,137.827,
2005-04,138.212,
2005-05,137.704,
2005-06,138.385,
2005-07,137.903,
2005-08,136.673,
2005-09,136.354,
2005-10,135.601,
2005-11,137.142,
2005-12,138.016,
2006-01,137.354,
2006-02,136.881,
2006-03,136.556,
2006-04,137.161,
2006-05,136.573,
2006-06,136.437,
2006-07,135.732,
2006-08,134.612,
2006-09,134.211,
2006-10,133.942,
2006-11,135.766,
2006-12,137.422,
2007-01,136.470,
2007-02,136.877,
2007-03,138.982,
2007-04,139.857,
2007-05,140.732,
2007-06,142.870,
2007-07,142.396,
2007-08,144.963,
2007-09,147.617,
2007-10,147.465,
2007-11,149.951,
2007-12,156.592,
2008-01,155.787,
2008-02,156.103,
2008-03,157.099,
2008-04,158.223,
2008-05,159.474,
2008-06,160.776,
2008-07,163.338,
2008-08,167.094,
2008-09,167.936,
2008-10,174.156,
2008-11,178.061,
2008-12,179.523,
2009-01,181.230,
2009-02,183.137,
2009-03,180.576,
2009-04,182.453,
2009-05,183.655,
2009-06,183.607,
2009-07,183.849,
2009-08,183.034,
2009-09,182.287,
2009-10,181.549,
2009-11,181.462,
2009-12,181.475,
2010-01,179.333,
2010-02,179.872,
2010-03,177.164,
2010-04,178.531,
2010-05,177.803,
2010-06,176.965,
2010-07,176.615,
2010-08,175.198,
2010-09,175.195,
2010-10,174.558,
2010-11,175.983,
2010-12,176.635,
2011-01,175.823,
2011-02,175.210,
2011-03,174.639,
2011-04,175.697,
2011-05,175.076,
2011-06,175.245,
2011-07,175.808,
2011-08,175.062,
2011-09,174.608,
2011-10,174.316,
2011-11,176.198,
2011-12,174.928,
2012-01,176.396,
2012-02,179.783,
2012-03,181.420,
2012-04,181.845,
2012-05,182.976,
2012-06,183.934,
2012-07,183.624,
2012-08,183.874,
2012-09,184.749,
2012-10,183.386,
2012-11,184.777,
2012-12,185.331,
2013-01,184.459,
2013-02,184.733,
2013-03,181.846,
2013-04,181.037,
2013-05,182.530,
2013-06,182.974,
2013-07,182.534,
2013-08,182.377,
2013-09,181.617,
2013-10,181.641,
2013-11,184.503,
2013-12,183.005,
2014-01,182.719,
2014-02,183.965,
2014-03,182.955,
2014-04,184.092,
2014-05,184.971,
2014-06,184.438,
2014-07,185.249,
2014-08,187.508,
2014-09,187.010,
2014-10,187.818,
2014-11,190.952,
2014-12,190.644,Provisional value
