"",BBK01.EU8142,BBK01.EU8142_FLAGS
"",External position of the Bundesbank since the beginning of EMU / Other claims on residents in other euro-area member states,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:36,
1998-12,11.491,comment
1999-01,21.491,
1999-02,6.363,
1999-03,8.397,
1999-04,10.383,
1999-05,7.612,
1999-06,8.604,
1999-07,8.450,
1999-08,6.840,
1999-09,9.672,
1999-10,12.900,
1999-11,9.171,
1999-12,11.128,
2000-01,8.213,
2000-02,9.274,
2000-03,10.373,
2000-04,7.960,
2000-05,11.885,
2000-06,8.770,
2000-07,9.626,
2000-08,14.502,
2000-09,7.593,
2000-10,7.473,
2000-11,7.138,
2000-12,13.869,
2001-01,8.476,
2001-02,7.785,
2001-03,7.523,
2001-04,12.752,
2001-05,7.627,
2001-06,6.971,
2001-07,6.072,
2001-08,5.866,
2001-09,5.600,
2001-10,6.696,
2001-11,9.238,
2001-12,5.078,
2002-01,2.962,
2002-02,2.092,
2002-03,1.154,
2002-04,1.947,
2002-05,1.878,
2002-06,1.444,
2002-07,1.354,
2002-08,1.137,
2002-09,1.261,
2002-10,2.098,
2002-11,4.816,
2002-12,167.266,
2003-01,487.816,
2003-02,493.389,
2003-03,489.913,
2003-04,441.143,
2003-05,455.408,
2003-06,475.911,
2003-07,473.636,
2003-08,503.794,
2003-09,473.836,
2003-10,440.209,
2003-11,452.441,
2003-12,456.376,
2004-01,456.396,
2004-02,445.795,
2004-03,454.436,
2004-04,432.312,
2004-05,450.966,
2004-06,479.624,
2004-07,485.888,
2004-08,632.215,
2004-09,655.044,
2004-10,655.710,
2004-11,650.608,
2004-12,667.356,
2005-01,699.486,
2005-02,687.287,
2005-03,699.236,
2005-04,749.672,
2005-05,830.682,
2005-06,864.435,
2005-07,906.923,
2005-08,878.478,
2005-09,882.799,
2005-10,881.706,
2005-11,900.681,
2005-12,906.147,
2006-01,864.694,
2006-02,847.108,
2006-03,834.300,
2006-04,844.178,
2006-05,864.642,
2006-06,865.813,
2006-07,894.171,
2006-08,911.995,
2006-09,913.144,
2006-10,911.721,
2006-11,913.799,
2006-12,930.561,
2007-01,969.437,
2007-02,992.601,
2007-03,1029.225,
2007-04,929.813,
2007-05,903.024,
2007-06,942.364,
2007-07,1253.266,
2007-08,1663.953,
2007-09,1878.822,
2007-10,2245.934,
2007-11,2465.850,
2007-12,2533.636,
2008-01,2579.649,
2008-02,2607.912,
2008-03,2587.876,
2008-04,2559.278,
2008-05,2527.574,
2008-06,2495.429,
2008-07,2617.274,
2008-08,2636.018,
2008-09,2628.298,
2008-10,2419.486,
2008-11,2550.824,
2008-12,2573.317,
2009-01,2600.969,
2009-02,2594.411,
2009-03,2617.799,
2009-04,2617.563,
2009-05,2489.911,
2009-06,2644.568,
2009-07,3222.163,
2009-08,4505.601,
2009-09,6226.633,
2009-10,6499.640,
2009-11,7365.864,
2009-12,7460.305,
2010-01,8086.068,
2010-02,8769.834,
2010-03,9780.058,
2010-04,9981.658,
2010-05,19580.194,
2010-06,22661.848,
2010-07,23215.634,
2010-08,23180.616,
2010-09,23546.506,
2010-10,23569.322,
2010-11,23479.316,
2010-12,24676.460,
2011-01,25573.804,
2011-02,25754.161,
2011-03,25048.859,
2011-04,23874.873,
2011-05,24028.331,
2011-06,23067.283,
2011-07,23071.757,
2011-08,35327.463,
2011-09,43252.590,
2011-10,45149.908,
2011-11,50842.832,
2011-12,54066.945,
2012-01,57538.562,
2012-02,58671.774,
2012-03,60879.527,
2012-04,62773.168,
2012-05,60251.566,
2012-06,60844.550,
2012-07,60712.545,
2012-08,61711.249,
2012-09,63001.609,
2012-10,62495.943,
2012-11,63242.433,
2012-12,63705.639,
2013-01,63706.614,
2013-02,62716.982,
2013-03,62445.932,
2013-04,62590.276,
2013-05,61455.657,
2013-06,59589.834,
2013-07,59133.235,
2013-08,57590.688,
2013-09,56873.693,
2013-10,56514.174,
2013-11,56279.513,
2013-12,54833.957,
2014-01,54153.708,
2014-02,54225.354,
2014-03,54440.206,
2014-04,52792.052,
2014-05,52649.424,
2014-06,50874.811,
2014-07,49660.057,
2014-08,48181.799,
2014-09,48087.554,
2014-10,46521.316,
2014-11,47251.491,
2014-12,46784.816,
2015-01,46628.355,
"",Comment on 1998-12: The Bundesbank's opening balance sheet in euro as at,
