"",BBK01.OUE192,BBK01.OUE192_FLAGS
1990-07,0.597,
1990-08,0.619,
1990-09,0.576,
1990-10,0.636,
1990-11,0.623,
1990-12,0.695,
1991-01,0.703,
1991-02,0.620,
1991-03,0.629,
1991-04,0.589,
1991-05,0.608,
1991-06,0.648,
1991-07,0.546,
1991-08,0.550,
1991-09,0.560,
1991-10,0.561,
1991-11,0.556,
1991-12,0.541,
1992-01,0.542,
1992-02,0.559,
1992-03,0.549,
1992-04,0.551,
1992-05,0.557,
1992-06,0.547,
1992-07,0.554,
1992-08,0.553,
1992-09,0.547,
1992-10,0.510,
1992-11,0.483,
1992-12,0.486,
1993-01,0.519,
1993-02,0.537,
1993-03,0.519,
1993-04,0.528,
1993-05,0.525,
1993-06,0.561,
1993-07,0.536,
1993-08,0.593,
1993-09,0.550,
1993-10,0.559,
1993-11,0.577,
1993-12,0.607,
1994-01,0.605,
1994-02,0.668,
1994-03,0.643,
1994-04,0.603,
1994-05,0.626,
1994-06,0.663,
1994-07,0.650,
1994-08,0.627,
1994-09,0.580,
1994-10,0.689,
1994-11,0.656,
1994-12,0.565,
1995-01,0.807,
1995-02,0.840,
1995-03,0.775,
1995-04,0.820,
1995-05,0.813,
1995-06,0.780,
1995-07,0.779,
1995-08,0.686,
1995-09,0.703,
1995-10,0.712,
1995-11,0.726,
1995-12,0.672,
1996-01,0.755,
1996-02,0.736,
1996-03,0.704,
1996-04,0.750,
1996-05,0.719,
1996-06,0.652,
1996-07,0.637,
1996-08,0.692,
1996-09,0.652,
1996-10,0.730,
1996-11,0.701,
1996-12,0.706,
1997-01,0.776,
1997-02,0.937,
1997-03,0.791,
1997-04,0.837,
1997-05,0.682,
1997-06,0.685,
1997-07,0.785,
1997-08,0.768,
1997-09,0.668,
1997-10,0.761,
1997-11,0.790,
1997-12,0.961,
1998-01,1.104,
1998-02,1.363,
1998-03,1.241,
1998-04,1.427,
1998-05,1.409,
1998-06,1.538,
1998-07,1.751,
1998-08,1.711,
1998-09,1.262,
1998-10,2.021,
1998-11,2.208,
1998-12,2.130,
1999-01,2.670,
1999-02,2.795,
1999-03,2.331,
1999-04,2.071,
1999-05,1.842,
1999-06,1.778,
1999-07,1.922,
1999-08,2.096,
1999-09,1.810,
1999-10,1.878,
1999-11,1.722,
1999-12,1.756,
2000-01,1.956,
2000-02,2.258,
2000-03,2.201,
2000-04,2.066,
2000-05,2.089,
2000-06,2.597,
2000-07,2.045,
2000-08,2.068,
2000-09,2.371,
2000-10,2.301,
2000-11,2.264,
2000-12,2.178,
2001-01,2.372,
2001-02,3.025,
2001-03,2.626,
2001-04,2.548,
2001-05,2.194,
2001-06,2.426,
2001-07,2.217,
2001-08,2.498,
2001-09,2.503,
2001-10,2.471,
2001-11,2.972,
2001-12,2.673,
2002-01,2.499,
2002-02,2.932,
2002-03,2.686,
2002-04,2.355,
2002-05,2.129,
2002-06,2.273,
2002-07,2.147,
2002-08,2.444,
2002-09,2.248,
2002-10,2.104,
2002-11,2.144,
2002-12,1.960,
2003-01,2.263,
2003-02,2.166,
2003-03,2.255,
2003-04,2.398,
2003-05,2.652,
2003-06,2.269,
2003-07,2.911,
2003-08,2.835,
2003-09,2.448,
2003-10,2.879,
2003-11,3.042,
2003-12,3.242,
2004-01,2.282,
2004-02,2.173,
2004-03,2.144,
2004-04,2.337,
2004-05,2.519,
2004-06,2.082,
2004-07,2.028,
2004-08,2.368,
2004-09,2.340,
2004-10,2.580,
2004-11,2.385,
2004-12,4.169,
2005-01,4.417,
2005-02,3.011,
2005-03,2.627,
2005-04,3.129,
2005-05,2.931,
2005-06,2.532,
2005-07,5.772,
2005-08,5.931,
2005-09,6.057,
2005-10,6.505,
2005-11,6.292,
2005-12,3.440,
2006-01,4.132,
2006-02,3.414,
2006-03,2.616,
2006-04,3.327,
2006-05,2.742,
2006-06,3.173,
2006-07,3.384,
2006-08,4.048,
2006-09,2.951,
2006-10,3.493,
2006-11,3.344,
2006-12,3.409,
2007-01,4.371,
2007-02,4.801,
2007-03,4.482,
2007-04,5.657,
2007-05,7.079,
2007-06,6.406,
2007-07,4.151,
2007-08,4.542,
2007-09,4.229,
2007-10,4.400,
2007-11,3.831,
2007-12,3.391,
2008-01,3.959,
2008-02,4.448,
2008-03,5.258,
2008-04,4.865,
2008-05,4.582,
2008-06,5.021,
2008-07,4.789,
2008-08,5.252,
2008-09,5.129,
2008-10,5.038,
2008-11,5.407,
2008-12,11.049,
2009-01,10.085,
2009-02,6.241,
2009-03,10.776,
2009-04,10.425,
2009-05,10.248,
2009-06,7.794,
2009-07,7.432,
2009-08,8.403,
2009-09,7.725,
2009-10,7.480,
2009-11,7.812,
2009-12,8.328,
2010-01,7.371,
2010-02,7.244,
2010-03,6.891,
2010-04,6.635,
2010-05,7.229,
2010-06,7.027,
2010-07,6.396,
2010-08,6.568,
2010-09,6.286,
2010-10,6.537,
2010-11,6.747,
2010-12,7.298,
2011-01,6.882,
2011-02,7.315,
2011-03,6.037,
2011-04,6.546,
2011-05,5.898,
2011-06,5.758,
2011-07,6.505,
2011-08,5.540,
2011-09,6.456,
2011-10,6.849,
2011-11,8.425,
2011-12,8.856,
2012-01,7.633,
2012-02,8.248,
2012-03,8.793,
2012-04,8.894,
2012-05,9.742,
2012-06,9.695,
2012-07,9.996,
2012-08,11.012,
2012-09,11.480,
2012-10,11.381,
2012-11,10.658,
2012-12,10.999,
2013-01,11.281,
2013-02,11.652,
2013-03,12.189,
2013-04,12.305,
2013-05,12.573,
2013-06,12.490,
2013-07,13.587,
2013-08,14.223,
2013-09,14.808,
2013-10,14.991,
2013-11,15.625,
2013-12,16.615,
2014-01,17.241,
2014-02,18.468,
2014-03,18.795,
2014-04,18.682,
2014-05,18.465,
2014-06,17.762,
2014-07,17.894,
2014-08,18.333,
2014-09,18.179,
2014-10,17.937,
2014-11,17.583,
2014-12,19.128,Provisional value
