"",BBK01.WZ9801,BBK01.WZ9801_FLAGS
1993-10,6.87576,
1993-11,7.00820,
1993-12,6.95746,
1994-01,6.98505,
1994-02,7.42823,
1994-03,7.65247,
1994-04,7.84048,
1994-05,8.21618,
1994-06,7.66365,
1994-07,7.87664,
1994-08,8.21989,
1994-09,8.37384,
1994-10,8.31299,
1994-11,8.05901,
1994-12,8.15014,
1995-01,8.00003,
1995-02,7.97871,
1995-03,8.45152,
1995-04,8.16643,
1995-05,8.09087,
1995-06,8.10979,
1995-07,8.14347,
1995-08,8.17441,
1995-09,8.37135,
1995-10,8.21086,
1995-11,7.82827,
1995-12,7.85207,
1996-01,7.66102,
1996-02,8.22471,
1996-03,8.24331,
1996-04,8.10855,
1996-05,8.37519,
1996-06,8.15350,
1996-07,7.96453,
1996-08,8.21948,
1996-09,7.89754,
1996-10,7.69520,
1996-11,7.55801,
1996-12,7.72519,
1997-01,7.52369,
1997-02,7.19529,
1997-03,7.70955,
1997-04,7.72475,
1997-05,7.87069,
1997-06,7.53192,
1997-07,6.51544,
1997-08,7.23291,
1997-09,6.91168,
1997-10,7.06106,
1997-11,6.85808,
1997-12,6.54269,
1998-01,7.58378,
1998-02,6.13457,
1998-03,6.30940,
1998-04,6.68868,
1998-05,6.50554,
1998-06,5.71431,
1998-07,6.17684,
1998-08,2.91073,
1998-09,6.59839,
1998-10,8.18544,
1998-11,6.33300,
1998-12,7.78789,
1999-01,6.09498,
1999-02,5.94705,
1999-03,6.49658,
1999-04,6.05396,
1999-05,6.42942,
1999-06,7.00957,
1999-07,7.20322,
1999-08,7.32377,
1999-09,7.55210,
1999-10,8.43918,
1999-11,8.81438,
1999-12,7.42063,
2000-01,8.09921,
2000-02,7.33761,
2000-03,7.08097,
2000-04,5.96635,
2000-05,5.65341,
2000-06,5.78027,
2000-07,5.66119,
2000-08,5.90013,
2000-09,7.09389,
2000-10,8.59242,
2000-11,6.36666,
2000-12,6.76680,
2001-01,6.52840,
2001-02,6.83004,
2001-03,6.52389,
2001-04,6.54479,
2001-05,6.51591,
2001-06,6.43180,
2001-07,6.20310,
2001-08,6.40404,
2001-09,6.60700,
2001-10,6.25435,
2001-11,5.86505,
2001-12,5.87837,
2002-01,5.70107,
2002-02,5.91845,
2002-03,6.16566,
2002-04,6.39024,
2002-05,5.97914,
2002-06,5.78420,
2002-07,5.81939,
2002-08,5.73764,
2002-09,5.74537,
2002-10,6.01934,
2002-11,5.80786,
2002-12,5.70259,
2003-01,5.54005,
2003-02,5.72329,
2003-03,5.92542,
2003-04,5.80753,
2003-05,5.52429,
2003-06,5.77317,
2003-07,5.97298,
2003-08,5.77924,
2003-09,5.77340,
2003-10,5.89291,
2003-11,5.78679,
2003-12,5.68234,
2004-01,5.77337,
2004-02,5.72933,
2004-03,5.68311,
2004-04,5.83044,
2004-05,5.81330,
2004-06,5.74875,
2004-07,5.83807,
2004-08,5.77352,
2004-09,5.49187,
2004-10,5.38325,
2004-11,5.18560,
2004-12,5.17183,
2005-01,4.66161,
2005-02,4.72956,
2005-03,4.25665,
2005-04,4.65655,
2005-05,4.55610,
2005-06,4.31020,
2005-07,4.35324,
2005-08,3.95482,
2005-09,4.19255,
2005-10,4.35960,
2005-11,4.40880,
2005-12,4.18380,
2006-01,4.10486,
2006-02,4.03934,
2006-03,4.25289,
2006-04,4.49478,
2006-05,4.58838,
2006-06,4.62318,
2006-07,4.53256,
2006-08,4.33568,
2006-09,4.06960,
2006-10,4.03448,
2006-11,4.05108,
2006-12,4.20555,
2007-01,4.35914,
2007-02,4.25274,
2007-03,4.49114,
2007-04,4.59813,
2007-05,4.74923,
2007-06,4.90861,
2007-07,4.70221,
2007-08,3.80035,
2007-09,3.88844,
2007-10,4.94696,
2007-11,5.14930,
2007-12,3.20883,
2008-01,5.20903,
2008-02,5.20646,
2008-03,5.49162,
2008-04,3.22920,
2008-05,5.45475,
2008-06,5.31618,
2008-07,2.73606,
2008-08,2.53332,
2008-09,5.24227,
2008-10,2.27909,
2008-11,1.71272,
2008-12,1.52150,
2009-01,1.84126,
2009-02,1.74925,
2009-03,1.87608,
2009-04,1.95120,
2009-05,2.40564,
2009-06,2.22271,
2009-07,2.09034,
2009-08,1.98141,
2009-09,1.92085,
2009-10,2.01874,
2009-11,1.91331,
2009-12,2.08518,
2010-01,1.93429,
2010-02,1.86659,
2010-03,2.56359,
2010-04,2.31848,
2010-05,3.05469,
2010-06,3.19139,
2010-07,2.50051,
2010-08,1.45924,
2010-09,0.86831,
2010-10,1.01142,
2010-11,1.82668,
2010-12,1.51015,
2011-01,1.56458,
2011-02,1.55670,
2011-03,1.78395,
2011-04,1.73021,
2011-05,1.54567,
2011-06,1.74035,
2011-07,1.35577,
2011-08,1.04038,
2011-09,0.67372,
2011-10,0.87099,
2011-11,0.92977,
2011-12,0.37110,
2012-01,0.51011,
2012-02,0.45113,
2012-03,0.47757,
2012-04,0.37557,
2012-05,0.00010,
2012-06,0.35847,
2012-07,1.16608,
2012-08,1.08027,
2012-09,0.61036,
2012-10,1.29259,
2012-11,0.82600,
2012-12,0.72540,
2013-01,0.36344,
2013-02,0.30802,
2013-03,0.18726,
2013-04,0.09775,
2013-05,0.33921,
2013-06,0.78311,
2013-07,0.48448,
2013-08,0.95476,
2013-09,0.57760,
2013-10,0.59021,
2013-11,0.62237,
2013-12,0.76955,
2014-01,0.82787,
2014-02,1.08421,
2014-03,0.91548,
2014-04,0.87395,
2014-05,0.27305,
2014-06,0.18427,
2014-07,0.10079,
2014-08,0.00016,
2014-09,0.00228,
2014-10,2.54192,
2014-11,2.38539,
2014-12,2.14449,
2015-01,1.53799,
