"",BBK01.PQ0595,BBK01.PQ0595_FLAGS
"",Instalment credit to domestic employees and other individuals / Medium-term / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:31,
1980-10,0.004,
1981-01,0.004,
1981-04,0.005,
1981-07,0.005,
1981-10,0.005,
1982-01,0.005,
1982-04,0.004,
1982-07,0.005,
1982-10,0.005,
1983-01,0.005,
1983-04,0.005,
1983-07,0.005,
1983-10,0.005,
1984-01,0.004,
1984-04,0.005,
1984-07,0.005,
1984-10,0.005,
1985-01,0.005,
1985-04,0.005,
1985-07,0.005,
1985-10,0.004,
1986-01,0.005,
1986-04,0.005,
1986-07,0.003,
1986-10,0.003,
1987-01,0.005,
1987-04,0.005,
1987-07,0.005,
1987-10,0.005,
1988-01,0.025,
1988-04,0.021,
1988-07,0.018,
1988-10,0.030,
1989-01,0.025,
1989-04,0.021,
1989-07,0.017,
1989-10,0.035,
1990-01,0.033,
1990-04,0.027,
1990-07,0.023,
1990-10,0.022,
1991-01,0.020,
1991-04,0.021,
1991-07,0.030,
1991-10,0.044,
1992-01,0.020,
1992-04,0.020,
1992-07,0.020,
1992-10,0.020,
1993-01,0.020,
1993-04,0.018,
1993-07,0.016,
1993-10,0.008,
1994-01,0.009,
1994-04,0.009,
1994-07,0.009,
1994-10,0.004,
1995-01,0.004,
1995-04,0.005,
1995-07,0.006,
1995-10,0.005,
1996-01,0.006,
1996-04,0.006,
1996-07,0.006,
1996-10,0.006,
1997-01,0.007,
1997-04,0.885,
1997-07,0.887,
1997-10,0.863,
1998-01,1.675,
1998-04,1.652,
1998-07,1.624,
1998-10,1.584,
1999-01,1.053,
1999-04,1.233,
1999-07,1.288,
1999-10,1.318,
2000-01,2.827,
2000-04,2.878,
2000-07,2.950,
2000-10,3.349,
2001-01,3.325,
2001-04,3.372,
2001-07,3.646,
2001-10,3.624,
2002-01,3.184,
2002-04,3.067,
2002-07,3.112,
2002-10,3.137,
2003-01,2.997,
2003-04,2.403,
2003-07,2.092,
2003-10,2.049,
2004-01,2.027,
2004-04,2.089,
2004-07,2.119,
2004-10,2.119,
2005-01,2.079,
2005-04,2.132,
2005-07,2.136,
2005-10,2.823,
2006-01,2.755,
2006-04,2.825,
2006-07,2.872,
2006-10,3.059,
2007-01,3.060,
2007-04,3.224,
2007-07,3.255,
2007-10,2.434,
2008-01,2.400,
2008-04,2.506,
2008-07,2.009,
2008-10,2.945,
2009-01,3.245,
2009-04,3.703,
2009-07,4.030,
2009-10,5.068,
2010-01,5.129,
2010-04,5.174,
2010-07,4.853,
2010-10,4.905,
2011-01,4.922,
2011-04,4.982,
2011-07,4.975,
2011-10,4.953,
2012-01,4.249,
2012-04,4.234,
2012-07,4.121,
2012-10,4.053,
2013-01,4.036,
2013-04,4.011,
2013-07,3.951,
2013-10,3.903,
2014-01,3.988,
2014-04,4.196,
2014-07,4.390,
2014-10,4.424,
