"",BBK01.QUV910,BBK01.QUV910_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Countries in America / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:41,
2001-12,196.936,
2002-01,205.444,
2002-02,204.579,
2002-03,213.339,
2002-04,214.516,
2002-05,206.963,
2002-06,202.519,
2002-07,191.531,
2002-08,189.581,
2002-09,184.385,
2002-10,179.237,
2002-11,177.106,
2002-12,160.732,
2003-01,159.112,
2003-02,154.942,
2003-03,150.316,
2003-04,148.525,
2003-05,138.055,
2003-06,146.349,
2003-07,143.334,
2003-08,140.029,
2003-09,138.190,
2003-10,135.558,
2003-11,136.523,
2003-12,133.695,
2004-01,139.137,
2004-02,138.089,
2004-03,141.529,
2004-04,137.789,
2004-05,134.813,
2004-06,134.118,
2004-07,129.764,
2004-08,128.547,
2004-09,128.121,
2004-10,125.582,
2004-11,127.224,
2004-12,111.259,
2005-01,117.960,
2005-02,118.711,
2005-03,117.993,
2005-04,126.179,
2005-05,126.833,
2005-06,120.756,
2005-07,117.492,
2005-08,118.581,
2005-09,114.890,
2005-10,118.237,
2005-11,116.141,
2005-12,104.005,
2006-01,99.773,
2006-02,105.509,
2006-03,97.770,
2006-04,100.518,
2006-05,89.946,
2006-06,94.330,
2006-07,96.153,
2006-08,96.848,
2006-09,101.410,
2006-10,99.816,
2006-11,99.205,
2006-12,89.368,
2007-01,86.298,
2007-02,84.472,
2007-03,83.837,
2007-04,81.385,
2007-05,83.745,
2007-06,86.284,
2007-07,83.905,
2007-08,90.714,
2007-09,100.398,
2007-10,96.043,
2007-11,94.635,
2007-12,93.357,
2008-01,89.481,
2008-02,94.995,
2008-03,107.222,
2008-04,110.385,
2008-05,112.921,
2008-06,115.680,
2008-07,104.461,
2008-08,104.032,
2008-09,104.759,
2008-10,117.455,
2008-11,126.404,
2008-12,113.072,
2009-01,125.988,
2009-02,135.494,
2009-03,137.424,
2009-04,144.126,
2009-05,132.862,
2009-06,138.131,
2009-07,145.212,
2009-08,133.474,
2009-09,125.393,
2009-10,115.642,
2009-11,104.847,
2009-12,107.609,
2010-01,108.264,
2010-02,104.209,
2010-03,102.070,
2010-04,114.054,
2010-05,120.372,
2010-06,126.779,
2010-07,119.110,
2010-08,115.315,
2010-09,120.108,
2010-10,113.373,
2010-11,119.372,
2010-12,114.112,
2011-01,105.818,
2011-02,106.536,
2011-03,98.601,
2011-04,101.330,
2011-05,105.286,
2011-06,98.912,
2011-07,95.735,
2011-08,96.060,
2011-09,106.866,
2011-10,113.591,
2011-11,108.184,
2011-12,102.838,
2012-01,95.973,
2012-02,97.429,
2012-03,104.138,
2012-04,112.935,
2012-05,111.786,
2012-06,108.101,
2012-07,111.653,
2012-08,117.608,
2012-09,116.830,
2012-10,113.156,
2012-11,109.041,
2012-12,104.964,
2013-01,103.414,
2013-02,104.779,
2013-03,108.905,
2013-04,109.726,
2013-05,110.561,
2013-06,105.191,
2013-07,106.103,
2013-08,100.499,
2013-09,100.143,
2013-10,101.184,
2013-11,104.409,
2013-12,96.126,
2014-01,104.115,
2014-02,95.420,
2014-03,96.917,
2014-04,102.046,
2014-05,102.428,
2014-06,99.765,
2014-07,102.626,
2014-08,102.727,
2014-09,113.925,
2014-10,112.367,
2014-11,134.057,
2014-12,145.980,
