"",BBK01.OUD355,BBK01.OUD355_FLAGS
"",Lending to local government and local government associations / Total / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:19,
1999-01,3.477,
1999-02,3.425,
1999-03,3.431,
1999-04,3.389,
1999-05,3.427,
1999-06,3.622,
1999-07,3.624,
1999-08,3.558,
1999-09,3.970,
1999-10,3.957,
1999-11,3.804,
1999-12,3.821,
2000-01,3.908,
2000-02,3.829,
2000-03,3.951,
2000-04,4.197,
2000-05,7.652,
2000-06,7.587,
2000-07,7.683,
2000-08,7.495,
2000-09,7.802,
2000-10,7.990,
2000-11,8.031,
2000-12,8.082,
2001-01,8.819,
2001-02,8.721,
2001-03,8.894,
2001-04,9.358,
2001-05,8.909,
2001-06,9.322,
2001-07,9.174,
2001-08,8.894,
2001-09,8.898,
2001-10,9.386,
2001-11,9.352,
2001-12,9.537,
2002-01,9.780,
2002-02,9.835,
2002-03,10.281,
2002-04,10.249,
2002-05,10.086,
2002-06,10.577,
2002-07,10.500,
2002-08,10.193,
2002-09,10.502,
2002-10,10.653,
2002-11,10.481,
2002-12,10.776,
2003-01,11.008,
2003-02,10.745,
2003-03,10.895,
2003-04,10.831,
2003-05,10.787,
2003-06,10.596,
2003-07,10.895,
2003-08,10.754,
2003-09,11.258,
2003-10,11.785,
2003-11,11.755,
2003-12,11.701,
2004-01,11.934,
2004-02,12.034,
2004-03,12.068,
2004-04,12.218,
2004-05,12.312,
2004-06,12.187,
2004-07,12.556,
2004-08,11.689,
2004-09,11.523,
2004-10,11.782,
2004-11,11.445,
2004-12,9.070,
2005-01,9.608,
2005-02,9.572,
2005-03,10.220,
2005-04,10.131,
2005-05,9.598,
2005-06,9.728,
2005-07,9.753,
2005-08,9.015,
2005-09,9.730,
2005-10,9.733,
2005-11,9.805,
2005-12,10.645,
2006-01,10.942,
2006-02,10.567,
2006-03,10.702,
2006-04,11.245,
2006-05,10.105,
2006-06,10.516,
2006-07,9.849,
2006-08,9.351,
2006-09,10.067,
2006-10,9.920,
2006-11,9.489,
2006-12,8.979,
2007-01,9.305,
2007-02,9.175,
2007-03,9.151,
2007-04,9.154,
2007-05,8.597,
2007-06,8.823,
2007-07,8.309,
2007-08,8.124,
2007-09,8.525,
2007-10,8.597,
2007-11,7.705,
2007-12,7.523,
2008-01,8.610,
2008-02,7.942,
2008-03,8.033,
2008-04,8.833,
2008-05,8.203,
2008-06,8.803,
2008-07,9.047,
2008-08,8.832,
2008-09,10.063,
2008-10,9.203,
2008-11,9.173,
2008-12,9.424,
2009-01,10.943,
2009-02,11.214,
2009-03,11.194,
2009-04,11.379,
2009-05,10.576,
2009-06,10.625,
2009-07,10.891,
2009-08,10.294,
2009-09,11.008,
2009-10,11.592,
2009-11,11.730,
2009-12,10.671,
2010-01,11.439,
2010-02,11.848,
2010-03,12.118,
2010-04,12.285,
2010-05,12.670,
2010-06,13.045,
2010-07,12.029,
2010-08,11.045,
2010-09,11.344,
2010-10,11.767,
2010-11,11.607,
2010-12,10.789,
2011-01,11.842,
2011-02,11.395,
2011-03,11.573,
2011-04,11.322,
2011-05,10.804,
2011-06,10.671,
2011-07,10.707,
2011-08,9.877,
2011-09,10.238,
2011-10,10.323,
2011-11,10.145,
2011-12,10.307,
2012-01,11.067,
2012-02,11.203,
2012-03,11.023,
2012-04,11.089,
2012-05,11.184,
2012-06,11.662,
2012-07,11.603,
2012-08,11.347,
2012-09,11.414,
2012-10,11.662,
2012-11,11.304,
2012-12,11.730,
2013-01,12.254,
2013-02,11.927,
2013-03,12.279,
2013-04,12.431,
2013-05,12.265,
2013-06,12.585,
2013-07,13.533,
2013-08,13.114,
2013-09,13.500,
2013-10,13.852,
2013-11,13.291,
2013-12,13.462,
2014-01,14.002,
2014-02,13.980,
2014-03,14.490,
2014-04,14.965,
2014-05,14.214,
2014-06,14.231,
2014-07,14.434,
2014-08,14.217,
2014-09,14.234,
2014-10,14.642,
2014-11,14.756,
2014-12,14.361,Provisional value
