"",BBK01.OUA249,BBK01.OUA249_FLAGS
"",Time deposits of resident households / for up and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:54,
1968-12,4.647,
1969-01,4.765,
1969-02,4.785,
1969-03,4.730,
1969-04,4.895,
1969-05,5.529,
1969-06,5.157,
1969-07,5.106,
1969-08,5.129,
1969-09,5.673,
1969-10,5.853,
1969-11,5.518,
1969-12,5.730,
1970-01,5.577,
1970-02,5.807,
1970-03,5.713,
1970-04,6.167,
1970-05,6.401,
1970-06,6.745,
1970-07,7.368,
1970-08,7.448,
1970-09,7.062,
1970-10,7.293,
1970-11,7.445,
1970-12,7.527,
1971-01,7.605,
1971-02,7.698,
1971-03,7.705,
1971-04,7.691,
1971-05,7.542,
1971-06,7.412,
1971-07,7.729,
1971-08,7.995,
1971-09,8.125,
1971-10,8.341,
1971-11,8.539,
1971-12,8.964,
1972-01,9.265,
1972-02,9.104,
1972-03,8.527,
1972-04,8.305,
1972-05,8.297,
1972-06,8.405,
1972-07,8.690,
1972-08,8.884,
1972-09,8.667,
1972-10,8.958,
1972-11,9.423,
1972-12,10.526,
1973-01,11.059,
1973-02,11.428,
1973-03,11.536,
1973-04,12.288,
1973-05,13.822,
1973-06,14.930,
1973-07,17.018,
1973-08,18.694,
1973-09,19.245,
1973-10,20.677,
1973-11,21.222,
1973-12,22.138,
1974-01,23.265,
1974-02,24.017,
1974-03,24.132,
1974-04,24.630,
1974-05,24.481,
1974-06,23.968,
1974-07,24.052,
1974-08,24.047,
1974-09,23.555,
1974-10,23.667,
1974-11,23.489,
1974-12,23.306,
1975-01,23.080,
1975-02,22.117,
1975-03,19.563,
1975-04,16.335,
1975-05,14.653,
1975-06,13.150,
1975-07,12.619,
1975-08,12.110,
1975-09,11.304,
1975-10,10.896,
1975-11,10.602,
1975-12,10.446,
1976-01,9.970,
1976-02,9.638,
1976-03,9.014,
1976-04,8.774,
1976-05,8.666,
1976-06,8.512,
1976-07,8.715,
1976-08,8.994,
1976-09,8.887,
1976-10,9.155,
1976-11,9.249,
1976-12,9.746,
1977-01,9.793,
1977-02,9.917,
1977-03,9.910,
1977-04,9.932,
1977-05,10.071,
1977-06,9.980,
1977-07,10.283,
1977-08,10.439,
1977-09,10.417,
1977-10,10.601,
1977-11,10.958,
1977-12,11.506,
1978-01,11.139,
1978-02,11.140,
1978-03,10.997,
1978-04,11.144,
1978-05,11.378,
1978-06,11.499,
1978-07,12.033,
1978-08,12.509,
1978-09,12.654,
1978-10,13.127,
1978-11,13.704,
1978-12,14.645,
1979-01,14.731,
1979-02,15.318,
1979-03,15.276,
1979-04,15.872,
1979-05,16.932,
1979-06,17.538,
1979-07,19.135,
1979-08,20.414,
1979-09,21.229,
1979-10,22.945,
1979-11,25.000,
1979-12,27.344,
1980-01,29.417,
1980-02,30.879,
1980-03,32.076,
1980-04,33.154,
1980-05,34.200,
1980-06,34.624,
1980-07,36.711,
1980-08,37.656,
1980-09,37.491,
1980-10,38.437,
1980-11,39.286,
1980-12,41.256,
1981-01,43.368,
1981-02,45.312,
1981-03,46.980,
1981-04,49.501,
1981-05,51.103,
1981-06,51.872,
1981-07,55.208,
1981-08,56.867,
1981-09,57.015,
1981-10,57.442,
1981-11,57.309,
1981-12,58.472,
1982-01,60.898,
1982-02,61.999,
1982-03,61.544,
1982-04,62.264,
1982-05,62.150,
1982-06,61.840,
1982-07,63.395,
1982-08,64.202,
1982-09,62.885,
1982-10,62.176,
1982-11,60.823,
1982-12,59.632,
1983-01,59.150,
1983-02,58.599,
1983-03,56.615,
1983-04,55.165,
1983-05,54.112,
1983-06,53.013,
1983-07,53.401,
1983-08,53.759,
1983-09,53.009,
1983-10,52.784,
1983-11,52.433,
1983-12,53.204,
1984-01,54.273,
1984-02,54.673,
1984-03,54.006,
1984-04,54.300,
1984-05,54.778,
1984-06,54.435,
1984-07,55.337,
1984-08,55.647,
1984-09,55.137,
1984-10,55.644,
1984-11,55.435,
1984-12,55.498,
1985-01,57.148,
1985-02,58.268,
1985-03,58.373,
1985-04,58.821,
1985-05,59.081,
1985-06,58.836,
1985-07,59.341,
1985-08,58.930,
1985-09,57.389,
1985-10,57.357,
1985-11,56.791,
1985-12,59.473,
1986-01,61.346,
1986-02,60.948,
1986-03,59.836,
1986-04,59.595,
1986-05,59.139,
1986-06,58.984,
1986-07,60.467,
1986-08,60.987,
1986-09,60.477,
1986-10,61.416,
1986-11,61.699,
1986-12,61.943,
1987-01,63.424,
1987-02,63.385,
1987-03,62.116,
1987-04,61.847,
1987-05,61.760,
1987-06,60.979,
1987-07,61.861,
1987-08,61.931,
1987-09,61.652,
1987-10,62.051,
1987-11,61.410,
1987-12,61.779,
1988-01,62.535,
1988-02,61.762,
1988-03,60.560,
1988-04,60.120,
1988-05,59.978,
1988-06,59.242,
1988-07,60.724,
1988-08,62.471,
