"",BBK01.OUD302,BBK01.OUD302_FLAGS
"",Time deposits of local government and local government associations / for more than two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:44,
1999-01,0.494,
1999-02,0.498,
1999-03,0.530,
1999-04,0.527,
1999-05,0.533,
1999-06,0.547,
1999-07,0.563,
1999-08,0.583,
1999-09,0.588,
1999-10,0.588,
1999-11,0.547,
1999-12,0.556,
2000-01,0.555,
2000-02,0.540,
2000-03,0.527,
2000-04,0.539,
2000-05,0.491,
2000-06,0.477,
2000-07,0.476,
2000-08,0.481,
2000-09,0.483,
2000-10,0.480,
2000-11,0.490,
2000-12,0.486,
2001-01,0.485,
2001-02,0.470,
2001-03,0.434,
2001-04,0.461,
2001-05,0.463,
2001-06,0.471,
2001-07,0.474,
2001-08,0.473,
2001-09,0.484,
2001-10,0.376,
2001-11,0.384,
2001-12,0.384,
2002-01,0.406,
2002-02,0.396,
2002-03,0.488,
2002-04,0.485,
2002-05,0.472,
2002-06,0.477,
2002-07,0.489,
2002-08,0.485,
2002-09,0.481,
2002-10,0.485,
2002-11,0.477,
2002-12,0.480,
2003-01,0.470,
2003-02,0.477,
2003-03,0.463,
2003-04,0.453,
2003-05,0.459,
2003-06,0.450,
2003-07,0.440,
2003-08,0.465,
2003-09,0.471,
2003-10,0.486,
2003-11,0.513,
2003-12,0.456,
2004-01,0.466,
2004-02,0.484,
2004-03,0.497,
2004-04,0.502,
2004-05,0.502,
2004-06,0.482,
2004-07,0.483,
2004-08,0.499,
2004-09,0.505,
2004-10,0.490,
2004-11,0.498,
2004-12,0.523,
2005-01,0.530,
2005-02,0.526,
2005-03,0.524,
2005-04,0.539,
2005-05,0.539,
2005-06,0.532,
2005-07,0.531,
2005-08,0.475,
2005-09,0.454,
2005-10,0.469,
2005-11,0.477,
2005-12,0.656,
2006-01,0.658,
2006-02,0.678,
2006-03,0.699,
2006-04,0.724,
2006-05,0.765,
2006-06,0.777,
2006-07,0.800,
2006-08,0.818,
2006-09,0.823,
2006-10,0.854,
2006-11,0.827,
2006-12,0.829,
2007-01,0.943,
2007-02,0.934,
2007-03,0.938,
2007-04,0.937,
2007-05,0.945,
2007-06,0.945,
2007-07,0.936,
2007-08,0.937,
2007-09,0.954,
2007-10,0.953,
2007-11,0.950,
2007-12,0.950,
2008-01,0.958,
2008-02,0.962,
2008-03,0.974,
2008-04,0.983,
2008-05,0.999,
2008-06,1.008,
2008-07,1.012,
2008-08,0.997,
2008-09,1.007,
2008-10,1.079,
2008-11,0.966,
2008-12,0.969,
2009-01,0.915,
2009-02,0.935,
2009-03,0.890,
2009-04,0.890,
2009-05,0.894,
2009-06,0.881,
2009-07,0.885,
2009-08,0.887,
2009-09,0.904,
2009-10,0.928,
2009-11,0.922,
2009-12,0.927,
2010-01,0.942,
2010-02,0.934,
2010-03,0.945,
2010-04,0.904,
2010-05,0.941,
2010-06,0.932,
2010-07,0.964,
2010-08,1.003,
2010-09,0.981,
2010-10,1.012,
2010-11,1.034,
2010-12,1.034,
2011-01,1.040,
2011-02,1.135,
2011-03,1.142,
2011-04,1.160,
2011-05,1.170,
2011-06,1.192,
2011-07,1.193,
2011-08,1.177,
2011-09,1.186,
2011-10,1.202,
2011-11,1.107,
2011-12,1.117,
2012-01,1.100,
2012-02,1.104,
2012-03,1.111,
2012-04,1.142,
2012-05,1.183,
2012-06,1.231,
2012-07,1.233,
2012-08,1.286,
2012-09,1.299,
2012-10,1.301,
2012-11,1.302,
2012-12,1.265,
2013-01,1.268,
2013-02,1.279,
2013-03,1.449,
2013-04,1.287,
2013-05,1.312,
2013-06,1.329,
2013-07,1.322,
2013-08,1.318,
2013-09,1.327,
2013-10,1.350,
2013-11,1.368,
2013-12,1.356,
2014-01,1.321,
2014-02,1.350,
2014-03,1.346,
2014-04,1.365,
2014-05,1.363,
2014-06,1.413,
2014-07,1.396,
2014-08,1.425,
2014-09,1.416,
2014-10,1.410,
2014-11,1.365,
2014-12,1.385,Provisional value
