"",BBK01.OUB377,BBK01.OUB377_FLAGS
"",Loans to foreign general government for up to and including one year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:46,
1999-01,0.490,
1999-02,0.726,
1999-03,0.797,
1999-04,0.920,
1999-05,1.042,
1999-06,0.777,
1999-07,1.128,
1999-08,0.559,
1999-09,0.658,
1999-10,0.542,
1999-11,0.608,
1999-12,0.642,
2000-01,0.759,
2000-02,0.304,
2000-03,0.490,
2000-04,0.464,
2000-05,0.177,
2000-06,0.254,
2000-07,0.430,
2000-08,0.860,
2000-09,0.310,
2000-10,0.476,
2000-11,0.716,
2000-12,0.479,
2001-01,0.891,
2001-02,0.643,
2001-03,0.579,
2001-04,0.770,
2001-05,1.173,
2001-06,0.648,
2001-07,0.725,
2001-08,1.065,
2001-09,0.359,
2001-10,0.341,
2001-11,0.321,
2001-12,1.157,
2002-01,0.716,
2002-02,0.759,
2002-03,1.153,
2002-04,0.814,
2002-05,0.438,
2002-06,0.871,
2002-07,0.838,
2002-08,0.682,
2002-09,1.915,
2002-10,1.061,
2002-11,1.223,
2002-12,0.820,
2003-01,1.077,
2003-02,1.385,
2003-03,1.469,
2003-04,1.207,
2003-05,1.562,
2003-06,1.571,
2003-07,0.986,
2003-08,0.732,
2003-09,0.484,
2003-10,0.825,
2003-11,0.632,
2003-12,0.478,
2004-01,0.838,
2004-02,0.441,
2004-03,0.526,
2004-04,0.354,
2004-05,0.753,
2004-06,0.433,
2004-07,0.926,
2004-08,0.426,
2004-09,0.560,
2004-10,0.289,
2004-11,0.576,
2004-12,0.741,
2005-01,0.501,
2005-02,1.072,
2005-03,0.927,
2005-04,1.236,
2005-05,1.264,
2005-06,0.764,
2005-07,0.776,
2005-08,0.960,
2005-09,1.017,
2005-10,1.166,
2005-11,0.669,
2005-12,1.154,
2006-01,0.881,
2006-02,0.714,
2006-03,0.947,
2006-04,1.272,
2006-05,1.164,
2006-06,1.006,
2006-07,0.713,
2006-08,1.263,
2006-09,0.739,
2006-10,1.382,
2006-11,0.772,
2006-12,0.965,
2007-01,0.370,
2007-02,0.513,
2007-03,0.485,
2007-04,0.231,
2007-05,0.722,
2007-06,1.273,
2007-07,0.555,
2007-08,0.274,
2007-09,0.263,
2007-10,0.630,
2007-11,0.277,
2007-12,0.310,
2008-01,1.023,
2008-02,0.465,
2008-03,0.369,
2008-04,0.299,
2008-05,0.314,
2008-06,0.518,
2008-07,0.344,
2008-08,0.269,
2008-09,0.224,
2008-10,0.298,
2008-11,0.588,
2008-12,0.272,
2009-01,0.313,
2009-02,0.313,
2009-03,0.457,
2009-04,0.262,
2009-05,0.142,
2009-06,0.145,
2009-07,0.096,
2009-08,0.070,
2009-09,0.077,
2009-10,0.114,
2009-11,0.210,
2009-12,0.198,
2010-01,0.100,
2010-02,0.150,
2010-03,0.096,
2010-04,0.093,
2010-05,0.287,
2010-06,0.181,
2010-07,0.188,
2010-08,0.233,
2010-09,0.636,
2010-10,1.034,
2010-11,0.236,
2010-12,0.584,
2011-01,0.847,
2011-02,1.050,
2011-03,0.665,
2011-04,0.704,
2011-05,0.758,
2011-06,0.778,
2011-07,1.090,
2011-08,0.905,
2011-09,1.113,
2011-10,0.602,
2011-11,0.704,
2011-12,0.718,
2012-01,0.725,
2012-02,0.687,
2012-03,0.808,
2012-04,0.731,
2012-05,0.912,
2012-06,0.965,
2012-07,0.861,
2012-08,0.834,
2012-09,0.822,
2012-10,0.876,
2012-11,0.857,
2012-12,0.889,
2013-01,0.785,
2013-02,0.778,
2013-03,0.770,
2013-04,0.938,
2013-05,0.750,
2013-06,0.601,
2013-07,0.562,
2013-08,0.520,
2013-09,0.470,
2013-10,0.428,
2013-11,0.458,
2013-12,0.467,
2014-01,0.554,
2014-02,0.637,
2014-03,0.675,
2014-04,1.415,
2014-05,0.682,
2014-06,0.802,
2014-07,0.935,
2014-08,0.900,
2014-09,0.815,
2014-10,0.914,
2014-11,1.012,
2014-12,1.394,Provisional value
