"",BBK01.OUL319,BBK01.OUL319_FLAGS
"",Time deposits of foreign non-banks / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:23,
1999-01,1.689,
1999-02,1.692,
1999-03,1.702,
1999-04,1.689,
1999-05,1.683,
1999-06,1.680,
1999-07,1.673,
1999-08,1.666,
1999-09,1.671,
1999-10,1.679,
1999-11,1.681,
1999-12,1.690,
2000-01,1.694,
2000-02,1.707,
2000-03,1.721,
2000-04,1.737,
2000-05,1.737,
2000-06,1.718,
2000-07,1.743,
2000-08,1.744,
2000-09,1.749,
2000-10,1.762,
2000-11,1.772,
2000-12,1.792,
2001-01,1.813,
2001-02,1.833,
2001-03,1.841,
2001-04,1.848,
2001-05,1.856,
2001-06,1.876,
2001-07,1.904,
2001-08,1.808,
2001-09,1.809,
2001-10,1.823,
2001-11,1.830,
2001-12,1.856,
2002-01,1.857,
2002-02,1.848,
2002-03,1.835,
2002-04,1.828,
2002-05,1.821,
2002-06,1.813,
2002-07,1.810,
2002-08,1.795,
2002-09,1.787,
2002-10,1.781,
2002-11,1.678,
2002-12,1.733,
2003-01,1.711,
2003-02,1.694,
2003-03,1.649,
2003-04,1.646,
2003-05,1.386,
2003-06,1.360,
2003-07,1.590,
2003-08,1.575,
2003-09,1.572,
2003-10,1.558,
2003-11,1.847,
2003-12,1.862,
2004-01,1.763,
2004-02,1.759,
2004-03,1.763,
2004-04,1.861,
2004-05,1.850,
2004-06,1.829,
2004-07,1.816,
2004-08,1.807,
2004-09,1.792,
2004-10,1.771,
2004-11,1.758,
2004-12,1.750,
2005-01,1.768,
2005-02,1.750,
2005-03,1.764,
2005-04,1.746,
2005-05,1.724,
2005-06,1.652,
2005-07,1.593,
2005-08,1.591,
2005-09,1.590,
2005-10,1.580,
2005-11,1.568,
2005-12,1.575,
2006-01,1.583,
2006-02,1.575,
2006-03,1.460,
2006-04,1.481,
2006-05,1.474,
2006-06,1.476,
2006-07,1.207,
2006-08,1.209,
2006-09,1.204,
2006-10,1.212,
2006-11,1.216,
2006-12,1.254,
2007-01,1.280,
2007-02,1.308,
2007-03,1.331,
2007-04,1.363,
2007-05,1.370,
2007-06,1.401,
2007-07,1.412,
2007-08,1.443,
2007-09,1.454,
2007-10,1.475,
2007-11,1.100,
2007-12,1.137,
2008-01,1.166,
2008-02,1.179,
2008-03,1.204,
2008-04,1.385,
2008-05,1.395,
2008-06,1.421,
2008-07,1.472,
2008-08,1.505,
2008-09,1.550,
2008-10,1.682,
2008-11,1.726,
2008-12,1.704,
2009-01,1.647,
2009-02,1.568,
2009-03,1.494,
2009-04,1.665,
2009-05,1.607,
2009-06,1.571,
2009-07,1.502,
2009-08,1.463,
2009-09,1.433,
2009-10,1.405,
2009-11,1.234,
2009-12,1.292,
2010-01,1.272,
2010-02,1.252,
2010-03,1.237,
2010-04,1.205,
2010-05,1.194,
2010-06,1.179,
2010-07,1.173,
2010-08,1.112,
2010-09,1.093,
2010-10,1.122,
2010-11,1.145,
2010-12,1.149,
2011-01,1.131,
2011-02,1.097,
2011-03,1.104,
2011-04,1.093,
2011-05,0.853,
2011-06,0.885,
2011-07,0.926,
2011-08,0.928,
2011-09,0.919,
2011-10,0.928,
2011-11,0.939,
2011-12,0.943,
2012-01,0.898,
2012-02,0.908,
2012-03,0.880,
2012-04,0.869,
2012-05,0.873,
2012-06,0.848,
2012-07,0.796,
2012-08,0.785,
2012-09,0.765,
2012-10,0.743,
2012-11,0.735,
2012-12,0.717,
2013-01,0.678,
2013-02,0.686,
2013-03,0.687,
2013-04,0.728,
2013-05,0.713,
2013-06,0.615,
2013-07,0.600,
2013-08,0.618,
2013-09,0.596,
2013-10,0.586,
2013-11,0.553,
2013-12,0.562,
2014-01,0.556,
2014-02,0.550,
2014-03,0.546,
2014-04,0.539,
2014-05,0.537,
2014-06,0.523,
2014-07,0.515,
2014-08,0.525,
2014-09,0.522,
2014-10,0.510,
2014-11,0.505,
2014-12,0.480,Provisional value
