"",BBK01.WT4180,BBK01.WT4180_FLAGS
"","DE0001102341 / Yields / 2,500 Bund 14/46",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:35:45,
2014-02-26,2.54,
2014-02-27,2.44,
2014-02-28,2.48,
2014-03-01,.,No value available
2014-03-02,.,No value available
2014-03-03,2.45,
2014-03-04,2.46,
2014-03-05,2.50,
2014-03-06,2.51,
2014-03-07,2.51,
2014-03-08,.,No value available
2014-03-09,.,No value available
2014-03-10,2.53,
2014-03-11,2.51,
2014-03-12,2.52,
2014-03-13,2.51,
2014-03-14,2.46,
2014-03-15,.,No value available
2014-03-16,.,No value available
2014-03-17,2.48,
2014-03-18,2.47,
2014-03-19,2.49,
2014-03-20,2.54,
2014-03-21,2.52,
2014-03-22,.,No value available
2014-03-23,.,No value available
2014-03-24,2.52,
2014-03-25,2.45,
2014-03-26,2.45,
2014-03-27,2.42,
2014-03-28,.,No value available
2014-03-29,.,No value available
2014-03-30,.,No value available
2014-03-31,2.46,
2014-04-01,2.46,
2014-04-02,2.48,
2014-04-03,2.51,
2014-04-04,2.52,
2014-04-05,.,No value available
2014-04-06,.,No value available
2014-04-07,2.50,
2014-04-08,2.48,
2014-04-09,2.48,
2014-04-10,2.44,
2014-04-11,2.43,
2014-04-12,.,No value available
2014-04-13,.,No value available
2014-04-14,2.41,
2014-04-15,2.41,
2014-04-16,2.39,
2014-04-17,2.38,
2014-04-18,.,No value available
2014-04-19,.,No value available
2014-04-20,.,No value available
2014-04-21,.,No value available
2014-04-22,2.42,
2014-04-23,2.42,
2014-04-24,2.42,
2014-04-25,2.35,
2014-04-26,.,No value available
2014-04-27,.,No value available
2014-04-28,.,No value available
2014-04-29,2.40,
2014-04-30,2.40,
2014-05-01,.,No value available
2014-05-02,2.36,
2014-05-03,.,No value available
2014-05-04,.,No value available
2014-05-05,2.34,
2014-05-06,2.37,
2014-05-07,2.34,
2014-05-08,2.36,
2014-05-09,2.36,
2014-05-10,.,No value available
2014-05-11,.,No value available
2014-05-12,2.39,
2014-05-13,2.39,
2014-05-14,2.32,
2014-05-15,2.30,
2014-05-16,2.25,
2014-05-17,.,No value available
2014-05-18,.,No value available
2014-05-19,2.25,
2014-05-20,2.27,
2014-05-21,2.30,
2014-05-22,2.29,
2014-05-23,2.29,
2014-05-24,.,No value available
2014-05-25,.,No value available
2014-05-26,2.30,
2014-05-27,2.30,
2014-05-28,2.26,
2014-05-29,2.22,
2014-05-30,2.27,
2014-05-31,.,No value available
2014-06-01,.,No value available
2014-06-02,2.26,
2014-06-03,2.29,
2014-06-04,2.31,
2014-06-05,2.35,
2014-06-06,2.33,
2014-06-07,.,No value available
2014-06-08,.,No value available
2014-06-09,2.31,
2014-06-10,2.31,
2014-06-11,2.35,
2014-06-12,2.36,
2014-06-13,2.34,
2014-06-14,.,No value available
2014-06-15,.,No value available
2014-06-16,2.31,
2014-06-17,2.32,
2014-06-18,2.33,
2014-06-19,2.28,
2014-06-20,2.29,
2014-06-21,.,No value available
2014-06-22,.,No value available
2014-06-23,2.30,
2014-06-24,2.29,
2014-06-25,2.27,
2014-06-26,2.22,
2014-06-27,2.20,
2014-06-28,.,No value available
2014-06-29,.,No value available
2014-06-30,2.18,
2014-07-01,2.21,
2014-07-02,2.20,
2014-07-03,2.25,
2014-07-04,2.24,
2014-07-05,.,No value available
2014-07-06,.,No value available
2014-07-07,2.23,
2014-07-08,2.22,
2014-07-09,2.19,
