"",BBK01.RU5775,BBK01.RU5775_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / United Arab Emirates / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:43,
1982-06,0.630,
1982-07,0.785,
1982-08,0.661,
1982-09,0.683,
1982-10,0.716,
1982-11,0.695,
1982-12,0.638,
1983-01,0.641,
1983-02,0.654,
1983-03,0.639,
1983-04,0.713,
1983-05,0.798,
1983-06,0.685,
1983-07,0.604,
1983-08,0.574,
1983-09,0.520,
1983-10,0.445,
1983-11,0.593,
1983-12,0.510,
1984-01,0.442,
1984-02,0.516,
1984-03,0.553,
1984-04,0.631,
1984-05,0.506,
1984-06,0.502,
1984-07,0.479,
1984-08,0.535,
1984-09,0.625,
1984-10,0.561,
1984-11,0.694,
1984-12,0.668,
1985-01,0.859,
1985-02,0.536,
1985-03,0.518,
1985-04,0.455,
1985-05,0.463,
1985-06,0.435,
1985-07,0.421,
1985-08,0.405,
1985-09,0.372,
1985-10,0.349,
1985-11,0.375,
1985-12,0.415,
1986-01,0.393,
1986-02,0.391,
1986-03,0.422,
1986-04,0.403,
1986-05,0.401,
1986-06,0.367,
1986-07,0.351,
1986-08,0.358,
1986-09,0.318,
1986-10,0.245,
1986-11,0.217,
1986-12,0.212,
1987-01,0.271,
1987-02,0.306,
1987-03,0.477,
1987-04,0.330,
1987-05,0.284,
1987-06,0.302,
1987-07,0.297,
1987-08,0.305,
1987-09,0.321,
1987-10,0.512,
1987-11,0.725,
1987-12,0.866,
1988-01,1.076,
1988-02,1.131,
1988-03,1.110,
1988-04,1.164,
1988-05,1.169,
1988-06,1.176,
1988-07,1.086,
1988-08,0.834,
1988-09,0.682,
1988-10,0.451,
1988-11,0.261,
1988-12,0.240,
1989-01,0.210,
1989-02,0.196,
1989-03,0.205,
1989-04,0.291,
1989-05,0.120,
1989-06,0.114,
1989-07,0.193,
1989-08,0.181,
1989-09,0.179,
1989-10,0.164,
1989-11,0.366,
1989-12,0.246,
1990-01,0.392,
1990-02,0.650,
1990-03,0.848,
1990-04,0.831,
1990-05,0.692,
1990-06,0.644,
1990-07,0.665,
1990-08,0.679,
1990-09,0.631,
1990-10,0.577,
1990-11,0.706,
1990-12,0.577,
1991-01,0.614,
1991-02,0.432,
1991-03,0.491,
1991-04,0.470,
1991-05,0.312,
1991-06,0.290,
1991-07,0.206,
1991-08,0.204,
1991-09,0.341,
1991-10,0.420,
1991-11,0.493,
1991-12,0.518,
1992-01,0.527,
1992-02,0.534,
1992-03,0.607,
1992-04,0.779,
1992-05,0.596,
1992-06,.,No value available
1992-07,.,No value available
1992-08,.,No value available
1992-09,0.392,
1992-10,0.336,
1992-11,0.400,
1992-12,0.383,
1993-01,0.344,
1993-02,0.309,
1993-03,0.276,
1993-04,0.236,
1993-05,0.267,
1993-06,0.274,
1993-07,0.390,
1993-08,0.519,
1993-09,0.277,
1993-10,0.407,
1993-11,0.436,
1993-12,0.262,
1994-01,0.386,
1994-02,0.348,
1994-03,0.327,
1994-04,0.255,
1994-05,0.271,
1994-06,0.296,
1994-07,0.350,
1994-08,0.227,
1994-09,0.200,
1994-10,0.183,
1994-11,0.180,
1994-12,0.213,
1995-01,0.290,
1995-02,0.376,
1995-03,0.306,
1995-04,0.320,
1995-05,0.564,
1995-06,0.248,
1995-07,0.357,
1995-08,0.455,
1995-09,0.478,
1995-10,0.572,
1995-11,0.505,
1995-12,0.601,
1996-01,0.494,
1996-02,0.584,
1996-03,0.633,
1996-04,0.774,
1996-05,0.526,
1996-06,0.555,
1996-07,0.698,
1996-08,0.822,
1996-09,0.837,
1996-10,0.730,
1996-11,0.734,
1996-12,0.689,
1997-01,0.468,
1997-02,0.766,
1997-03,0.715,
1997-04,0.788,
1997-05,0.550,
1997-06,0.854,
1997-07,1.381,
1997-08,0.934,
1997-09,0.611,
1997-10,0.817,
1997-11,0.779,
1997-12,1.185,
1998-01,1.382,
1998-02,1.341,
1998-03,1.029,
1998-04,1.215,
1998-05,1.197,
1998-06,1.670,
1998-07,1.681,
1998-08,1.559,
1998-09,1.232,
1998-10,1.444,
1998-11,1.260,
1998-12,1.294,
1999-01,1.131,
1999-02,1.671,
1999-03,0.922,
1999-04,1.302,
1999-05,1.215,
1999-06,1.213,
1999-07,1.468,
1999-08,1.279,
1999-09,1.305,
1999-10,1.318,
1999-11,1.596,
1999-12,1.390,
2000-01,1.502,
2000-02,1.379,
2000-03,1.072,
2000-04,1.551,
2000-05,1.851,
2000-06,2.044,
2000-07,1.537,
2000-08,1.592,
2000-09,1.465,
2000-10,1.917,
2000-11,1.654,
2000-12,1.838,
2001-01,1.667,
2001-02,1.522,
2001-03,1.912,
2001-04,2.066,
2001-05,2.292,
2001-06,2.664,
2001-07,2.598,
2001-08,2.476,
2001-09,2.066,
2001-10,2.165,
2001-11,2.120,
2001-12,2.504,
2002-01,2.229,
2002-02,2.687,
2002-03,2.524,
2002-04,2.361,
2002-05,2.323,
2002-06,2.106,
2002-07,2.589,
2002-08,1.683,
2002-09,1.714,
2002-10,1.739,
2002-11,2.073,
2002-12,1.700,
2003-01,1.625,
2003-02,1.648,
2003-03,1.644,
2003-04,1.599,
2003-05,1.375,
2003-06,1.408,
2003-07,1.417,
2003-08,1.225,
2003-09,1.015,
2003-10,0.989,
2003-11,0.847,
2003-12,1.144,
2004-01,1.494,
2004-02,1.551,
2004-03,1.184,
2004-04,1.360,
2004-05,1.525,
2004-06,0.802,
2004-07,0.885,
2004-08,1.203,
2004-09,0.616,
2004-10,1.396,
2004-11,1.211,
2004-12,1.784,
2005-01,0.997,
2005-02,1.076,
2005-03,1.505,
2005-04,1.355,
2005-05,1.532,
2005-06,1.428,
2005-07,1.482,
2005-08,1.584,
2005-09,2.468,
2005-10,1.899,
2005-11,1.643,
2005-12,2.025,
2006-01,1.743,
2006-02,1.856,
2006-03,2.440,
2006-04,1.442,
2006-05,1.707,
