"",BBK01.OUH302,BBK01.OUH302_FLAGS
"",Time deposits of local government and local government associations / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:45,
1999-01,0.162,
1999-02,0.163,
1999-03,0.160,
1999-04,0.159,
1999-05,0.154,
1999-06,0.148,
1999-07,0.149,
1999-08,0.150,
1999-09,0.145,
1999-10,0.144,
1999-11,0.142,
1999-12,0.143,
2000-01,0.144,
2000-02,0.143,
2000-03,0.147,
2000-04,0.147,
2000-05,0.147,
2000-06,0.147,
2000-07,0.152,
2000-08,0.153,
2000-09,0.152,
2000-10,0.150,
2000-11,0.144,
2000-12,0.143,
2001-01,0.131,
2001-02,0.131,
2001-03,0.131,
2001-04,0.136,
2001-05,0.136,
2001-06,0.134,
2001-07,0.141,
2001-08,0.140,
2001-09,0.140,
2001-10,0.142,
2001-11,0.140,
2001-12,0.143,
2002-01,0.146,
2002-02,0.147,
2002-03,0.147,
2002-04,0.149,
2002-05,0.148,
2002-06,0.148,
2002-07,0.145,
2002-08,0.149,
2002-09,0.148,
2002-10,0.148,
2002-11,0.148,
2002-12,0.133,
2003-01,0.131,
2003-02,0.128,
2003-03,0.123,
2003-04,0.128,
2003-05,0.129,
2003-06,0.129,
2003-07,0.130,
2003-08,0.128,
2003-09,0.127,
2003-10,0.129,
2003-11,0.127,
2003-12,0.118,
2004-01,0.119,
2004-02,0.119,
2004-03,0.092,
2004-04,0.090,
2004-05,0.090,
2004-06,0.089,
2004-07,0.089,
2004-08,0.086,
2004-09,0.089,
2004-10,0.089,
2004-11,0.089,
2004-12,0.090,
2005-01,0.092,
2005-02,0.093,
2005-03,0.096,
2005-04,0.094,
2005-05,0.094,
2005-06,0.095,
2005-07,0.096,
2005-08,0.099,
2005-09,0.096,
2005-10,0.094,
2005-11,0.095,
2005-12,0.098,
2006-01,0.095,
2006-02,0.101,
2006-03,0.072,
2006-04,0.079,
2006-05,0.084,
2006-06,0.088,
2006-07,0.089,
2006-08,0.090,
2006-09,0.088,
2006-10,0.093,
2006-11,0.091,
2006-12,0.081,
2007-01,0.082,
2007-02,0.080,
2007-03,0.077,
2007-04,0.078,
2007-05,0.077,
2007-06,0.079,
2007-07,0.080,
2007-08,0.078,
2007-09,0.079,
2007-10,0.075,
2007-11,0.076,
2007-12,0.077,
2008-01,0.075,
2008-02,0.077,
2008-03,0.075,
2008-04,0.069,
2008-05,0.068,
2008-06,0.049,
2008-07,0.049,
2008-08,0.050,
2008-09,0.049,
2008-10,0.049,
2008-11,0.050,
2008-12,0.051,
2009-01,0.050,
2009-02,0.049,
2009-03,0.055,
2009-04,0.054,
2009-05,0.057,
2009-06,0.062,
2009-07,0.060,
2009-08,0.056,
2009-09,0.058,
2009-10,0.056,
2009-11,0.053,
2009-12,0.053,
2010-01,0.059,
2010-02,0.067,
2010-03,0.086,
2010-04,0.087,
2010-05,0.099,
2010-06,0.109,
2010-07,0.109,
2010-08,0.110,
2010-09,0.111,
2010-10,0.111,
2010-11,0.112,
2010-12,0.122,
2011-01,0.121,
2011-02,0.120,
2011-03,0.131,
2011-04,0.131,
2011-05,0.146,
2011-06,0.142,
2011-07,0.131,
2011-08,0.130,
2011-09,0.129,
2011-10,0.128,
2011-11,0.128,
2011-12,0.145,
2012-01,0.144,
2012-02,0.139,
2012-03,0.142,
2012-04,0.141,
2012-05,0.141,
2012-06,0.143,
2012-07,0.149,
2012-08,0.139,
2012-09,0.138,
2012-10,0.135,
2012-11,0.132,
2012-12,0.125,
2013-01,0.130,
2013-02,0.131,
2013-03,0.131,
2013-04,0.128,
2013-05,0.127,
2013-06,0.122,
2013-07,0.119,
2013-08,0.118,
2013-09,0.146,
2013-10,0.145,
2013-11,0.167,
2013-12,0.166,
2014-01,0.181,
2014-02,0.161,
2014-03,0.164,
2014-04,0.139,
2014-05,0.145,
2014-06,0.152,
2014-07,0.164,
2014-08,0.150,
2014-09,0.134,
2014-10,0.134,
2014-11,0.143,
2014-12,0.157,Provisional value
