"",BBDR1.A.WESTDGEB.N.BUL.BRHHWBZK.P.I10.A,BBDR1.A.WESTDGEB.N.BUL.BRHHWBZK.P.I10.A_FLAGS
"","bulwiengesa AG / Price index for new terraced houses up for resale / Western Germany: broken series: 50/100 towns and cities; up to and including 1994, includes West Berlin / Unadjusted figure",
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:11:27,
1990,80.9,
1991,84.6,
1992,88.6,
1993,92.2,
1994,95.6,
1995,96.3,
1996,97.0,
1997,96.0,
1998,95.5,
1999,97.0,
2000,98.0,
2001,99.0,
2002,98.4,
2003,97.1,
2004,96.6,
2005,96.6,
2006,96.2,
2007,97.2,
2008,97.6,
2009,97.9,
2010,100.0,
2011,103.8,
2012,108.5,
2013,113.6,
2014,119.3,
"",Source: Bundesbank calculations based on data provided by bulwiengesa AG,
