"",BBK01.OUN173,BBK01.OUN173_FLAGS
"",Domestic bank debt securities / with a maturity  of more than 2 years  / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:01,
1999-01,21.253,
1999-02,22.425,
1999-03,23.779,
1999-04,24.095,
1999-05,24.959,
1999-06,25.286,
1999-07,25.476,
1999-08,25.496,
1999-09,25.563,
1999-10,25.797,
1999-11,26.322,
1999-12,25.949,
2000-01,25.587,
2000-02,26.196,
2000-03,26.614,
2000-04,27.295,
2000-05,21.886,
2000-06,22.272,
2000-07,22.151,
2000-08,22.367,
2000-09,22.152,
2000-10,22.216,
2000-11,22.753,
2000-12,22.395,
2001-01,23.163,
2001-02,23.108,
2001-03,23.268,
2001-04,24.188,
2001-05,24.813,
2001-06,25.183,
2001-07,25.358,
2001-08,25.352,
2001-09,25.316,
2001-10,26.274,
2001-11,26.401,
2001-12,26.661,
2002-01,27.143,
2002-02,27.530,
2002-03,27.841,
2002-04,27.899,
2002-05,28.781,
2002-06,28.792,
2002-07,29.132,
2002-08,29.415,
2002-09,28.958,
2002-10,29.089,
2002-11,28.961,
2002-12,28.491,
2003-01,28.740,
2003-02,28.983,
2003-03,29.186,
2003-04,30.145,
2003-05,30.085,
2003-06,30.192,
2003-07,30.582,
2003-08,29.493,
2003-09,29.280,
2003-10,28.978,
2003-11,29.188,
2003-12,28.659,
2004-01,27.554,
2004-02,28.704,
2004-03,28.715,
2004-04,28.684,
2004-05,29.014,
2004-06,28.868,
2004-07,29.680,
2004-08,29.589,
2004-09,30.022,
2004-10,29.778,
2004-11,29.470,
2004-12,35.710,
2005-01,37.484,
2005-02,38.686,
2005-03,38.566,
2005-04,39.320,
2005-05,39.399,
2005-06,39.551,
2005-07,39.022,
2005-08,37.982,
2005-09,38.733,
2005-10,37.571,
2005-11,37.845,
2005-12,36.998,
2006-01,37.658,
2006-02,38.205,
2006-03,38.160,
2006-04,38.213,
2006-05,38.508,
2006-06,38.605,
2006-07,38.202,
2006-08,38.135,
2006-09,38.506,
2006-10,38.448,
2006-11,38.564,
2006-12,38.747,
2007-01,38.429,
2007-02,38.658,
2007-03,39.109,
2007-04,38.691,
2007-05,36.863,
2007-06,36.563,
2007-07,35.488,
2007-08,35.565,
2007-09,35.725,
2007-10,35.846,
2007-11,36.041,
2007-12,36.093,
2008-01,35.970,
2008-02,35.781,
2008-03,35.734,
2008-04,36.131,
2008-05,36.736,
2008-06,36.955,
2008-07,36.494,
2008-08,36.951,
2008-09,37.068,
2008-10,36.847,
2008-11,37.073,
2008-12,37.048,
2009-01,36.833,
2009-02,36.950,
2009-03,36.300,
2009-04,36.016,
2009-05,35.536,
2009-06,36.205,
2009-07,36.816,
2009-08,36.811,
2009-09,35.626,
2009-10,35.672,
2009-11,35.848,
2009-12,35.705,
2010-01,35.717,
2010-02,35.255,
2010-03,34.485,
2010-04,34.176,
2010-05,33.336,
2010-06,33.161,
2010-07,32.279,
2010-08,31.850,
2010-09,31.563,
2010-10,31.030,
2010-11,30.884,
2010-12,30.701,
2011-01,30.394,
2011-02,30.042,
2011-03,29.801,
2011-04,29.827,
2011-05,29.559,
2011-06,29.255,
2011-07,29.457,
2011-08,29.663,
2011-09,29.649,
2011-10,29.483,
2011-11,29.439,
2011-12,29.377,
2012-01,29.021,
2012-02,28.653,
2012-03,27.210,
2012-04,27.291,
2012-05,27.328,
2012-06,26.909,
2012-07,27.269,
2012-08,27.112,
2012-09,27.024,
2012-10,26.850,
2012-11,27.277,
2012-12,27.099,
2013-01,27.226,
2013-02,27.320,
2013-03,26.895,
2013-04,26.617,
2013-05,26.160,
2013-06,26.523,
2013-07,26.100,
2013-08,26.285,
2013-09,26.637,
2013-10,26.627,
2013-11,26.665,
2013-12,26.827,
2014-01,27.463,
2014-02,27.166,
2014-03,26.997,
2014-04,27.120,
2014-05,27.039,
2014-06,27.351,
2014-07,26.997,
2014-08,26.861,
2014-09,26.964,
2014-10,26.665,
2014-11,26.725,
2014-12,26.693,Provisional value
