"",BBK01.QX6620,BBK01.QX6620_FLAGS
"",Banks in Germany: Liabilities to non-residents / United Arab Emirates / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:45,
1995-01,0.173,
1995-02,0.290,
1995-03,0.233,
1995-04,0.245,
1995-05,0.486,
1995-06,0.177,
1995-07,0.276,
1995-08,0.338,
1995-09,0.376,
1995-10,0.498,
1995-11,0.423,
1995-12,0.487,
1996-01,0.406,
1996-02,0.449,
1996-03,0.508,
1996-04,0.575,
1996-05,0.384,
1996-06,0.467,
1996-07,0.571,
1996-08,0.717,
1996-09,0.745,
1996-10,0.637,
1996-11,0.647,
1996-12,0.562,
1997-01,0.368,
1997-02,0.637,
1997-03,0.618,
1997-04,0.675,
1997-05,0.412,
1997-06,0.484,
1997-07,1.188,
1997-08,0.731,
1997-09,0.449,
1997-10,0.618,
1997-11,0.600,
1997-12,0.963,
1998-01,1.068,
1998-02,1.021,
1998-03,0.858,
1998-04,0.961,
1998-05,1.033,
1998-06,1.429,
1998-07,1.492,
1998-08,1.428,
1998-09,1.064,
1998-10,1.219,
1998-11,1.033,
1998-12,1.002,
1999-01,0.947,
1999-02,1.118,
1999-03,0.737,
1999-04,1.009,
1999-05,0.993,
1999-06,1.040,
1999-07,1.157,
1999-08,1.113,
1999-09,1.077,
1999-10,1.145,
1999-11,1.404,
1999-12,1.185,
2000-01,1.268,
2000-02,1.096,
2000-03,0.841,
2000-04,1.240,
2000-05,1.566,
2000-06,1.637,
2000-07,1.332,
2000-08,1.374,
2000-09,1.230,
2000-10,1.661,
2000-11,1.409,
2000-12,1.586,
2001-01,1.467,
2001-02,1.316,
2001-03,1.683,
2001-04,1.778,
2001-05,1.876,
2001-06,2.416,
2001-07,2.333,
2001-08,2.249,
2001-09,1.799,
2001-10,1.871,
2001-11,1.825,
2001-12,2.202,
2002-01,2.028,
2002-02,2.430,
2002-03,2.247,
2002-04,2.165,
2002-05,2.133,
2002-06,1.836,
2002-07,2.014,
2002-08,1.222,
2002-09,1.515,
2002-10,1.483,
2002-11,1.900,
2002-12,1.523,
2003-01,1.390,
2003-02,1.462,
2003-03,1.427,
2003-04,1.403,
2003-05,1.201,
2003-06,1.226,
2003-07,1.224,
2003-08,1.054,
2003-09,0.844,
2003-10,0.805,
2003-11,0.694,
2003-12,0.999,
2004-01,1.344,
2004-02,1.402,
2004-03,0.992,
2004-04,1.134,
2004-05,1.352,
2004-06,0.631,
2004-07,0.693,
2004-08,0.964,
2004-09,0.452,
2004-10,1.204,
2004-11,1.020,
2004-12,1.607,
2005-01,0.779,
2005-02,0.881,
2005-03,1.288,
2005-04,1.104,
2005-05,1.284,
2005-06,1.175,
2005-07,1.250,
2005-08,1.378,
2005-09,2.131,
2005-10,1.691,
2005-11,1.416,
2005-12,1.727,
2006-01,1.506,
2006-02,1.562,
2006-03,2.163,
2006-04,1.194,
2006-05,1.434,
2006-06,1.492,
2006-07,1.596,
2006-08,1.354,
2006-09,1.931,
2006-10,1.582,
2006-11,1.714,
2006-12,1.790,
2007-01,1.608,
2007-02,1.538,
2007-03,2.058,
2007-04,1.903,
2007-05,2.343,
2007-06,2.574,
2007-07,2.583,
2007-08,2.280,
2007-09,2.223,
2007-10,2.836,
2007-11,4.666,
2007-12,2.622,
2008-01,4.108,
2008-02,2.593,
2008-03,3.787,
2008-04,4.361,
2008-05,4.460,
2008-06,4.643,
2008-07,3.804,
2008-08,3.671,
2008-09,1.825,
2008-10,2.894,
2008-11,2.634,
2008-12,2.226,
2009-01,2.034,
2009-02,2.199,
2009-03,2.163,
2009-04,3.201,
2009-05,1.839,
2009-06,1.770,
2009-07,1.545,
2009-08,1.991,
2009-09,2.085,
2009-10,1.421,
2009-11,1.479,
2009-12,1.633,
2010-01,2.042,
2010-02,1.950,
2010-03,1.972,
2010-04,1.557,
2010-05,1.665,
2010-06,1.473,
2010-07,1.971,
2010-08,1.277,
2010-09,1.019,
2010-10,1.612,
2010-11,1.792,
2010-12,1.359,
2011-01,1.290,
2011-02,1.938,
2011-03,1.944,
2011-04,2.042,
2011-05,1.541,
2011-06,1.156,
2011-07,1.088,
2011-08,1.138,
2011-09,0.380,
2011-10,0.406,
2011-11,0.701,
2011-12,0.323,
2012-01,0.524,
2012-02,0.528,
2012-03,0.697,
2012-04,0.641,
2012-05,0.429,
2012-06,0.415,
2012-07,0.558,
2012-08,0.650,
2012-09,0.729,
2012-10,0.682,
2012-11,0.613,
2012-12,0.511,
2013-01,0.598,
2013-02,0.889,
2013-03,0.906,
2013-04,0.806,
2013-05,0.784,
2013-06,0.570,
2013-07,0.617,
2013-08,0.832,
2013-09,0.779,
2013-10,0.531,
2013-11,0.736,
2013-12,0.386,
2014-01,0.532,
2014-02,0.633,
2014-03,0.393,
2014-04,0.521,
2014-05,0.621,
2014-06,0.627,
2014-07,0.841,
2014-08,0.998,
2014-09,1.198,
2014-10,1.314,
2014-11,1.035,
2014-12,1.076,
