"",BBK01.QUV370,BBK01.QUV370_FLAGS
"",Banks in Germany: Short term loans and advances to foreign banks / All countries / US dollars,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:06:09,
2001-12,76.037,
2002-01,71.815,
2002-02,68.535,
2002-03,73.548,
2002-04,75.208,
2002-05,77.911,
2002-06,74.452,
2002-07,73.697,
2002-08,73.086,
2002-09,78.113,
2002-10,80.724,
2002-11,87.456,
2002-12,82.932,
2003-01,78.171,
2003-02,77.475,
2003-03,81.869,
2003-04,79.438,
2003-05,80.654,
2003-06,94.338,
2003-07,90.360,
2003-08,85.053,
2003-09,86.689,
2003-10,84.291,
2003-11,78.050,
2003-12,78.875,
2004-01,84.035,
2004-02,83.897,
2004-03,87.378,
2004-04,93.394,
2004-05,87.429,
2004-06,93.058,
2004-07,90.815,
2004-08,90.482,
2004-09,94.950,
2004-10,96.956,
2004-11,98.127,
2004-12,104.458,
2005-01,110.813,
2005-02,97.501,
2005-03,108.616,
2005-04,107.388,
2005-05,112.010,
2005-06,119.469,
2005-07,120.703,
2005-08,114.430,
2005-09,111.211,
2005-10,102.929,
2005-11,108.575,
2005-12,110.294,
2006-01,101.155,
2006-02,111.478,
2006-03,108.707,
2006-04,96.737,
2006-05,88.864,
2006-06,109.582,
2006-07,104.051,
2006-08,104.364,
2006-09,107.607,
2006-10,106.031,
2006-11,109.766,
2006-12,116.147,
2007-01,116.291,
2007-02,118.524,
2007-03,116.692,
2007-04,112.050,
2007-05,112.701,
2007-06,131.071,
2007-07,117.389,
2007-08,121.604,
2007-09,145.695,
2007-10,131.464,
2007-11,137.154,
2007-12,147.763,
2008-01,141.117,
2008-02,134.131,
2008-03,136.023,
2008-04,143.048,
2008-05,139.031,
2008-06,136.728,
2008-07,140.458,
2008-08,150.788,
2008-09,178.189,
2008-10,211.329,
2008-11,177.084,
2008-12,157.781,
2009-01,152.552,
2009-02,148.322,
2009-03,137.506,
2009-04,138.736,
2009-05,128.616,
2009-06,128.790,
2009-07,119.971,
2009-08,120.842,
2009-09,117.399,
2009-10,110.956,
2009-11,108.231,
2009-12,119.667,
2010-01,108.428,
2010-02,107.805,
2010-03,112.518,
2010-04,106.225,
2010-05,117.512,
2010-06,110.421,
2010-07,109.704,
2010-08,116.586,
2010-09,110.136,
2010-10,95.040,
2010-11,101.327,
2010-12,104.997,
2011-01,96.385,
2011-02,98.540,
2011-03,96.332,
2011-04,96.458,
2011-05,96.853,
2011-06,100.026,
2011-07,97.958,
2011-08,110.568,
2011-09,114.486,
2011-10,111.905,
2011-11,108.583,
2011-12,109.402,
2012-01,107.474,
2012-02,107.657,
2012-03,101.700,
2012-04,99.397,
2012-05,108.190,
2012-06,107.832,
2012-07,106.737,
2012-08,107.828,
2012-09,113.118,
2012-10,126.130,
2012-11,117.907,
2012-12,115.085,
2013-01,99.758,
2013-02,108.963,
2013-03,111.904,
2013-04,110.391,
2013-05,112.843,
2013-06,114.522,
2013-07,112.197,
2013-08,111.860,
2013-09,107.412,
2013-10,117.408,
2013-11,115.851,
2013-12,103.443,
2014-01,130.169,
2014-02,130.602,
2014-03,124.949,
2014-04,121.356,
2014-05,124.450,
2014-06,136.144,
2014-07,160.098,
2014-08,157.789,
2014-09,149.410,
2014-10,176.802,
2014-11,166.103,
2014-12,154.904,
