"",BBK01.QUV844,BBK01.QUV844_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Kazakhstan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:57,
2001-12,0.179,
2002-01,0.192,
2002-02,0.197,
2002-03,0.191,
2002-04,0.202,
2002-05,0.197,
2002-06,0.189,
2002-07,0.214,
2002-08,0.214,
2002-09,0.219,
2002-10,0.221,
2002-11,0.220,
2002-12,0.197,
2003-01,0.201,
2003-02,0.216,
2003-03,0.212,
2003-04,0.192,
2003-05,0.186,
2003-06,0.177,
2003-07,0.180,
2003-08,0.200,
2003-09,0.208,
2003-10,0.200,
2003-11,0.199,
2003-12,0.223,
2004-01,0.214,
2004-02,0.202,
2004-03,0.199,
2004-04,0.281,
2004-05,0.307,
2004-06,0.294,
2004-07,0.328,
2004-08,0.331,
2004-09,0.345,
2004-10,0.360,
2004-11,0.342,
2004-12,0.349,
2005-01,0.367,
2005-02,0.357,
2005-03,0.379,
2005-04,0.371,
2005-05,0.394,
2005-06,0.427,
2005-07,0.446,
2005-08,0.469,
2005-09,0.492,
2005-10,0.492,
2005-11,0.503,
2005-12,0.511,
2006-01,0.502,
2006-02,0.505,
2006-03,0.506,
2006-04,0.495,
2006-05,0.488,
2006-06,0.516,
2006-07,0.518,
2006-08,0.542,
2006-09,0.592,
2006-10,0.612,
2006-11,0.654,
2006-12,0.765,
2007-01,0.787,
2007-02,0.761,
2007-03,0.794,
2007-04,0.834,
2007-05,0.906,
2007-06,0.986,
2007-07,1.044,
2007-08,1.126,
2007-09,1.180,
2007-10,1.283,
2007-11,1.232,
2007-12,1.213,
2008-01,1.252,
2008-02,1.376,
2008-03,1.329,
2008-04,1.310,
2008-05,1.313,
2008-06,1.379,
2008-07,1.423,
2008-08,1.459,
2008-09,1.477,
2008-10,1.553,
2008-11,1.548,
2008-12,1.442,
2009-01,1.510,
2009-02,1.503,
2009-03,1.432,
2009-04,1.361,
2009-05,1.277,
2009-06,1.237,
2009-07,1.203,
2009-08,1.160,
2009-09,1.095,
2009-10,1.064,
2009-11,0.993,
2009-12,0.962,
2010-01,0.959,
2010-02,0.955,
2010-03,0.932,
2010-04,0.924,
2010-05,0.909,
2010-06,0.900,
2010-07,0.876,
2010-08,0.717,
2010-09,0.684,
2010-10,0.672,
2010-11,0.688,
2010-12,0.545,
2011-01,0.529,
2011-02,0.534,
2011-03,0.452,
2011-04,0.427,
2011-05,0.435,
2011-06,0.433,
2011-07,0.425,
2011-08,0.417,
2011-09,0.425,
2011-10,0.443,
2011-11,0.448,
2011-12,0.435,
2012-01,0.422,
2012-02,0.410,
2012-03,0.406,
2012-04,0.419,
2012-05,0.434,
2012-06,0.359,
2012-07,0.356,
2012-08,0.342,
2012-09,0.337,
2012-10,0.391,
2012-11,0.388,
2012-12,0.350,
2013-01,0.344,
2013-02,0.345,
2013-03,0.338,
2013-04,0.332,
2013-05,0.337,
2013-06,0.327,
2013-07,0.320,
2013-08,0.325,
2013-09,0.317,
2013-10,0.321,
2013-11,0.319,
2013-12,0.311,
2014-01,0.313,
2014-02,0.311,
2014-03,0.313,
2014-04,0.247,
2014-05,0.236,
2014-06,0.231,
2014-07,0.233,
2014-08,0.240,
2014-09,0.246,
2014-10,0.255,
2014-11,0.262,
2014-12,0.258,
