"",BBDB1.A.DE.N.A.C.IFRS.B.A.K.E.E039.VGJ.A,BBDB1.A.DE.N.A.C.IFRS.B.A.K.E.E039.VGJ.A_FLAGS
"","Operating income before depreciation and amortisation (EBITDA) / Year-on-year change in %, adjusted for changes in the basis of consolidation / Non-financial listed groups / Germany / Total / Profitability",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:13:58,
2006,3.36,
2007,15.02,
2008,-5.55,
2009,-16.35,
2010,30.35,
2011,-0.33,
2012,3.35,
2013,-2.51,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Adjusted for substantial changes in the basis of consolidation of large groups (see explanatory notes in the Statistical Supplement Seasonally adjusted business statistics).",
