"",BBK01.TXI387,BBK01.TXI387_FLAGS
1989-10,211234,
1989-11,215621,
1989-12,216215,
1990-01,226350,
1990-02,230779,
1990-03,235558,
1990-04,240053,
1990-05,243301,
1990-06,244447,
1990-07,247184,
1990-08,249571,
1990-09,253147,
1990-10,256212,
1990-11,259682,
1990-12,260318,
1991-01,271569,
1991-02,278431,
1991-03,281409,
1991-04,286174,
1991-05,290509,
1991-06,296276,
1991-07,301514,
1991-08,305070,
1991-09,310010,
1991-10,313395,
1991-11,317712,
1991-12,317388,
1992-01,327097,
1992-02,332478,
1992-03,336306,
1992-04,339947,
1992-05,342387,
1992-06,342922,
1992-07,345666,
1992-08,349814,
1992-09,355099,
1992-10,361959,
1992-11,367844,
1992-12,363751,
1993-01,371235,
1993-02,376910,
1993-03,381283,
1993-04,381555,
1993-05,384463,
1993-06,387404,
1993-07,395404,
1993-08,399871,
1993-09,401892,
1993-10,409060,
1993-11,413134,
1993-12,406618,
1994-01,414159,
1994-02,416161,
1994-03,412593,
1994-04,412959,
1994-05,414787,
1994-06,418674,
1994-07,425020,
1994-08,428745,
1994-09,432521,
1994-10,436906,
1994-11,443869,
1994-12,452313,
1995-01,464282,
1995-02,468799,
1995-03,473507,
1995-04,477283,
1995-05,482336,
1995-06,487293,
1995-07,492927,
1995-08,499501,
1995-09,503213,
1995-10,509542,
1995-11,513136,
1995-12,513736,
1996-01,525790,
1996-02,536249,
1996-03,537103,
1996-04,539734,
1996-05,545773,
1996-06,548035,
1996-07,551088,
1996-08,554571,
1996-09,557817,
1996-10,561815,
1996-11,567926,
1996-12,566886,
1997-01,573308,
1997-02,582794,
1997-03,589430,
1997-04,593150,
1997-05,596857,
1997-06,601916,
1997-07,608836,
1997-08,609472,
1997-09,623735,
1997-10,623160,
1997-11,628426,
1997-12,624847,
1998-01,632089,
1998-02,645720,
1998-03,652320,
1998-04,658978,
1998-05,661855,
1998-06,664762,
1998-07,677210,
1998-08,676769,
1998-09,683322,
1998-10,677532,
1998-11,684586,
1998-12,668958,
1999-01,680651,
1999-02,693717,
1999-03,701396,
1999-04,717196,
1999-05,726216,
1999-06,726688,
1999-07,728359,
1999-08,735796,
1999-09,756069,
1999-10,760413,
1999-11,776539,
1999-12,775013,
2000-01,766138,
2000-02,772308,
2000-03,775640,
2000-04,786131,
2000-05,792772,
2000-06,793209,
2000-07,803722,
2000-08,809310,
2000-09,806378,
2000-10,813284,
2000-11,799201,
2000-12,793468,
2001-01,799839,
2001-02,810148,
2001-03,811823,
2001-04,805560,
2001-05,807546,
2001-06,812016,
2001-07,810807,
2001-08,812192,
2001-09,816316,
2001-10,815107,
2001-11,795041,
2001-12,794347,
2002-01,798887,
2002-02,804703,
2002-03,815159,
2002-04,812811,
2002-05,814143,
2002-06,808869,
2002-07,817344,
2002-08,840088,
2002-09,841092,
2002-10,844579,
2002-11,844890,
2002-12,826400,
2003-01,817633,
2003-02,825771,
2003-03,819365,
2003-04,818710,
2003-05,813979,
2003-06,819562,
2003-07,822705,
2003-08,821841,
2003-09,825571,
2003-10,829737,
2003-11,833210,
2003-12,826384,
2004-01,836428,
2004-02,833720,
2004-03,851519,
2004-04,858681,
2004-05,861459,
2004-06,859092,
2004-07,860145,
2004-08,865120,
2004-09,869468,
2004-10,865531,
2004-11,860835,
2004-12,850163,
2005-01,854658,
2005-02,856391,
2005-03,862213,
2005-04,875911,
2005-05,880941,
2005-06,890321,
2005-07,892588,
2005-08,893392,
2005-09,894597,
2005-10,896379,
2005-11,893952,
2005-12,883347,
2006-01,889059,
2006-02,896387,
2006-03,890099,
2006-04,882083,
2006-05,886420,
2006-06,893543,
2006-07,895046,
2006-08,893552,
2006-09,896809,
2006-10,896119,
2006-11,889704,
2006-12,888686,
2007-01,903195,
2007-02,901109,
2007-03,899894,
2007-04,898898,
2007-05,907883,
2007-06,902749,
2007-07,905967,
2007-08,900374,
2007-09,889316,
2007-10,891584,
2007-11,881216,
2007-12,866895,
2008-01,873688,
2008-02,862339,
2008-03,854335,
2008-04,859727,
2008-05,848418,
2008-06,842916,
2008-07,842352,
2008-08,846530,
2008-09,845507,
2008-10,853472,
2008-11,854596,
2008-12,819092,
2009-01,822044,
2009-02,814693,
2009-03,779441,
2009-04,782475,
2009-05,776731,
2009-06,764546,
2009-07,754850,
2009-08,755077,
2009-09,734037,
2009-10,727133,
2009-11,713625,
2009-12,703291,
2010-01,711966,
2010-02,711036,
2010-03,714391,
2010-04,715803,
2010-05,733924,
2010-06,729600,
2010-07,709222,
2010-08,720681,
2010-09,710798,
2010-10,700844,
2010-11,716758,
2010-12,708475,
2011-01,703210,
2011-02,698563,
2011-03,686019,
2011-04,678477,
2011-05,681742,
2011-06,682258,
2011-07,684393,
2011-08,682588,
2011-09,687081,
2011-10,678867,
2011-11,689508,
2011-12,691058,
2012-01,663109,
2012-02,667408,
2012-03,660303,
2012-04,664418,
2012-05,666325,
2012-06,662575,
2012-07,668826,
2012-08,658627,
2012-09,654077,
2012-10,649900,
2012-11,644380,
2012-12,627002,
2013-01,610091,
2013-02,619963,
2013-03,610451,
2013-04,605570,
2013-05,593249,
2013-06,581281,
2013-07,574531,
2013-08,567771,
2013-09,566550,
2013-10,565339,
2013-11,561654,
2013-12,549960,
2014-01,545036,
2014-02,543161,
2014-03,538235,
2014-04,525942,
2014-05,540811,
2014-06,540267,
2014-07,543239,
2014-08,541189,
2014-09,546026,
2014-10,549291,
2014-11,550537,
2014-12,547123,
2015-01,565581,
