"",BBK01.SU0071,BBK01.SU0071_FLAGS
"","Deposit rates of banks / Instalment savings contracts concluded for 7 years with one-off bonus, effective interest rate / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:28,
1986-06,5.25,
1986-07,5.25,
1986-08,5.25,
1986-09,5.25,
1986-10,5.25,
1986-11,5.25,
1986-12,5.25,
1987-01,5.25,
1987-02,5.03,
1987-03,5.03,
1987-04,5.03,
1987-05,5.03,
1987-06,5.03,
1987-07,5.03,
1987-08,5.03,
1987-09,5.03,
1987-10,5.03,
1987-11,5.03,
1987-12,5.03,
1988-01,5.03,
1988-02,5.03,
1988-03,5.03,
1988-04,4.81,
1988-05,4.81,
1988-06,4.81,
1988-07,4.81,
1988-08,4.81,
1988-09,5.03,
1988-10,5.03,
1988-11,5.03,
1988-12,5.03,
1989-01,5.03,
1989-02,5.03,
1989-03,5.03,
1989-04,5.03,
1989-05,5.03,
1989-06,5.03,
1989-07,5.03,
1989-08,5.03,
1989-09,5.03,
1989-10,5.03,
1989-11,5.12,
1989-12,5.23,
1990-01,5.23,
1990-02,5.43,
1990-03,5.48,
1990-04,5.48,
1990-05,5.48,
1990-06,5.48,
1990-07,5.48,
1990-08,5.48,
1990-09,5.48,
1990-10,5.48,
1990-11,5.48,
1990-12,5.48,
1991-01,5.48,
1991-02,5.48,
1991-03,5.48,
1991-04,5.48,
1991-05,5.48,
1991-06,5.48,
1991-07,5.48,
1991-08,5.48,
1991-09,5.48,
1991-10,5.48,
1991-11,5.48,
1991-12,5.48,
1992-01,5.48,
1992-02,5.48,
1992-03,5.48,
1992-04,5.48,
1992-05,5.48,
1992-06,5.48,
1992-07,5.48,
1992-08,5.48,
1992-09,5.48,
1992-10,5.48,
1992-11,5.48,
1992-12,5.48,
1993-01,5.48,
1993-02,5.48,
1993-03,5.48,
1993-04,5.25,
1993-05,5.03,
1993-06,5.03,
1993-07,5.03,
1993-08,5.03,
1993-09,5.03,
1993-10,5.03,
1993-11,5.03,
1993-12,5.03,
1994-01,5.03,
1994-02,5.03,
1994-03,5.03,
1994-04,5.03,
1994-05,5.03,
1994-06,5.03,
1994-07,5.03,
1994-08,5.03,
1994-09,5.03,
1994-10,5.03,
1994-11,5.03,
1994-12,5.03,
1995-01,5.03,
1995-02,5.03,
1995-03,5.03,
1995-04,5.03,
1995-05,5.03,
1995-06,5.03,
1995-07,4.81,
1995-08,5.03,
1995-09,4.66,
1995-10,4.62,
1995-11,4.81,
1995-12,4.66,
1996-01,4.58,
1996-02,4.58,
1996-03,4.58,
1996-04,4.58,
1996-05,4.58,
1996-06,4.58,
1996-07,4.58,
1996-08,4.58,
1996-09,4.58,
1996-10,4.58,
1996-11,4.58,
"",General: Saving over six years and blocked for one year. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. From December 1996 no longer collected.,
