"",BBK01.OUD113,BBK01.OUD113_FLAGS
"",Time deposits of domestic banks (MFIs) (excluding the Bundesbank) / short-therm / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:23,
1958-12,0.605,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.710,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.658,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.651,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.773,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.241,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.893,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.247,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.935,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.079,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.093,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.187,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.298,
1965-01,1.522,Estimated value
1965-02,1.502,Estimated value
1965-03,1.469,
1965-04,1.391,Estimated value
1965-05,1.506,Estimated value
1965-06,1.328,
1965-07,1.370,Estimated value
1965-08,1.418,Estimated value
1965-09,1.356,
1965-10,1.490,Estimated value
1965-11,1.573,Estimated value
1965-12,1.356,
1966-01,1.515,Estimated value
1966-02,1.524,Estimated value
1966-03,1.470,
1966-04,1.369,Estimated value
1966-05,1.508,Estimated value
1966-06,1.374,
1966-07,1.372,Estimated value
1966-08,1.570,Estimated value
1966-09,1.719,
1966-10,1.729,Estimated value
1966-11,1.756,Estimated value
1966-12,1.719,
1967-01,1.785,Estimated value
1967-02,1.803,Estimated value
1967-03,1.960,
1967-04,1.955,Estimated value
1967-05,2.108,Estimated value
1967-06,2.097,
1967-07,2.261,Estimated value
1967-08,2.324,Estimated value
1967-09,2.399,
1967-10,2.481,Estimated value
1967-11,2.653,Estimated value
1967-12,2.476,
1968-01,2.434,Estimated value
1968-02,2.404,Estimated value
1968-03,2.292,
1968-04,2.433,Estimated value
1968-05,2.609,Estimated value
1968-06,2.543,
1968-07,2.730,Estimated value
1968-08,2.822,Estimated value
1968-09,2.754,
1968-10,2.827,Estimated value
1968-11,2.900,Estimated value
1968-12,2.713,
1969-01,2.390,
1969-02,2.392,
1969-03,2.239,
1969-04,2.381,
1969-05,2.544,
1969-06,2.385,
1969-07,2.337,
1969-08,2.360,
1969-09,2.588,
1969-10,2.562,
1969-11,2.376,
1969-12,2.515,
1970-01,2.414,
1970-02,3.319,
1970-03,2.917,
1970-04,3.239,
1970-05,3.301,
1970-06,3.360,
1970-07,3.567,
1970-08,3.478,
1970-09,3.420,
1970-10,3.612,
1970-11,3.794,
1970-12,3.741,
1971-01,3.355,
1971-02,3.439,
1971-03,3.472,
1971-04,3.796,
1971-05,3.986,
1971-06,3.420,
1971-07,4.248,
1971-08,4.282,
1971-09,4.390,
1971-10,4.175,
1971-11,4.855,
1971-12,5.202,
1972-01,5.188,
1972-02,5.184,
1972-03,5.376,
1972-04,5.609,
1972-05,5.933,
1972-06,5.917,
1972-07,6.499,
1972-08,6.390,
1972-09,6.469,
1972-10,5.607,
1972-11,6.404,
1972-12,7.285,
1973-01,7.023,
1973-02,7.147,
1973-03,6.275,
1973-04,5.712,
1973-05,6.629,
1973-06,7.519,
1973-07,7.457,
1973-08,8.341,
1973-09,8.163,
1973-10,8.637,
1973-11,8.796,
1973-12,9.363,
1974-01,9.076,
1974-02,9.078,
1974-03,8.451,
1974-04,8.949,
1974-05,8.628,
1974-06,8.996,
1974-07,8.120,
1974-08,8.073,
1974-09,8.316,
1974-10,8.597,
1974-11,9.541,
1974-12,9.711,
1975-01,8.461,
1975-02,8.324,
1975-03,7.989,
1975-04,7.594,
1975-05,7.199,
1975-06,7.273,
1975-07,7.490,
1975-08,7.861,
1975-09,7.716,
1975-10,8.235,
1975-11,8.675,
1975-12,9.589,
1976-01,8.567,
1976-02,8.260,
1976-03,7.943,
1976-04,7.566,
1976-05,7.365,
1976-06,7.197,
1976-07,7.478,
1976-08,8.706,
1976-09,8.518,
1976-10,8.940,
1976-11,9.660,
1976-12,10.864,
1977-01,9.729,
1977-02,9.425,
1977-03,9.379,
1977-04,9.167,
1977-05,9.442,
1977-06,9.295,
1977-07,9.927,
1977-08,9.718,
1977-09,10.167,
1977-10,10.710,
1977-11,11.779,
1977-12,12.246,
1978-01,10.577,
1978-02,10.972,
1978-03,10.240,
1978-04,9.791,
1978-05,9.890,
1978-06,9.537,
1978-07,10.065,
1978-08,10.712,
1978-09,10.655,
1978-10,11.513,
1978-11,11.837,
1978-12,12.575,
1979-01,11.313,
1979-02,11.011,
1979-03,9.564,
1979-04,9.517,
1979-05,10.269,
1979-06,10.236,
1979-07,10.463,
1979-08,10.327,
1979-09,10.441,
1979-10,10.326,
1979-11,13.375,
1979-12,13.874,
1980-01,12.556,
1980-02,12.069,
1980-03,11.345,
1980-04,11.445,
1980-05,11.816,
1980-06,12.061,
1980-07,11.399,
1980-08,10.669,
1980-09,10.862,
1980-10,11.424,
1980-11,11.905,
1980-12,12.355,
1981-01,12.376,
1981-02,12.129,
1981-03,11.778,
1981-04,11.360,
1981-05,11.018,
1981-06,11.526,
1981-07,11.620,
1981-08,12.020,
1981-09,11.557,
1981-10,11.216,
1981-11,11.580,
1981-12,11.828,
1982-01,11.044,
1982-02,10.848,
1982-03,11.125,
1982-04,10.665,
1982-05,10.727,
1982-06,10.484,
1982-07,10.827,
1982-08,10.171,
1982-09,10.393,
1982-10,11.060,
1982-11,11.548,
1982-12,12.048,
1983-01,10.361,
1983-02,9.841,
1983-03,10.057,
1983-04,10.566,
1983-05,10.344,
1983-06,10.053,
1983-07,10.321,
1983-08,9.434,
1983-09,9.293,
1983-10,9.987,
1983-11,10.107,
1983-12,10.441,
1984-01,9.723,
1984-02,9.658,
1984-03,9.982,
1984-04,9.900,
1984-05,9.279,
1984-06,9.719,
1984-07,10.556,
1984-08,10.692,
1984-09,10.564,
1984-10,10.630,
1984-11,11.427,
1984-12,12.080,
1985-01,9.744,
1985-02,9.356,
1985-03,9.913,
1985-04,9.983,
1985-05,10.002,
1985-06,10.376,
1985-07,9.800,
1985-08,9.156,
1985-09,9.195,
1985-10,10.612,
1985-11,10.892,
