"",BBK01.OUH396,BBK01.OUH396_FLAGS
"",Deposits and borrowing from foreign banks (MFIs) / total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:50,
1999-01,1.359,
1999-02,1.237,
1999-03,1.296,
1999-04,1.298,
1999-05,1.330,
1999-06,1.239,
1999-07,1.205,
1999-08,1.216,
1999-09,1.167,
1999-10,1.149,
1999-11,1.189,
1999-12,1.171,
2000-01,1.313,
2000-02,1.349,
2000-03,1.360,
2000-04,1.313,
2000-05,1.170,
2000-06,1.179,
2000-07,1.200,
2000-08,1.260,
2000-09,1.352,
2000-10,1.403,
2000-11,1.435,
2000-12,1.432,
2001-01,1.077,
2001-02,1.546,
2001-03,1.368,
2001-04,1.446,
2001-05,1.431,
2001-06,1.458,
2001-07,1.533,
2001-08,1.470,
2001-09,1.520,
2001-10,1.918,
2001-11,1.567,
2001-12,1.335,
2002-01,1.398,
2002-02,1.453,
2002-03,1.310,
2002-04,1.439,
2002-05,1.291,
2002-06,1.190,
2002-07,1.173,
2002-08,1.217,
2002-09,1.174,
2002-10,1.127,
2002-11,1.057,
2002-12,0.951,
2003-01,1.008,
2003-02,1.099,
2003-03,1.122,
2003-04,1.049,
2003-05,1.257,
2003-06,1.121,
2003-07,1.028,
2003-08,0.899,
2003-09,0.996,
2003-10,0.993,
2003-11,1.047,
2003-12,1.121,
2004-01,1.013,
2004-02,0.982,
2004-03,1.149,
2004-04,1.143,
2004-05,1.175,
2004-06,1.232,
2004-07,1.253,
2004-08,1.278,
2004-09,1.217,
2004-10,1.224,
2004-11,1.303,
2004-12,1.436,
2005-01,1.371,
2005-02,1.403,
2005-03,1.409,
2005-04,1.417,
2005-05,1.429,
2005-06,1.421,
2005-07,1.426,
2005-08,1.420,
2005-09,1.429,
2005-10,1.365,
2005-11,1.372,
2005-12,1.358,
2006-01,1.394,
2006-02,1.464,
2006-03,1.437,
2006-04,1.423,
2006-05,1.411,
2006-06,1.425,
2006-07,1.423,
2006-08,1.413,
2006-09,1.404,
2006-10,1.459,
2006-11,1.439,
2006-12,1.435,
2007-01,1.485,
2007-02,1.569,
2007-03,1.508,
2007-04,1.379,
2007-05,1.406,
2007-06,1.359,
2007-07,1.308,
2007-08,1.280,
2007-09,1.280,
2007-10,1.273,
2007-11,1.300,
2007-12,1.266,
2008-01,1.285,
2008-02,1.295,
2008-03,1.397,
2008-04,1.412,
2008-05,1.395,
2008-06,1.428,
2008-07,1.523,
2008-08,1.428,
2008-09,1.389,
2008-10,1.202,
2008-11,1.147,
2008-12,1.145,
2009-01,1.126,
2009-02,1.131,
2009-03,1.101,
2009-04,1.072,
2009-05,1.014,
2009-06,1.040,
2009-07,1.029,
2009-08,0.989,
2009-09,0.997,
2009-10,0.997,
2009-11,1.002,
2009-12,1.025,
2010-01,1.040,
2010-02,1.087,
2010-03,1.109,
2010-04,1.125,
2010-05,1.132,
2010-06,0.981,
2010-07,0.969,
2010-08,1.002,
2010-09,1.112,
2010-10,1.155,
2010-11,1.199,
2010-12,1.060,
2011-01,1.070,
2011-02,1.153,
2011-03,1.058,
2011-04,1.119,
2011-05,1.015,
2011-06,0.944,
2011-07,0.956,
2011-08,0.996,
2011-09,1.062,
2011-10,1.053,
2011-11,1.033,
2011-12,1.005,
2012-01,1.144,
2012-02,1.094,
2012-03,1.094,
2012-04,1.317,
2012-05,1.267,
2012-06,1.303,
2012-07,1.289,
2012-08,1.281,
2012-09,1.248,
2012-10,1.244,
2012-11,1.236,
2012-12,1.170,
2013-01,1.320,
2013-02,1.388,
2013-03,1.394,
2013-04,1.670,
2013-05,1.447,
2013-06,1.423,
2013-07,1.399,
2013-08,1.256,
2013-09,1.288,
2013-10,1.250,
2013-11,1.266,
2013-12,1.220,
2014-01,1.255,
2014-02,1.406,
2014-03,1.446,
2014-04,1.415,
2014-05,1.435,
2014-06,1.393,
2014-07,1.395,
2014-08,1.387,
2014-09,1.370,
2014-10,1.366,
2014-11,1.365,
2014-12,1.356,Provisional value
