"",BBK01.OUB370,BBK01.OUB370_FLAGS
"",Loans to foreign enterprises and households for over one year and up to and including five years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:19,
1999-01,5.871,
1999-02,6.774,
1999-03,7.384,
1999-04,7.466,
1999-05,7.632,
1999-06,7.764,
1999-07,7.373,
1999-08,7.399,
1999-09,7.704,
1999-10,7.892,
1999-11,8.244,
1999-12,8.647,
2000-01,8.761,
2000-02,8.477,
2000-03,8.520,
2000-04,8.745,
2000-05,8.867,
2000-06,8.861,
2000-07,8.904,
2000-08,9.363,
2000-09,9.394,
2000-10,9.644,
2000-11,9.685,
2000-12,11.401,
2001-01,11.482,
2001-02,11.133,
2001-03,11.849,
2001-04,11.869,
2001-05,12.338,
2001-06,12.267,
2001-07,12.431,
2001-08,11.904,
2001-09,11.945,
2001-10,11.927,
2001-11,12.414,
2001-12,12.330,
2002-01,12.437,
2002-02,12.456,
2002-03,12.705,
2002-04,12.847,
2002-05,13.288,
2002-06,12.495,
2002-07,12.661,
2002-08,12.892,
2002-09,13.057,
2002-10,13.792,
2002-11,13.872,
2002-12,13.562,
2003-01,18.078,
2003-02,18.330,
2003-03,18.987,
2003-04,19.097,
2003-05,18.293,
2003-06,19.021,
2003-07,18.842,
2003-08,18.919,
2003-09,18.400,
2003-10,18.789,
2003-11,18.502,
2003-12,17.718,
2004-01,18.176,
2004-02,18.118,
2004-03,18.722,
2004-04,18.751,
2004-05,18.559,
2004-06,18.363,
2004-07,18.561,
2004-08,18.631,
2004-09,18.014,
2004-10,18.203,
2004-11,17.859,
2004-12,18.252,
2005-01,18.295,
2005-02,17.953,
2005-03,18.674,
2005-04,18.549,
2005-05,19.156,
2005-06,19.474,
2005-07,19.761,
2005-08,19.093,
2005-09,19.460,
2005-10,18.985,
2005-11,20.401,
2005-12,21.183,
2006-01,20.323,
2006-02,20.732,
2006-03,21.627,
2006-04,20.914,
2006-05,21.089,
2006-06,21.551,
2006-07,21.511,
2006-08,22.068,
2006-09,23.364,
2006-10,26.468,
2006-11,27.467,
2006-12,21.958,
2007-01,21.905,
2007-02,21.410,
2007-03,21.918,
2007-04,22.891,
2007-05,23.494,
2007-06,27.137,
2007-07,26.799,
2007-08,28.281,
2007-09,28.705,
2007-10,28.839,
2007-11,28.207,
2007-12,28.414,
2008-01,29.165,
2008-02,29.295,
2008-03,28.159,
2008-04,29.328,
2008-05,30.076,
2008-06,30.210,
2008-07,31.580,
2008-08,33.098,
2008-09,36.049,
2008-10,37.782,
2008-11,37.929,
2008-12,35.748,
2009-01,34.826,
2009-02,34.379,
2009-03,33.497,
2009-04,33.948,
2009-05,33.028,
2009-06,34.397,
2009-07,33.570,
2009-08,33.529,
2009-09,32.673,
2009-10,32.037,
2009-11,31.255,
2009-12,31.016,
2010-01,31.151,
2010-02,32.745,
2010-03,32.833,
2010-04,33.301,
2010-05,33.980,
2010-06,34.132,
2010-07,33.752,
2010-08,34.482,
2010-09,33.660,
2010-10,36.547,
2010-11,36.601,
2010-12,34.880,
2011-01,34.532,
2011-02,34.754,
2011-03,33.607,
2011-04,33.336,
2011-05,33.265,
2011-06,31.958,
2011-07,32.460,
2011-08,32.398,
2011-09,33.168,
2011-10,32.525,
2011-11,33.431,
2011-12,36.035,
2012-01,36.180,
2012-02,35.825,
2012-03,35.616,
2012-04,35.176,
2012-05,36.644,
2012-06,35.864,
2012-07,36.959,
2012-08,36.707,
2012-09,36.551,
2012-10,36.505,
2012-11,37.449,
2012-12,37.822,
2013-01,37.053,
2013-02,37.801,
2013-03,38.192,
2013-04,37.573,
2013-05,35.580,
2013-06,35.013,
2013-07,34.951,
2013-08,34.804,
2013-09,34.483,
2013-10,34.412,
2013-11,34.645,
2013-12,35.388,
2014-01,35.711,
2014-02,35.521,
2014-03,35.879,
2014-04,36.316,
2014-05,37.356,
2014-06,37.784,
2014-07,38.224,
2014-08,38.195,
2014-09,39.380,
2014-10,39.469,
2014-11,38.949,
2014-12,37.945,Provisional value
