"",BBK01.OUK002,BBK01.OUK002_FLAGS
1956-06,0.043,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.049,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.051,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.065,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.086,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.116,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.173,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.191,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.212,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.213,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.249,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.280,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.328,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.339,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.435,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.519,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.612,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.703,
1965-01,0.742,
1965-02,0.776,
1965-03,0.804,
1965-04,0.817,
1965-05,0.853,
1965-06,0.853,
1965-07,0.861,
1965-08,0.874,
1965-09,0.891,
1965-10,0.883,
1965-11,0.856,
1965-12,0.867,
1966-01,0.871,
1966-02,0.864,
1966-03,0.895,
1966-04,0.869,
1966-05,0.861,
1966-06,0.857,
1966-07,0.838,
1966-08,0.832,
1966-09,0.829,
1966-10,0.854,
1966-11,0.871,
1966-12,0.885,
1967-01,0.893,
1967-02,0.952,
1967-03,0.980,
1967-04,1.008,
1967-05,1.078,
1967-06,1.104,
1967-07,1.160,
1967-08,1.173,
1967-09,1.209,
1967-10,1.263,
1967-11,1.287,
1967-12,1.331,
1968-01,1.397,
1968-02,1.392,
1968-03,1.389,
1968-04,1.408,
1968-05,1.411,
1968-06,1.398,
1968-07,1.429,
1968-08,1.461,
1968-09,1.507,
1968-10,1.543,
1968-11,1.581,
1968-12,1.621,
1969-01,1.595,
1969-02,1.652,
1969-03,1.700,
1969-04,1.690,
1969-05,1.738,
1969-06,1.748,
1969-07,1.786,
1969-08,1.853,
1969-09,1.874,
1969-10,1.878,
1969-11,1.920,
1969-12,1.982,
1970-01,1.981,
1970-02,2.018,
1970-03,2.048,
1970-04,2.062,
1970-05,2.020,
1970-06,2.050,
1970-07,2.105,
1970-08,2.158,
1970-09,2.140,
1970-10,2.233,
1970-11,2.284,
1970-12,2.311,
1971-01,2.323,
1971-02,2.349,
1971-03,2.321,
1971-04,2.335,
1971-05,2.345,
1971-06,2.342,
1971-07,2.293,
1971-08,2.280,
1971-09,2.312,
1971-10,2.326,
1971-11,2.391,
1971-12,2.409,
1972-01,2.474,
1972-02,2.486,
1972-03,2.407,
1972-04,2.450,
1972-05,2.459,
1972-06,2.433,
1972-07,2.517,
1972-08,2.515,
1972-09,2.508,
1972-10,2.506,
1972-11,2.510,
1972-12,2.506,
1973-01,2.514,
1973-02,2.491,
1973-03,2.458,
1973-04,2.398,
1973-05,2.407,
1973-06,2.413,
1973-07,2.398,
1973-08,2.386,
1973-09,2.406,
1973-10,2.454,
1973-11,2.484,
1973-12,2.579,
1974-01,2.548,
1974-02,2.532,
1974-03,2.580,
1974-04,2.621,
1974-05,2.612,
1974-06,2.652,
1974-07,2.707,
1974-08,2.784,
1974-09,2.925,
1974-10,2.959,
1974-11,3.080,
1974-12,2.969,
1975-01,3.058,
1975-02,3.115,
1975-03,3.072,
1975-04,3.045,
1975-05,3.116,
1975-06,2.995,
1975-07,2.984,
1975-08,2.982,
1975-09,3.000,
1975-10,2.945,
1975-11,2.933,
1975-12,2.980,
1976-01,3.067,
1976-02,3.204,
1976-03,3.321,
1976-04,3.366,
1976-05,3.357,
1976-06,3.326,
1976-07,3.471,
1976-08,3.590,
1976-09,3.659,
1976-10,3.657,
1976-11,3.729,
1976-12,3.742,
1977-01,3.727,
1977-02,3.727,
1977-03,3.784,
1977-04,3.739,
1977-05,3.703,
1977-06,3.612,
1977-07,3.651,
1977-08,3.737,
1977-09,3.865,
1977-10,3.841,
1977-11,4.052,
1977-12,4.177,
1978-01,4.183,
1978-02,4.248,
1978-03,4.164,
1978-04,4.169,
1978-05,4.156,
1978-06,4.128,
1978-07,4.007,
1978-08,3.948,
1978-09,4.121,
1978-10,4.118,
1978-11,4.272,
1978-12,4.334,
1979-01,4.295,
1979-02,4.496,
1979-03,4.550,
1979-04,4.586,
1979-05,4.582,
1979-06,4.564,
1979-07,4.557,
1979-08,4.569,
1979-09,4.475,
1979-10,4.390,
1979-11,4.417,
1979-12,4.436,
1980-01,4.353,
1980-02,4.197,
1980-03,4.158,
1980-04,4.197,
1980-05,4.175,
1980-06,4.287,
1980-07,4.381,
1980-08,4.405,
1980-09,4.423,
1980-10,4.811,
1980-11,4.774,
1980-12,4.715,
1981-01,4.670,
1981-02,4.798,
1981-03,4.817,
1981-04,4.834,
1981-05,4.849,
1981-06,4.819,
1981-07,4.953,
1981-08,4.925,
1981-09,5.036,
1981-10,5.227,
1981-11,5.258,
1981-12,5.265,
1982-01,5.301,
1982-02,5.448,
1982-03,6.044,
1982-04,6.179,
1982-05,6.357,
1982-06,6.502,
1982-07,6.642,
1982-08,6.820,
1982-09,7.036,
1982-10,7.519,
1982-11,7.731,
1982-12,7.841,
1983-01,8.315,
1983-02,8.277,
1983-03,8.213,
1983-04,8.211,
1983-05,9.347,
1983-06,9.504,
1983-07,9.398,
1983-08,9.133,
1983-09,9.118,
1983-10,8.954,
1983-11,8.904,
1983-12,8.474,
1984-01,8.358,
1984-02,8.110,
1984-03,8.166,
1984-04,8.226,
1984-05,8.500,
1984-06,8.502,
1984-07,8.573,
1984-08,9.188,
1984-09,8.960,
1984-10,9.094,
1984-11,8.895,
1984-12,8.731,
1985-01,8.661,
1985-02,8.866,
1985-03,8.747,
1985-04,8.800,
1985-05,8.767,
1985-06,9.154,
1985-07,9.244,
1985-08,9.442,
1985-09,9.333,
1985-10,9.308,
1985-11,9.326,
1985-12,9.090,
1986-01,8.983,
1986-02,9.124,
1986-03,8.972,
1986-04,8.814,
1986-05,8.495,
1986-06,8.871,
1986-07,8.808,
1986-08,9.169,
1986-09,9.263,
1986-10,9.123,
1986-11,8.925,
1986-12,8.993,
1987-01,9.076,
1987-02,9.227,
1987-03,9.202,
1987-04,9.453,
1987-05,9.721,
1987-06,9.918,
1987-07,9.510,
1987-08,8.579,
1987-09,8.517,
1987-10,8.857,
1987-11,8.736,
1987-12,8.559,
1988-01,8.067,
1988-02,8.352,
1988-03,7.752,
1988-04,7.557,
1988-05,7.587,
1988-06,7.257,
1988-07,7.047,
1988-08,6.914,
1988-09,7.200,
1988-10,7.506,
1988-11,7.334,
1988-12,7.291,
1989-01,7.419,
1989-02,7.546,
1989-03,7.712,
1989-04,7.170,
1989-05,7.180,
1989-06,7.258,
1989-07,7.045,
1989-08,6.780,
1989-09,7.039,
1989-10,8.000,
1989-11,8.073,
1989-12,8.057,
1990-01,8.110,
1990-02,7.951,
1990-03,7.824,
1990-04,7.383,
1990-05,7.258,
1990-06,7.297,
1990-07,7.525,
1990-08,7.560,
1990-09,8.133,
1990-10,8.437,
1990-11,8.395,
1990-12,8.216,
1991-01,8.955,
1991-02,8.759,
1991-03,8.506,
1991-04,8.734,
1991-05,8.851,
1991-06,8.867,
1991-07,8.517,
1991-08,8.246,
1991-09,8.171,
1991-10,8.601,
1991-11,8.902,
1991-12,8.704,
1992-01,9.078,
1992-02,8.863,
1992-03,8.827,
1992-04,8.810,
1992-05,8.809,
1992-06,8.688,
1992-07,8.827,
1992-08,8.886,
1992-09,9.050,
1992-10,9.825,
1992-11,9.789,
1992-12,10.306,
1993-01,9.726,
1993-02,10.322,
1993-03,9.511,
1993-04,9.574,
1993-05,9.957,
1993-06,10.134,
1993-07,10.171,
1993-08,11.047,
1993-09,10.680,
1993-10,10.509,
1993-11,10.776,
1993-12,11.328,
1994-01,10.291,
1994-02,10.016,
1994-03,9.996,
1994-04,9.897,
1994-05,10.399,
1994-06,10.581,
1994-07,10.935,
1994-08,10.638,
1994-09,10.951,
1994-10,11.372,
1994-11,12.274,
1994-12,12.666,
1995-01,11.963,
1995-02,11.867,
1995-03,11.959,
1995-04,11.756,
1995-05,12.041,
1995-06,11.955,
1995-07,12.163,
1995-08,12.740,
1995-09,13.738,
1995-10,13.707,
1995-11,14.438,
1995-12,15.326,
1996-01,15.558,
1996-02,16.922,
1996-03,18.618,
1996-04,19.539,
1996-05,19.153,
1996-06,19.657,
1996-07,20.555,
1996-08,21.633,
1996-09,23.182,
1996-10,24.785,
1996-11,26.580,
1996-12,27.898,
1997-01,28.951,
1997-02,30.064,
1997-03,31.755,
1997-04,32.342,
1997-05,32.974,
1997-06,33.839,
1997-07,34.554,
1997-08,36.513,
1997-09,35.675,
1997-10,37.139,
1997-11,37.386,
1997-12,37.659,
1998-01,38.998,
1998-02,38.348,
1998-03,37.390,
1998-04,38.183,
1998-05,38.414,
1998-06,38.442,
1998-07,39.594,
1998-08,41.255,
1998-09,42.980,
1998-10,45.361,
1998-11,46.369,
1998-12,45.989,
1999-01,45.757,
1999-02,45.179,
1999-03,44.572,
1999-04,44.981,
1999-05,45.160,
1999-06,44.815,
1999-07,45.099,
1999-08,44.125,
1999-09,43.916,
1999-10,43.494,
1999-11,42.714,
1999-12,41.882,
2000-01,41.814,
2000-02,41.475,
2000-03,40.941,
2000-04,40.851,
2000-05,40.906,
2000-06,41.527,
2000-07,42.251,
2000-08,41.900,
2000-09,42.011,
2000-10,44.666,
2000-11,46.274,
2000-12,46.814,
2001-01,48.619,
2001-02,48.324,
2001-03,48.737,
2001-04,50.172,
2001-05,51.286,
2001-06,50.516,
2001-07,48.694,
2001-08,47.509,
2001-09,46.588,
2001-10,45.459,
2001-11,45.016,
2001-12,41.202,
2002-01,40.153,
2002-02,39.745,
2002-03,40.103,
2002-04,39.043,
2002-05,39.117,
2002-06,38.704,
2002-07,37.404,
2002-08,37.294,
2002-09,37.124,
2002-10,37.746,
2002-11,36.879,
2002-12,36.378,
2003-01,36.467,
2003-02,35.714,
2003-03,37.221,
2003-04,36.898,
2003-05,37.508,
2003-06,38.209,
2003-07,37.533,
2003-08,38.146,
2003-09,36.538,
2003-10,37.782,
2003-11,38.144,
2003-12,38.174,
2004-01,38.377,
2004-02,38.196,
2004-03,40.222,
2004-04,40.645,
2004-05,42.620,
2004-06,42.882,
2004-07,41.708,
2004-08,41.936,
2004-09,43.159,
2004-10,43.283,
2004-11,43.744,
2004-12,44.602,
2005-01,43.571,
2005-02,43.543,
2005-03,45.911,
2005-04,46.630,
2005-05,47.136,
2005-06,48.291,
2005-07,47.956,
2005-08,48.630,
2005-09,49.208,
2005-10,48.290,
2005-11,48.331,
2005-12,49.113,
2006-01,48.991,
2006-02,51.393,
2006-03,52.376,
2006-04,51.994,
2006-05,52.352,
2006-06,52.610,
2006-07,52.274,
2006-08,51.964,
2006-09,53.304,
2006-10,53.542,
2006-11,54.112,
2006-12,53.667,
2007-01,54.691,
2007-02,54.847,
2007-03,54.330,
2007-04,54.766,
2007-05,56.571,
2007-06,57.383,
2007-07,56.309,
2007-08,55.158,
2007-09,55.644,
2007-10,56.247,
2007-11,56.347,
2007-12,55.965,
2008-01,55.095,
2008-02,55.131,
2008-03,54.947,
2008-04,55.766,
2008-05,56.110,
2008-06,54.882,
2008-07,53.701,
2008-08,54.824,
2008-09,53.905,
2008-10,53.017,
2008-11,52.506,
2008-12,51.357,
2009-01,50.643,
2009-02,49.478,
2009-03,48.937,
2009-04,48.568,
2009-05,47.633,
2009-06,46.541,
2009-07,46.756,
2009-08,45.972,
2009-09,44.871,
2009-10,44.001,
2009-11,44.414,
2009-12,43.853,
2010-01,43.750,
2010-02,43.927,
2010-03,44.284,
2010-04,44.279,
2010-05,42.781,
2010-06,42.614,
2010-07,39.906,
2010-08,38.949,
2010-09,38.057,
2010-10,37.178,
2010-11,37.191,
2010-12,37.464,
2011-01,37.479,
2011-02,36.883,
2011-03,36.624,
2011-04,36.412,
2011-05,37.345,
2011-06,37.491,
2011-07,36.907,
2011-08,36.645,
2011-09,37.299,
2011-10,37.745,
2011-11,38.535,
2011-12,38.174,
2012-01,37.421,
2012-02,36.791,
2012-03,36.673,
2012-04,35.399,
2012-05,36.141,
2012-06,35.613,
2012-07,34.903,
2012-08,35.406,
2012-09,35.437,
2012-10,33.988,
2012-11,33.980,
2012-12,34.036,
2013-01,34.189,
2013-02,34.185,
2013-03,34.362,
2013-04,33.977,
2013-05,34.538,
2013-06,35.160,
2013-07,33.405,
2013-08,33.506,
2013-09,33.666,
2013-10,33.110,
2013-11,33.704,
2013-12,33.610,
2014-01,32.961,
2014-02,32.396,
2014-03,32.537,
2014-04,32.999,
2014-05,32.865,
2014-06,33.056,
2014-07,32.685,
2014-08,32.004,
2014-09,32.419,
2014-10,31.475,
2014-11,32.952,
2014-12,32.828,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
