"",BBK01.SU0310,BBK01.SU0310_FLAGS
"",Money market rates / EURIBOR one-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:54,
1999-01,3.16,
1999-02,3.13,
1999-03,3.05,
1999-04,2.69,
1999-05,2.57,
1999-06,2.61,
1999-07,2.63,
1999-08,2.61,
1999-09,2.58,
1999-10,2.76,
1999-11,3.06,
1999-12,3.51,
2000-01,3.15,
2000-02,3.36,
2000-03,3.59,
2000-04,3.79,
2000-05,4.16,
2000-06,4.37,
2000-07,4.41,
2000-08,4.57,
2000-09,4.70,
2000-10,4.85,
2000-11,4.92,
2000-12,4.95,
2001-01,4.80,
2001-02,4.80,
2001-03,4.78,
2001-04,4.78,
2001-05,4.66,
2001-06,4.53,
2001-07,4.52,
2001-08,4.46,
2001-09,4.05,
2001-10,3.72,
2001-11,3.43,
2001-12,3.42,
2002-01,3.35,
2002-02,3.34,
2002-03,3.35,
2002-04,3.34,
2002-05,3.37,
2002-06,3.38,
2002-07,3.36,
2002-08,3.33,
2002-09,3.32,
2002-10,3.31,
2002-11,3.23,
2002-12,2.98,
2003-01,2.85,
2003-02,2.77,
2003-03,2.60,
2003-04,2.58,
2003-05,2.52,
2003-06,2.18,
2003-07,2.13,
2003-08,2.12,
2003-09,2.13,
2003-10,2.10,
2003-11,2.09,
2003-12,2.13,
2004-01,2.08,
2004-02,2.06,
2004-03,2.04,
2004-04,2.05,
2004-05,2.06,
2004-06,2.08,
2004-07,2.08,
2004-08,2.08,
2004-09,2.08,
2004-10,2.09,
2004-11,2.11,
2004-12,2.17,
2005-01,2.11,
2005-02,2.10,
2005-03,2.10,
2005-04,2.10,
2005-05,2.10,
2005-06,2.10,
2005-07,2.11,
2005-08,2.11,
2005-09,2.12,
2005-10,2.12,
2005-11,2.22,
2005-12,2.41,
2006-01,2.39,
2006-02,2.46,
2006-03,2.63,
2006-04,2.65,
2006-05,2.69,
2006-06,2.87,
2006-07,2.94,
2006-08,3.09,
2006-09,3.16,
2006-10,3.35,
2006-11,3.42,
2006-12,3.64,
2007-01,3.62,
2007-02,3.65,
2007-03,3.84,
2007-04,3.86,
2007-05,3.92,
2007-06,4.10,
2007-07,4.11,
2007-08,4.31,
2007-09,4.43,
2007-10,4.24,
2007-11,4.22,
2007-12,4.71,
2008-01,4.20,
2008-02,4.18,
2008-03,4.30,
2008-04,4.37,
2008-05,4.39,
2008-06,4.47,
2008-07,4.47,
2008-08,4.49,
2008-09,4.66,
2008-10,4.83,
2008-11,3.84,
2008-12,2.99,
2009-01,2.14,
2009-02,1.63,
2009-03,1.27,
2009-04,1.01,
2009-05,0.88,
2009-06,0.91,
2009-07,0.61,
2009-08,0.51,
2009-09,0.46,
2009-10,0.43,
2009-11,0.44,
2009-12,0.48,
2010-01,0.44,
2010-02,0.42,
2010-03,0.41,
2010-04,0.40,
2010-05,0.42,
2010-06,0.45,
2010-07,0.58,
2010-08,0.64,
2010-09,0.62,
2010-10,0.78,
2010-11,0.83,
2010-12,0.81,
2011-01,0.79,
2011-02,0.89,
2011-03,0.90,
2011-04,1.13,
2011-05,1.24,
2011-06,1.28,
2011-07,1.42,
2011-08,1.37,
2011-09,1.35,
2011-10,1.36,
2011-11,1.23,
2011-12,1.14,
2012-01,0.84,
2012-02,0.63,
2012-03,0.47,
2012-04,0.41,
2012-05,0.39,
2012-06,0.38,
2012-07,0.22,
2012-08,0.13,
2012-09,0.12,
2012-10,0.11,
2012-11,0.11,
2012-12,0.11,
2013-01,0.11,
2013-02,0.12,
2013-03,0.12,
2013-04,0.12,
2013-05,0.11,
2013-06,0.12,
2013-07,0.13,
2013-08,0.13,
2013-09,0.13,
2013-10,0.13,
2013-11,0.13,
2013-12,0.21,
2014-01,0.22,
2014-02,0.22,
2014-03,0.23,
2014-04,0.25,
2014-05,0.26,
2014-06,0.15,
2014-07,0.10,
2014-08,0.09,
2014-09,0.02,
2014-10,0.01,
2014-11,0.01,
2014-12,0.02,
2015-01,0.01,
"",General: Euro Interbank Offered Rate: unweighted average rate calculated by Reuters since 30 December 1998 according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
