"",BBK01.OUG308,BBK01.OUG308_FLAGS
"",Time deposits of the Federal Government and its special funds / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:22,
1999-01,0.539,
1999-02,0.743,
1999-03,1.550,
1999-04,2.099,
1999-05,2.354,
1999-06,2.521,
1999-07,2.991,
1999-08,3.054,
1999-09,2.982,
1999-10,3.022,
1999-11,2.684,
1999-12,3.115,
2000-01,1.858,
2000-02,1.539,
2000-03,1.750,
2000-04,1.607,
2000-05,1.238,
2000-06,1.868,
2000-07,1.867,
2000-08,1.959,
2000-09,19.361,
2000-10,18.560,
2000-11,7.999,
2000-12,17.783,
2001-01,6.891,
2001-02,7.364,
2001-03,7.664,
2001-04,7.173,
2001-05,6.803,
2001-06,1.026,
2001-07,0.760,
2001-08,0.901,
2001-09,1.482,
2001-10,1.538,
2001-11,1.307,
2001-12,1.189,
2002-01,1.342,
2002-02,1.171,
2002-03,0.741,
2002-04,1.322,
2002-05,1.303,
2002-06,1.095,
2002-07,1.088,
2002-08,1.029,
2002-09,1.871,
2002-10,2.219,
2002-11,2.029,
2002-12,1.699,
2003-01,1.482,
2003-02,1.703,
2003-03,2.013,
2003-04,2.535,
2003-05,2.615,
2003-06,2.701,
2003-07,2.852,
2003-08,3.112,
2003-09,2.665,
2003-10,2.998,
2003-11,3.062,
2003-12,2.865,
2004-01,2.554,
2004-02,2.444,
2004-03,2.447,
2004-04,3.273,
2004-05,3.519,
2004-06,4.259,
2004-07,4.173,
2004-08,4.198,
2004-09,4.107,
2004-10,4.817,
2004-11,3.981,
2004-12,3.982,
2005-01,3.854,
2005-02,3.843,
2005-03,3.744,
2005-04,4.485,
2005-05,4.405,
2005-06,4.271,
2005-07,4.544,
2005-08,4.110,
2005-09,4.221,
2005-10,4.552,
2005-11,4.122,
2005-12,4.845,
2006-01,4.572,
2006-02,3.949,
2006-03,3.890,
2006-04,5.192,
2006-05,4.289,
2006-06,4.493,
2006-07,4.083,
2006-08,4.158,
2006-09,4.088,
2006-10,4.196,
2006-11,3.711,
2006-12,3.401,
2007-01,2.765,
2007-02,2.629,
2007-03,2.182,
2007-04,3.063,
2007-05,3.275,
2007-06,2.454,
2007-07,0.890,
2007-08,0.235,
2007-09,0.368,
2007-10,0.519,
2007-11,0.687,
2007-12,0.428,
2008-01,0.531,
2008-02,0.132,
2008-03,0.633,
2008-04,0.236,
2008-05,0.329,
2008-06,1.180,
2008-07,0.143,
2008-08,0.345,
2008-09,0.231,
2008-10,0.065,
2008-11,0.065,
2008-12,0.319,
2009-01,0.577,
2009-02,0.573,
2009-03,0.657,
2009-04,0.607,
2009-05,0.549,
2009-06,0.592,
2009-07,0.693,
2009-08,2.342,
2009-09,0.701,
2009-10,0.651,
2009-11,0.654,
2009-12,0.663,
2010-01,0.478,
2010-02,0.476,
2010-03,0.377,
2010-04,0.277,
2010-05,0.231,
2010-06,0.125,
2010-07,0.025,
2010-08,0.015,
2010-09,0.172,
2010-10,0.142,
2010-11,0.152,
2010-12,0.756,
2011-01,0.148,
2011-02,0.613,
2011-03,1.417,
2011-04,1.000,
2011-05,1.994,
2011-06,2.933,
2011-07,0.910,
2011-08,1.701,
2011-09,2.087,
2011-10,2.102,
2011-11,3.382,
2011-12,5.138,
2012-01,5.019,
2012-02,5.737,
2012-03,4.409,
2012-04,0.783,
2012-05,0.525,
2012-06,0.425,
2012-07,0.230,
2012-08,0.414,
2012-09,0.106,
2012-10,0.381,
2012-11,0.362,
2012-12,2.697,
2013-01,0.205,
2013-02,0.352,
2013-03,0.300,
2013-04,0.306,
2013-05,0.306,
2013-06,0.306,
2013-07,2.445,
2013-08,0.300,
2013-09,0.386,
2013-10,0.416,
2013-11,0.483,
2013-12,3.868,
2014-01,0.896,
2014-02,1.120,
2014-03,1.114,
2014-04,1.229,
2014-05,1.226,
2014-06,1.217,
2014-07,1.205,
2014-08,1.205,
2014-09,1.205,
2014-10,1.209,
2014-11,1.559,
2014-12,3.608,Provisional value
