"",BBK01.RU5769,BBK01.RU5769_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Lebanon / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:40,
1982-06,0.146,
1982-07,0.128,
1982-08,0.122,
1982-09,0.127,
1982-10,0.128,
1982-11,0.125,
1982-12,0.127,
1983-01,0.139,
1983-02,0.127,
1983-03,0.119,
1983-04,0.128,
1983-05,0.138,
1983-06,0.131,
1983-07,0.148,
1983-08,0.156,
1983-09,0.121,
1983-10,0.127,
1983-11,0.101,
1983-12,0.106,
1984-01,0.116,
1984-02,0.107,
1984-03,0.105,
1984-04,0.107,
1984-05,0.111,
1984-06,0.112,
1984-07,0.108,
1984-08,0.106,
1984-09,0.116,
1984-10,0.120,
1984-11,0.117,
1984-12,0.123,
1985-01,0.137,
1985-02,0.130,
1985-03,0.126,
1985-04,0.138,
1985-05,0.119,
1985-06,0.109,
1985-07,0.107,
1985-08,0.109,
1985-09,0.114,
1985-10,0.115,
1985-11,0.112,
1985-12,0.108,
1986-01,0.103,
1986-02,0.105,
1986-03,0.097,
1986-04,0.094,
1986-05,0.110,
1986-06,0.103,
1986-07,0.098,
1986-08,0.095,
1986-09,0.098,
1986-10,0.110,
1986-11,0.105,
1986-12,0.101,
1987-01,0.101,
1987-02,0.100,
1987-03,0.095,
1987-04,0.098,
1987-05,0.099,
1987-06,0.097,
1987-07,0.094,
1987-08,0.096,
1987-09,0.098,
1987-10,0.098,
1987-11,0.098,
1987-12,0.120,
1988-01,0.115,
1988-02,0.136,
1988-03,0.130,
1988-04,0.127,
1988-05,0.134,
1988-06,0.133,
1988-07,0.122,
1988-08,0.122,
1988-09,0.120,
1988-10,0.118,
1988-11,0.087,
1988-12,0.081,
1989-01,0.081,
1989-02,0.082,
1989-03,0.067,
1989-04,0.067,
1989-05,0.073,
1989-06,0.078,
1989-07,0.103,
1989-08,0.110,
1989-09,0.105,
1989-10,0.106,
1989-11,0.105,
1989-12,0.103,
1990-01,0.105,
1990-02,0.102,
1990-03,0.102,
1990-04,0.106,
1990-05,0.104,
1990-06,0.107,
1990-07,0.104,
1990-08,0.111,
1990-09,0.115,
1990-10,0.103,
1990-11,0.107,
1990-12,0.112,
1991-01,0.117,
1991-02,0.116,
1991-03,0.120,
1991-04,0.125,
1991-05,0.152,
1991-06,0.213,
1991-07,0.211,
1991-08,0.222,
1991-09,0.191,
1991-10,0.203,
1991-11,0.229,
1991-12,0.223,
1992-01,0.256,
1992-02,0.246,
1992-03,0.229,
1992-04,0.232,
1992-05,0.231,
1992-06,0.214,
1992-07,0.206,
1992-08,0.211,
1992-09,0.197,
1992-10,0.189,
1992-11,0.188,
1992-12,0.247,
1993-01,0.202,
1993-02,0.208,
1993-03,0.212,
1993-04,0.213,
1993-05,0.217,
1993-06,0.235,
1993-07,0.240,
1993-08,0.281,
1993-09,0.286,
1993-10,0.306,
1993-11,0.329,
1993-12,0.324,
1994-01,0.330,
1994-02,0.486,
1994-03,0.429,
1994-04,0.452,
1994-05,0.465,
1994-06,0.493,
1994-07,0.494,
1994-08,0.552,
1994-09,0.662,
1994-10,0.742,
1994-11,0.860,
1994-12,0.767,
1995-01,0.797,
1995-02,0.688,
1995-03,0.647,
1995-04,0.624,
1995-05,0.634,
1995-06,0.621,
1995-07,0.646,
1995-08,0.757,
1995-09,0.604,
1995-10,0.578,
1995-11,0.678,
1995-12,0.668,
1996-01,0.762,
1996-02,0.701,
1996-03,0.639,
1996-04,0.720,
1996-05,0.763,
1996-06,0.549,
1996-07,0.682,
1996-08,0.642,
1996-09,0.591,
1996-10,0.554,
1996-11,0.533,
1996-12,0.682,
1997-01,0.818,
1997-02,0.737,
1997-03,0.846,
1997-04,0.963,
1997-05,0.828,
1997-06,0.874,
1997-07,0.816,
1997-08,0.837,
1997-09,0.807,
1997-10,0.541,
1997-11,0.715,
1997-12,0.728,
1998-01,0.836,
1998-02,0.827,
1998-03,1.221,
1998-04,1.017,
1998-05,0.797,
1998-06,0.864,
1998-07,0.944,
1998-08,0.952,
1998-09,0.847,
1998-10,1.019,
1998-11,1.091,
1998-12,0.993,
1999-01,1.318,
