"",BBK01.OUM404,BBK01.OUM404_FLAGS
"",Balances and loans to foreign banks (MFIs) / short-term / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:52,
1999-01,2.530,
1999-02,3.428,
1999-03,4.328,
1999-04,3.542,
1999-05,3.420,
1999-06,4.163,
1999-07,3.480,
1999-08,3.443,
1999-09,4.289,
1999-10,3.777,
1999-11,3.252,
1999-12,4.905,
2000-01,5.563,
2000-02,5.018,
2000-03,5.990,
2000-04,8.333,
2000-05,7.189,
2000-06,5.873,
2000-07,5.273,
2000-08,5.720,
2000-09,3.945,
2000-10,4.232,
2000-11,2.560,
2000-12,3.065,
2001-01,2.811,
2001-02,2.420,
2001-03,3.638,
2001-04,3.063,
2001-05,2.360,
2001-06,2.883,
2001-07,3.140,
2001-08,2.974,
2001-09,3.496,
2001-10,5.023,
2001-11,4.440,
2001-12,4.555,
2002-01,4.927,
2002-02,5.311,
2002-03,5.615,
2002-04,4.163,
2002-05,7.046,
2002-06,6.962,
2002-07,6.272,
2002-08,5.822,
2002-09,7.748,
2002-10,9.891,
2002-11,8.792,
2002-12,9.128,
2003-01,11.292,
2003-02,12.510,
2003-03,13.036,
2003-04,14.629,
2003-05,16.166,
2003-06,15.947,
2003-07,16.292,
2003-08,13.818,
2003-09,12.630,
2003-10,12.930,
2003-11,14.115,
2003-12,13.539,
2004-01,13.574,
2004-02,14.443,
2004-03,15.046,
2004-04,14.627,
2004-05,14.367,
2004-06,15.881,
2004-07,15.764,
2004-08,13.709,
2004-09,16.658,
2004-10,14.582,
2004-11,15.891,
2004-12,14.617,
2005-01,17.325,
2005-02,17.612,
2005-03,18.611,
2005-04,20.086,
2005-05,18.933,
2005-06,21.379,
2005-07,20.745,
2005-08,18.167,
2005-09,23.830,
2005-10,22.913,
2005-11,23.597,
2005-12,19.601,
2006-01,22.043,
2006-02,21.412,
2006-03,21.546,
2006-04,18.584,
2006-05,24.106,
2006-06,23.470,
2006-07,18.589,
2006-08,18.636,
2006-09,21.637,
2006-10,20.544,
2006-11,19.553,
2006-12,18.044,
2007-01,18.246,
2007-02,18.223,
2007-03,18.565,
2007-04,17.440,
2007-05,13.806,
2007-06,19.505,
2007-07,19.594,
2007-08,17.295,
2007-09,16.563,
2007-10,15.620,
2007-11,19.736,
2007-12,12.877,
2008-01,14.381,
2008-02,11.699,
2008-03,14.129,
2008-04,12.899,
2008-05,10.683,
2008-06,14.416,
2008-07,11.503,
2008-08,13.221,
2008-09,15.448,
2008-10,48.742,
2008-11,70.163,
2008-12,76.317,
2009-01,85.951,
2009-02,89.389,
2009-03,86.257,
2009-04,87.251,
2009-05,83.593,
2009-06,79.426,
2009-07,80.460,
2009-08,87.462,
2009-09,78.274,
2009-10,79.246,
2009-11,77.781,
2009-12,76.496,
2010-01,75.103,
2010-02,77.529,
2010-03,81.609,
2010-04,82.672,
2010-05,96.493,
2010-06,95.446,
2010-07,91.763,
2010-08,101.428,
2010-09,96.493,
2010-10,20.151,
2010-11,18.843,
2010-12,19.092,
2011-01,16.918,
2011-02,16.898,
2011-03,17.936,
2011-04,15.953,
2011-05,18.735,
2011-06,17.436,
2011-07,18.770,
2011-08,22.430,
2011-09,23.321,
2011-10,22.441,
2011-11,22.596,
2011-12,23.771,
2012-01,23.088,
2012-02,23.128,
2012-03,22.349,
2012-04,23.337,
2012-05,24.919,
2012-06,26.170,
2012-07,25.768,
2012-08,26.108,
2012-09,24.386,
2012-10,22.693,
2012-11,21.993,
2012-12,21.661,
2013-01,19.109,
2013-02,19.320,
2013-03,20.088,
2013-04,21.016,
2013-05,19.264,
2013-06,17.550,
2013-07,18.024,
2013-08,16.405,
2013-09,16.617,
2013-10,15.745,
2013-11,15.520,
2013-12,14.653,
2014-01,15.220,
2014-02,15.108,
2014-03,14.863,
2014-04,14.708,
2014-05,15.196,
2014-06,15.085,
2014-07,15.597,
2014-08,16.461,
2014-09,15.342,
2014-10,15.538,
2014-11,15.652,
2014-12,15.725,Provisional value
