"",BBK01.QUW925,BBK01.QUW925_FLAGS
"",Foreign subsidiaries in non-euro area countries: Long-term loans and advances to foreign banks / In the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:29,
2001-12,1.369,
2002-01,1.274,
2002-02,1.053,
2002-03,1.555,
2002-04,1.625,
2002-05,1.270,
2002-06,1.065,
2002-07,0.988,
2002-08,0.957,
2002-09,0.894,
2002-10,0.984,
2002-11,0.961,
2002-12,3.613,
2003-01,0.974,
2003-02,0.874,
2003-03,0.966,
2003-04,0.967,
2003-05,0.937,
2003-06,0.951,
2003-07,0.966,
2003-08,0.970,
2003-09,0.976,
2003-10,1.038,
2003-11,1.053,
2003-12,0.979,
2004-01,0.924,
2004-02,0.930,
2004-03,0.943,
2004-04,2.142,
2004-05,2.073,
2004-06,2.478,
2004-07,2.107,
2004-08,2.082,
2004-09,2.128,
2004-10,2.240,
2004-11,2.205,
2004-12,2.423,
2005-01,2.242,
2005-02,2.304,
2005-03,2.229,
2005-04,2.128,
2005-05,2.226,
2005-06,2.271,
2005-07,2.187,
2005-08,2.240,
2005-09,2.147,
2005-10,2.165,
2005-11,2.065,
2005-12,2.134,
2006-01,2.255,
2006-02,2.102,
2006-03,2.069,
2006-04,2.064,
2006-05,2.115,
2006-06,2.017,
2006-07,2.030,
2006-08,2.169,
2006-09,2.195,
2006-10,2.098,
2006-11,2.044,
2006-12,2.327,
2007-01,1.616,
2007-02,1.659,
2007-03,1.689,
2007-04,1.702,
2007-05,1.792,
2007-06,1.791,
2007-07,1.737,
2007-08,0.636,
2007-09,0.786,
2007-10,1.263,
2007-11,1.331,
2007-12,1.339,
2008-01,1.405,
2008-02,1.501,
2008-03,1.709,
2008-04,1.735,
2008-05,1.720,
2008-06,1.947,
2008-07,1.962,
2008-08,2.002,
2008-09,1.853,
2008-10,2.613,
2008-11,1.744,
2008-12,1.720,
2009-01,2.748,
2009-02,2.496,
2009-03,2.363,
2009-04,3.476,
2009-05,2.591,
2009-06,2.219,
2009-07,2.756,
2009-08,2.636,
2009-09,2.316,
2009-10,1.987,
2009-11,2.514,
2009-12,2.073,
2010-01,2.812,
2010-02,2.712,
2010-03,2.873,
2010-04,2.910,
2010-05,3.386,
2010-06,2.551,
2010-07,2.578,
2010-08,2.719,
2010-09,2.665,
2010-10,2.285,
2010-11,2.154,
2010-12,2.896,
2011-01,2.857,
2011-02,2.781,
2011-03,2.598,
2011-04,2.564,
2011-05,2.680,
2011-06,2.666,
2011-07,2.628,
2011-08,1.931,
2011-09,1.700,
2011-10,1.644,
2011-11,1.648,
2011-12,2.737,
2012-01,2.885,
2012-02,2.792,
2012-03,2.791,
2012-04,2.731,
2012-05,2.778,
2012-06,2.638,
2012-07,2.652,
2012-08,2.555,
2012-09,2.542,
2012-10,2.856,
2012-11,2.536,
2012-12,2.441,
2013-01,2.341,
2013-02,1.999,
2013-03,2.049,
2013-04,2.125,
2013-05,2.101,
2013-06,2.205,
2013-07,2.435,
2013-08,2.788,
2013-09,2.381,
2013-10,3.019,
2013-11,2.984,
2013-12,2.992,
2014-01,2.442,
2014-02,2.675,
2014-03,2.946,
2014-04,2.873,
2014-05,2.970,
2014-06,2.947,
2014-07,3.028,
2014-08,2.987,
2014-09,2.578,
2014-10,3.229,
2014-11,3.160,
