"",BBK01.TUD408,BBK01.TUD408_FLAGS
"",Lending to banks (MFIs) in the euro area / in other member states / Loans / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:19:54,
1979-12,14482,
1980-01,14252,
1980-02,14417,
1980-03,15277,
1980-04,15558,
1980-05,15481,
1980-06,15387,
1980-07,15197,
1980-08,15512,
1980-09,15503,
1980-10,16252,
1980-11,16932,
1980-12,16713,
1981-01,16793,
1981-02,16804,
1981-03,17242,
1981-04,16951,
1981-05,17719,
1981-06,17691,
1981-07,17998,
1981-08,18173,
1981-09,17770,
1981-10,18216,
1981-11,18742,
1981-12,19213,
1982-01,18612,
1982-02,18933,
1982-03,18925,
1982-04,18567,
1982-05,18760,
1982-06,18866,
1982-07,18785,
1982-08,18903,
1982-09,19167,
1982-10,19281,
1982-11,19578,
1982-12,19748,
1983-01,19166,
1983-02,19008,
1983-03,18646,
1983-04,18720,
1983-05,18975,
1983-06,19659,
1983-07,19273,
1983-08,19197,
1983-09,19618,
1983-10,19761,
1983-11,20208,
1983-12,20797,
1984-01,20421,
1984-02,20530,
1984-03,20498,
1984-04,20311,
1984-05,20651,
1984-06,20789,
1984-07,20726,
1984-08,20793,
1984-09,22051,
1984-10,22440,
1984-11,23018,
1984-12,24290,
1985-01,23980,
1985-02,25237,
1985-03,24630,
1985-04,24423,
1985-05,24262,
1985-06,25494,
1985-07,24818,
1985-08,24983,
1985-09,25059,
1985-10,25548,
1985-11,26093,
1985-12,28259,
1986-01,27957,
1986-02,29097,
1986-03,29495,
1986-04,29380,
1986-05,30256,
1986-06,30770,
1986-07,30244,
1986-08,31404,
1986-09,33123,
1986-10,32995,
1986-11,34654,
1986-12,35097,
1987-01,34865,
1987-02,35373,
1987-03,36463,
1987-04,36669,
1987-05,37665,
1987-06,38639,
1987-07,38124,
1987-08,38224,
1987-09,38268,
1987-10,38000,
1987-11,37552,
1987-12,37309,
1988-01,36980,
1988-02,37419,
1988-03,37078,
1988-04,36589,
1988-05,37115,
1988-06,38793,
1988-07,39437,
1988-08,40325,
1988-09,41250,
1988-10,41194,
1988-11,41398,
1988-12,41358,
1989-01,40339,
1989-02,39861,
1989-03,40564,
1989-04,41347,
1989-05,43300,
1989-06,44505,
1989-07,44434,
1989-08,45326,
1989-09,45904,
1989-10,46263,
1989-11,49299,
1989-12,50177,
1990-01,49867,
1990-02,50665,
1990-03,50531,
1990-04,50994,
1990-05,51715,
1990-06,55374,
1990-07,55874,
1990-08,55997,
1990-09,57219,
1990-10,56077,
1990-11,57537,
1990-12,59121,
1991-01,58206,
1991-02,60432,
1991-03,60611,
1991-04,58582,
1991-05,57900,
1991-06,59245,
1991-07,57417,
1991-08,57973,
1991-09,57748,
1991-10,58220,
1991-11,59687,
1991-12,59939,
1992-01,59745,
1992-02,59434,
1992-03,59514,
1992-04,59165,
1992-05,58490,
1992-06,56996,
1992-07,56874,
1992-08,57102,
1992-09,57176,
1992-10,59949,
1992-11,61060,
1992-12,59742,
1993-01,58779,
1993-02,61180,
1993-03,62688,
1993-04,62743,
1993-05,63631,
1993-06,67906,
1993-07,68065,
1993-08,64220,
1993-09,66522,
1993-10,67459,
1993-11,70162,
1993-12,77681,
1994-01,76660,
1994-02,74649,
1994-03,67143,
1994-04,63876,
1994-05,64842,
1994-06,62383,
1994-07,63313,
1994-08,62996,
1994-09,64423,
1994-10,63267,
1994-11,67772,
1994-12,74159,
1995-01,69363,
1995-02,73002,
1995-03,70475,
1995-04,69027,
1995-05,70038,
1995-06,73578,
1995-07,68734,
1995-08,72975,
1995-09,72894,
1995-10,70264,
1995-11,77986,
1995-12,80787,
1996-01,79268,
1996-02,81058,
1996-03,80158,
1996-04,75276,
1996-05,75514,
1996-06,80744,
1996-07,79313,
1996-08,80118,
1996-09,83273,
1996-10,83803,
1996-11,87665,
1996-12,92657,
1997-01,86798,
1997-02,90694,
1997-03,90983,
1997-04,89331,
1997-05,85693,
1997-06,96409,
1997-07,93634,
1997-08,92751,
1997-09,97696,
1997-10,97388,
1997-11,103395,
1997-12,106776,
1998-01,106411,
1998-02,103347,
1998-03,105799,
1998-04,110297,
1998-05,113129,
1998-06,117891,
1998-07,110525,
1998-08,114964,
1998-09,116359,
1998-10,119912,
1998-11,130698,
1998-12,135460,
1999-01,178371,
1999-02,165553,
1999-03,160047,
1999-04,163131,
1999-05,163868,
1999-06,167106,
1999-07,168940,
1999-08,170862,
1999-09,175864,
1999-10,176742,
1999-11,184185,
1999-12,161798,
2000-01,171230,
2000-02,169246,
2000-03,171941,
2000-04,169822,
2000-05,172377,
2000-06,171466,
2000-07,168091,
2000-08,178780,
2000-09,189168,
2000-10,185617,
2000-11,185263,
2000-12,184542,
2001-01,186643,
2001-02,187089,
2001-03,215049,
2001-04,211349,
2001-05,206522,
2001-06,220999,
2001-07,213165,
2001-08,210594,
2001-09,216768,
2001-10,218203,
2001-11,227095,
2001-12,219835,
2002-01,216163,
2002-02,202902,
2002-03,213217,
2002-04,220191,
2002-05,230734,
2002-06,238122,
2002-07,242349,
2002-08,249151,
2002-09,253787,
2002-10,257242,
2002-11,267332,
2002-12,271710,
2003-01,276993,
2003-02,289480,
2003-03,288858,
2003-04,291564,
2003-05,303341,
2003-06,305377,
2003-07,297367,
2003-08,296843,
2003-09,297549,
2003-10,285289,
2003-11,292451,
2003-12,287716,
2004-01,278327,
2004-02,282533,
2004-03,282226,
2004-04,282428,
