"",BBK01.QX6811,BBK01.QX6811_FLAGS
"","Foreign branches in Luxembourg: Claims on non-residents, total / All countries / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:25,
1993-12,20.887,
1994-01,22.737,
1994-02,21.154,
1994-03,22.308,
1994-04,20.404,
1994-05,20.111,
1994-06,18.618,
1994-07,19.057,
1994-08,19.129,
1994-09,19.823,
1994-10,20.636,
1994-11,20.229,
1994-12,24.115,
1995-01,22.957,
1995-02,21.538,
1995-03,22.213,
1995-04,22.251,
1995-05,23.851,
1995-06,24.438,
1995-07,23.848,
1995-08,22.948,
1995-09,22.774,
1995-10,21.179,
1995-11,22.805,
1995-12,24.038,
1996-01,22.586,
1996-02,22.578,
1996-03,22.344,
1996-04,20.360,
1996-05,21.227,
1996-06,21.367,
1996-07,21.674,
1996-08,22.759,
1996-09,20.589,
1996-10,21.672,
1996-11,20.546,
1996-12,22.322,
1997-01,23.742,
1997-02,24.224,
1997-03,25.549,
1997-04,23.464,
1997-05,22.357,
1997-06,20.344,
1997-07,20.559,
1997-08,21.079,
1997-09,20.677,
1997-10,21.905,
1997-11,21.793,
1997-12,21.977,
1998-01,23.466,
1998-02,21.894,
1998-03,26.023,
1998-04,25.978,
1998-05,27.066,
1998-06,27.926,
1998-07,27.571,
1998-08,27.469,
1998-09,25.416,
1998-10,26.005,
1998-11,25.713,
1998-12,24.093,
1999-01,22.285,
1999-02,21.649,
1999-03,21.210,
1999-04,20.228,
1999-05,20.587,
1999-06,21.476,
1999-07,21.541,
1999-08,22.545,
1999-09,21.868,
1999-10,21.641,
1999-11,23.507,
1999-12,23.306,
2000-01,21.233,
2000-02,20.796,
2000-03,20.577,
2000-04,20.478,
2000-05,20.469,
2000-06,19.890,
2000-07,19.550,
2000-08,20.998,
2000-09,23.032,
2000-10,23.726,
2000-11,24.690,
2000-12,25.170,
2001-01,21.420,
2001-02,20.177,
2001-03,20.546,
2001-04,18.631,
2001-05,17.357,
2001-06,17.382,
2001-07,16.330,
2001-08,18.463,
2001-09,18.081,
2001-10,17.118,
2001-11,19.230,
2001-12,19.983,
2002-01,18.895,
2002-02,19.157,
2002-03,20.585,
2002-04,19.630,
2002-05,21.513,
2002-06,22.076,
2002-07,22.300,
2002-08,19.829,
2002-09,16.803,
2002-10,16.265,
2002-11,17.277,
2002-12,17.689,
2003-01,16.697,
2003-02,19.683,
2003-03,19.231,
2003-04,19.848,
2003-05,18.832,
2003-06,19.034,
2003-07,21.827,
2003-08,21.323,
2003-09,21.075,
2003-10,21.622,
2003-11,21.362,
2003-12,21.094,
2004-01,21.346,
2004-02,23.550,
2004-03,22.185,
2004-04,23.054,
2004-05,24.189,
2004-06,26.024,
2004-07,27.267,
2004-08,24.073,
2004-09,25.169,
2004-10,26.914,
2004-11,26.893,
2004-12,28.233,
2005-01,28.314,
2005-02,32.596,
2005-03,32.278,
2005-04,32.539,
2005-05,31.895,
2005-06,32.781,
2005-07,31.251,
2005-08,33.605,
2005-09,31.301,
2005-10,32.603,
2005-11,33.701,
2005-12,32.519,
2006-01,32.341,
2006-02,30.304,
2006-03,26.567,
2006-04,26.422,
2006-05,14.736,
2006-06,14.897,
2006-07,14.659,
2006-08,16.871,
2006-09,17.647,
2006-10,17.962,
2006-11,15.798,
2006-12,16.434,
2007-01,18.343,
2007-02,18.179,
2007-03,19.404,
2007-04,20.458,
2007-05,18.507,
2007-06,16.095,
2007-07,16.540,
2007-08,18.427,
2007-09,20.207,
2007-10,21.581,
2007-11,25.108,
2007-12,21.790,
2008-01,21.030,
2008-02,20.286,
2008-03,21.555,
2008-04,20.444,
2008-05,24.479,
2008-06,22.294,
2008-07,23.040,
2008-08,22.459,
2008-09,22.928,
2008-10,20.877,
2008-11,20.213,
2008-12,18.221,
2009-01,19.409,
2009-02,21.961,
2009-03,25.950,
2009-04,21.737,
2009-05,19.950,
2009-06,20.098,
2009-07,19.288,
2009-08,18.422,
2009-09,19.836,
2009-10,20.785,
2009-11,18.658,
2009-12,16.918,
2010-01,19.786,
2010-02,20.429,
2010-03,19.983,
2010-04,21.118,
2010-05,20.828,
2010-06,21.113,
2010-07,22.455,
2010-08,20.569,
2010-09,18.610,
2010-10,17.889,
2010-11,17.380,
2010-12,15.942,
2011-01,18.152,
2011-02,17.922,
2011-03,16.801,
2011-04,16.438,
2011-05,17.404,
2011-06,16.084,
2011-07,16.157,
2011-08,17.739,
2011-09,16.946,
2011-10,16.433,
2011-11,16.622,
2011-12,13.951,
2012-01,14.096,
2012-02,13.381,
2012-03,13.257,
2012-04,12.985,
2012-05,12.922,
2012-06,12.780,
2012-07,13.000,
2012-08,12.846,
2012-09,12.160,
2012-10,11.670,
2012-11,11.788,
2012-12,11.899,
2013-01,11.294,
2013-02,11.310,
2013-03,11.310,
2013-04,11.291,
2013-05,12.584,
2013-06,11.903,
2013-07,12.190,
2013-08,11.706,
2013-09,11.092,
2013-10,11.864,
2013-11,11.467,
2013-12,10.814,
2014-01,10.870,
2014-02,11.179,
2014-03,11.886,
2014-04,11.976,
2014-05,10.057,
2014-06,9.552,
2014-07,12.679,
2014-08,12.873,
2014-09,13.317,
2014-10,13.640,
2014-11,12.914,
