"",BBK01.QUY011,BBK01.QUY011_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / United Arab Emirates / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:09,
2002-03,0.003,
2002-04,0.006,
2002-05,0.007,
2002-06,0.006,
2002-07,0.005,
2002-08,0.004,
2002-09,0.010,
2002-10,0.007,
2002-11,0.005,
2002-12,0.005,
2003-01,0.002,
2003-02,0.003,
2003-03,0.003,
2003-04,0.005,
2003-05,0.005,
2003-06,0.004,
2003-07,0.005,
2003-08,0.002,
2003-09,0.003,
2003-10,0.004,
2003-11,0.002,
2003-12,0.006,
2004-01,0.005,
2004-02,0.005,
2004-03,0.002,
2004-04,0.007,
2004-05,0.005,
2004-06,0.004,
2004-07,0.005,
2004-08,0.004,
2004-09,0.003,
2004-10,0.003,
2004-11,0.004,
2004-12,0.004,
2005-01,0.014,
2005-02,0.006,
2005-03,0.004,
2005-04,0.008,
2005-05,0.005,
2005-06,0.004,
2005-07,0.006,
2005-08,0.007,
2005-09,0.007,
2005-10,0.007,
2005-11,0.024,
2005-12,0.033,
2006-01,0.037,
2006-02,0.041,
2006-03,0.035,
2006-04,0.034,
2006-05,0.040,
2006-06,0.032,
2006-07,0.040,
2006-08,0.053,
2006-09,0.066,
2006-10,0.067,
2006-11,0.057,
2006-12,0.136,
2007-01,0.160,
2007-02,0.229,
2007-03,0.213,
2007-04,0.343,
2007-05,0.714,
2007-06,0.736,
2007-07,0.766,
2007-08,0.564,
2007-09,0.739,
2007-10,1.041,
2007-11,1.355,
2007-12,2.324,
2008-01,1.367,
2008-02,1.579,
2008-03,1.671,
2008-04,1.460,
2008-05,0.966,
2008-06,0.888,
2008-07,0.815,
2008-08,0.720,
2008-09,0.530,
2008-10,0.516,
2008-11,0.345,
2008-12,0.158,
2009-01,0.187,
2009-02,0.169,
2009-03,0.131,
2009-04,0.170,
2009-05,0.175,
2009-06,0.148,
2009-07,0.188,
2009-08,0.252,
2009-09,0.250,
2009-10,0.286,
2009-11,0.267,
2009-12,0.245,
2010-01,0.223,
2010-02,0.224,
2010-03,0.284,
2010-04,0.254,
2010-05,0.262,
2010-06,0.230,
2010-07,0.246,
2010-08,0.235,
2010-09,0.275,
2010-10,0.293,
2010-11,0.267,
2010-12,0.250,
2011-01,0.223,
2011-02,0.248,
2011-03,0.230,
2011-04,0.249,
2011-05,0.271,
2011-06,0.323,
2011-07,0.341,
2011-08,0.323,
2011-09,0.389,
2011-10,0.421,
2011-11,0.345,
2011-12,0.377,
2012-01,0.376,
2012-02,0.373,
2012-03,0.401,
2012-04,0.428,
2012-05,0.220,
2012-06,0.234,
2012-07,0.273,
2012-08,0.215,
2012-09,0.244,
2012-10,0.228,
2012-11,0.231,
2012-12,0.227,
2013-01,0.209,
2013-02,0.216,
2013-03,0.219,
2013-04,0.399,
2013-05,0.286,
2013-06,0.328,
2013-07,0.390,
2013-08,0.292,
2013-09,0.309,
2013-10,0.249,
2013-11,0.248,
2013-12,0.268,
2014-01,0.268,
2014-02,0.347,
2014-03,0.320,
2014-04,0.348,
2014-05,0.343,
2014-06,0.383,
2014-07,0.331,
2014-08,0.439,
2014-09,0.326,
2014-10,0.301,
