"",BBK01.OUN355,BBK01.OUN355_FLAGS
"",Lending to local government and local government associations / Total / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:22,
1999-01,14.631,
1999-02,14.551,
1999-03,14.680,
1999-04,14.717,
1999-05,14.589,
1999-06,14.949,
1999-07,15.134,
1999-08,15.189,
1999-09,15.317,
1999-10,15.492,
1999-11,15.519,
1999-12,15.698,
2000-01,15.679,
2000-02,15.688,
2000-03,15.805,
2000-04,15.784,
2000-05,12.175,
2000-06,12.287,
2000-07,12.538,
2000-08,12.729,
2000-09,12.769,
2000-10,12.927,
2000-11,13.137,
2000-12,13.289,
2001-01,13.477,
2001-02,13.487,
2001-03,13.474,
2001-04,13.716,
2001-05,13.435,
2001-06,13.743,
2001-07,13.769,
2001-08,13.817,
2001-09,13.837,
2001-10,14.112,
2001-11,14.071,
2001-12,14.337,
2002-01,14.338,
2002-02,14.246,
2002-03,14.384,
2002-04,14.455,
2002-05,14.440,
2002-06,14.493,
2002-07,14.626,
2002-08,14.956,
2002-09,15.119,
2002-10,15.258,
2002-11,15.277,
2002-12,15.547,
2003-01,15.896,
2003-02,15.670,
2003-03,15.952,
2003-04,14.752,
2003-05,14.852,
2003-06,15.390,
2003-07,16.189,
2003-08,15.582,
2003-09,15.894,
2003-10,16.249,
2003-11,16.742,
2003-12,17.310,
2004-01,17.610,
2004-02,17.576,
2004-03,17.775,
2004-04,17.998,
2004-05,18.105,
2004-06,18.576,
2004-07,18.835,
2004-08,18.578,
2004-09,18.778,
2004-10,18.954,
2004-11,19.066,
2004-12,32.118,
2005-01,33.025,
2005-02,32.963,
2005-03,32.871,
2005-04,33.253,
2005-05,32.993,
2005-06,33.302,
2005-07,33.414,
2005-08,33.995,
2005-09,34.393,
2005-10,34.325,
2005-11,32.108,
2005-12,32.315,
2006-01,32.389,
2006-02,32.162,
2006-03,32.445,
2006-04,32.755,
2006-05,32.338,
2006-06,32.021,
2006-07,32.513,
2006-08,31.816,
2006-09,31.798,
2006-10,32.201,
2006-11,31.964,
2006-12,32.490,
2007-01,32.631,
2007-02,31.849,
2007-03,31.986,
2007-04,32.566,
2007-05,32.392,
2007-06,32.720,
2007-07,33.018,
2007-08,32.879,
2007-09,33.171,
2007-10,33.414,
2007-11,33.345,
2007-12,33.355,
2008-01,33.200,
2008-02,32.264,
2008-03,32.446,
2008-04,32.513,
2008-05,32.636,
2008-06,32.857,
2008-07,33.108,
2008-08,32.839,
2008-09,33.011,
2008-10,33.595,
2008-11,33.584,
2008-12,32.836,
2009-01,32.701,
2009-02,32.298,
2009-03,32.353,
2009-04,33.035,
2009-05,33.346,
2009-06,32.957,
2009-07,33.305,
2009-08,33.507,
2009-09,34.056,
2009-10,34.969,
2009-11,35.210,
2009-12,35.054,
2010-01,35.167,
2010-02,34.750,
2010-03,35.207,
2010-04,35.530,
2010-05,35.617,
2010-06,36.076,
2010-07,37.379,
2010-08,37.220,
2010-09,37.052,
2010-10,36.422,
2010-11,37.840,
2010-12,39.055,
2011-01,38.866,
2011-02,38.778,
2011-03,38.952,
2011-04,39.114,
2011-05,39.049,
2011-06,39.010,
2011-07,38.777,
2011-08,39.411,
2011-09,38.839,
2011-10,39.219,
2011-11,42.566,
2011-12,42.691,
2012-01,44.254,
2012-02,44.076,
2012-03,40.961,
2012-04,40.835,
2012-05,40.827,
2012-06,38.880,
2012-07,39.859,
2012-08,39.347,
2012-09,38.936,
2012-10,39.675,
2012-11,39.668,
2012-12,39.554,
2013-01,40.375,
2013-02,39.332,
2013-03,39.420,
2013-04,39.587,
2013-05,39.504,
2013-06,39.545,
2013-07,39.670,
2013-08,39.465,
2013-09,39.553,
2013-10,39.622,
2013-11,39.431,
2013-12,39.680,
2014-01,40.019,
2014-02,39.747,
2014-03,39.610,
2014-04,39.616,
2014-05,39.708,
2014-06,39.818,
2014-07,39.875,
2014-08,39.937,
2014-09,40.394,
2014-10,40.936,
2014-11,40.851,
2014-12,41.057,Provisional value
