"",BBK01.OUD110,BBK01.OUD110_FLAGS
"",Participating interests / in foreign banks / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:12,
1983-06,-,Nothing exists
1983-07,0.284,
1983-08,0.282,
1983-09,0.281,
1983-10,0.283,
1983-11,0.284,
1983-12,0.305,
1984-01,0.310,
1984-02,0.310,
1984-03,0.311,
1984-04,0.319,
1984-05,0.319,
1984-06,0.319,
1984-07,0.320,
1984-08,0.320,
1984-09,0.320,
1984-10,0.319,
1984-11,0.319,
1984-12,0.314,
1985-01,0.319,
1985-02,0.319,
1985-03,0.319,
1985-04,0.319,
1985-05,0.319,
1985-06,0.319,
1985-07,0.318,
1985-08,0.331,
1985-09,0.351,
1985-10,0.351,
1985-11,0.350,
1985-12,0.331,
1986-01,0.330,
1986-02,0.330,
1986-03,0.330,
1986-04,0.330,
1986-05,0.330,
1986-06,0.330,
1986-07,0.329,
1986-08,0.329,
1986-09,0.329,
1986-10,0.332,
1986-11,0.331,
1986-12,0.326,
1987-01,0.324,
1987-02,0.324,
1987-03,0.324,
1987-04,0.324,
1987-05,0.325,
1987-06,0.327,
1987-07,0.328,
1987-08,0.327,
1987-09,0.327,
1987-10,0.326,
1987-11,0.332,
1987-12,0.341,
1988-01,0.336,
1988-02,0.350,
1988-03,0.350,
1988-04,0.151,
1988-05,0.151,
1988-06,0.153,
1988-07,0.153,
1988-08,0.153,
1988-09,0.154,
1988-10,0.153,
1988-11,0.153,
1988-12,0.205,
1989-01,0.206,
1989-02,0.220,
1989-03,0.222,
1989-04,0.221,
1989-05,0.234,
1989-06,0.230,
1989-07,0.233,
1989-08,0.235,
1989-09,0.378,
1989-10,0.377,
1989-11,0.376,
1989-12,0.446,
1990-01,0.448,
1990-02,0.464,
1990-03,0.486,
1990-04,0.493,
1990-05,0.493,
1990-06,0.493,
1990-07,0.675,
1990-08,0.675,
1990-09,0.685,
1990-10,0.683,
1990-11,0.684,
1990-12,0.725,
1991-01,0.726,
1991-02,0.692,
1991-03,0.710,
1991-04,0.710,
1991-05,0.712,
1991-06,0.721,
1991-07,0.837,
1991-08,0.837,
1991-09,0.835,
1991-10,0.835,
1991-11,0.840,
1991-12,0.842,
1992-01,0.840,
1992-02,0.841,
1992-03,0.841,
1992-04,0.843,
1992-05,0.841,
1992-06,0.847,
1992-07,0.858,
1992-08,0.865,
1992-09,1.032,
1992-10,1.034,
1992-11,1.061,
1992-12,1.066,
1993-01,1.068,
1993-02,1.068,
1993-03,1.066,
1993-04,1.058,
1993-05,1.059,
1993-06,1.060,
1993-07,1.061,
1993-08,1.059,
1993-09,1.058,
1993-10,1.060,
1993-11,1.059,
1993-12,2.568,
1994-01,2.571,
1994-02,2.562,
1994-03,2.561,
1994-04,2.556,
1994-05,2.627,
1994-06,2.653,
1994-07,2.700,
1994-08,2.726,
1994-09,2.734,
1994-10,2.734,
1994-11,2.730,
1994-12,2.833,
1995-01,2.860,
1995-02,2.860,
1995-03,2.856,
1995-04,2.861,
1995-05,2.888,
1995-06,2.945,
1995-07,3.154,
1995-08,3.157,
1995-09,3.155,
1995-10,3.290,
1995-11,3.253,
1995-12,3.367,
1996-01,3.371,
1996-02,3.341,
1996-03,3.371,
1996-04,3.293,
1996-05,3.290,
1996-06,3.263,
1996-07,3.256,
1996-08,3.342,
1996-09,3.366,
1996-10,3.411,
1996-11,3.429,
1996-12,3.448,
1997-01,3.430,
1997-02,3.472,
1997-03,3.481,
1997-04,3.542,
1997-05,3.553,
1997-06,3.658,
1997-07,3.727,
1997-08,4.024,
1997-09,3.914,
1997-10,3.768,
1997-11,3.771,
1997-12,4.084,
1998-01,4.181,
1998-02,4.190,
1998-03,4.243,
1998-04,4.239,
1998-05,4.379,
1998-06,4.426,
1998-07,4.618,
1998-08,4.655,
1998-09,5.010,
1998-10,4.969,
1998-11,4.946,
1998-12,4.855,
1999-01,1.514,
1999-02,1.507,
1999-03,1.525,
1999-04,1.504,
1999-05,1.506,
1999-06,1.553,
1999-07,1.552,
1999-08,1.553,
1999-09,1.548,
1999-10,1.528,
1999-11,1.529,
1999-12,1.440,
2000-01,1.440,
2000-02,1.442,
2000-03,1.496,
2000-04,1.501,
2000-05,1.922,
2000-06,1.867,
2000-07,1.882,
2000-08,1.896,
2000-09,1.906,
2000-10,1.936,
2000-11,1.916,
2000-12,1.909,
2001-01,1.889,
2001-02,1.801,
2001-03,1.832,
2001-04,1.833,
2001-05,1.886,
2001-06,1.877,
2001-07,1.863,
2001-08,1.917,
2001-09,1.936,
2001-10,1.939,
2001-11,1.958,
2001-12,1.959,
2002-01,1.911,
2002-02,1.910,
2002-03,1.945,
2002-04,1.946,
2002-05,1.930,
2002-06,1.909,
2002-07,1.915,
2002-08,1.913,
2002-09,1.927,
2002-10,1.932,
2002-11,1.968,
2002-12,2.264,
2003-01,2.223,
2003-02,2.144,
2003-03,2.141,
2003-04,1.725,
2003-05,1.706,
2003-06,1.717,
2003-07,1.720,
2003-08,1.733,
2003-09,1.513,
2003-10,1.515,
2003-11,1.496,
2003-12,1.511,
2004-01,1.501,
2004-02,1.506,
2004-03,1.520,
2004-04,1.603,
2004-05,1.555,
2004-06,1.510,
2004-07,1.513,
2004-08,1.507,
2004-09,1.390,
2004-10,1.380,
2004-11,1.368,
2004-12,1.197,
2005-01,1.211,
2005-02,1.248,
2005-03,1.252,
2005-04,1.237,
2005-05,1.215,
2005-06,1.228,
2005-07,1.259,
2005-08,0.933,
2005-09,0.936,
2005-10,0.937,
2005-11,0.944,
2005-12,0.939,
2006-01,0.930,
2006-02,0.994,
2006-03,0.987,
2006-04,0.978,
2006-05,0.969,
2006-06,1.204,
2006-07,1.222,
2006-08,1.210,
2006-09,1.022,
2006-10,0.970,
2006-11,0.948,
2006-12,1.055,
2007-01,1.064,
2007-02,1.053,
2007-03,1.048,
2007-04,1.026,
2007-05,1.033,
2007-06,1.040,
2007-07,1.032,
2007-08,1.052,
2007-09,1.115,
2007-10,1.106,
2007-11,1.097,
2007-12,1.137,
2008-01,1.220,
2008-02,1.210,
