"",BBK01.QUK908,BBK01.QUK908_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Latvia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:00,
2002-03,0.000,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.000,
2002-10,0.005,
2002-11,0.004,
2002-12,0.004,
2003-01,0.004,
2003-02,0.004,
2003-03,0.004,
2003-04,0.004,
2003-05,0.007,
2003-06,0.007,
2003-07,0.005,
2003-08,0.005,
2003-09,0.007,
2003-10,0.007,
2003-11,0.007,
2003-12,0.021,
2004-01,0.020,
2004-02,0.020,
2004-03,0.021,
2004-04,0.006,
2004-05,0.006,
2004-06,0.006,
2004-07,0.004,
2004-08,0.006,
2004-09,0.008,
2004-10,0.004,
2004-11,0.004,
2004-12,0.004,
2005-01,0.004,
2005-02,0.004,
2005-03,0.015,
2005-04,0.015,
2005-05,0.015,
2005-06,0.016,
2005-07,0.016,
2005-08,0.016,
2005-09,0.016,
2005-10,0.015,
2005-11,0.015,
2005-12,0.000,
2006-01,0.000,
2006-02,0.084,
2006-03,0.084,
2006-04,0.084,
2006-05,0.085,
2006-06,0.085,
2006-07,0.111,
2006-08,0.125,
2006-09,0.125,
2006-10,0.125,
2006-11,0.126,
2006-12,0.126,
2007-01,0.127,
2007-02,0.127,
2007-03,0.128,
2007-04,0.128,
2007-05,0.142,
2007-06,0.149,
2007-07,0.185,
2007-08,0.263,
2007-09,0.259,
2007-10,0.268,
2007-11,0.269,
2007-12,0.262,
2008-01,0.262,
2008-02,0.264,
2008-03,0.265,
2008-04,0.266,
2008-05,0.267,
2008-06,0.268,
2008-07,0.269,
2008-08,0.270,
2008-09,0.271,
2008-10,0.272,
2008-11,0.273,
2008-12,0.275,
2009-01,0.276,
2009-02,0.277,
2009-03,0.281,
2009-04,0.282,
2009-05,0.283,
2009-06,0.284,
2009-07,0.285,
2009-08,0.285,
2009-09,0.287,
2009-10,0.288,
2009-11,0.289,
2009-12,0.221,
2010-01,0.221,
2010-02,0.222,
2010-03,0.223,
2010-04,0.224,
2010-05,0.225,
2010-06,0.225,
2010-07,0.226,
2010-08,0.226,
2010-09,0.226,
2010-10,0.226,
2010-11,0.226,
2010-12,0.227,
2011-01,0.227,
2011-02,0.227,
2011-03,0.226,
2011-04,0.226,
2011-05,0.225,
2011-06,0.225,
2011-07,0.225,
2011-08,0.225,
2011-09,0.226,
2011-10,0.226,
2011-11,0.226,
2011-12,0.227,
2012-01,0.227,
2012-02,0.227,
2012-03,0.228,
2012-04,0.228,
2012-05,0.228,
2012-06,0.228,
2012-07,0.228,
2012-08,0.227,
2012-09,0.226,
2012-10,0.225,
2012-11,0.224,
2012-12,0.223,
2013-01,0.222,
2013-02,0.221,
2013-03,0.220,
2013-04,0.219,
2013-05,0.218,
2013-06,0.217,
2013-07,0.217,
2013-08,0.215,
2013-09,0.214,
2013-10,0.213,
2013-11,0.212,
2013-12,0.212,
2014-01,0.210,
2014-02,0.209,
2014-03,0.208,
2014-04,0.207,
2014-05,0.206,
2014-06,0.205,
2014-07,0.204,
2014-08,0.203,
2014-09,0.202,
2014-10,0.201,
