"",BBK01.QUK894,BBK01.QUK894_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Ireland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:38,
2002-03,0.977,
2002-04,0.983,
2002-05,1.081,
2002-06,0.652,
2002-07,0.850,
2002-08,0.653,
2002-09,0.685,
2002-10,0.605,
2002-11,0.597,
2002-12,0.447,
2003-01,0.195,
2003-02,0.062,
2003-03,0.008,
2003-04,0.005,
2003-05,0.007,
2003-06,0.003,
2003-07,0.003,
2003-08,0.000,
2003-09,0.005,
2003-10,0.005,
2003-11,0.002,
2003-12,0.009,
2004-01,0.006,
2004-02,0.009,
2004-03,0.000,
2004-04,0.000,
2004-05,0.000,
2004-06,0.113,
2004-07,-0.019,
2004-08,-0.018,
2004-09,-0.017,
2004-10,-0.014,
2004-11,0.239,
2004-12,-0.012,
2005-01,0.053,
2005-02,0.037,
2005-03,0.021,
2005-04,0.003,
2005-05,0.020,
2005-06,0.014,
2005-07,0.290,
2005-08,0.002,
2005-09,0.340,
2005-10,0.339,
2005-11,0.339,
2005-12,0.339,
2006-01,0.344,
2006-02,0.344,
2006-03,0.326,
2006-04,0.335,
2006-05,0.335,
2006-06,0.335,
2006-07,0.335,
2006-08,0.335,
2006-09,0.335,
2006-10,0.337,
2006-11,0.336,
2006-12,0.336,
2007-01,0.335,
2007-02,0.337,
2007-03,0.336,
2007-04,0.335,
2007-05,0.333,
2007-06,0.333,
2007-07,0.381,
2007-08,0.332,
2007-09,0.395,
2007-10,0.346,
2007-11,0.348,
2007-12,0.331,
2008-01,0.314,
2008-02,0.330,
2008-03,0.330,
2008-04,0.327,
2008-05,0.349,
2008-06,0.335,
2008-07,0.419,
2008-08,0.362,
2008-09,0.357,
2008-10,0.330,
2008-11,0.375,
2008-12,0.376,
2009-01,0.370,
2009-02,0.362,
2009-03,0.366,
2009-04,0.327,
2009-05,0.326,
2009-06,0.326,
2009-07,0.326,
2009-08,0.326,
2009-09,0.326,
2009-10,0.326,
2009-11,0.325,
2009-12,0.377,
2010-01,0.377,
2010-02,0.377,
2010-03,0.429,
2010-04,0.429,
2010-05,0.324,
2010-06,0.000,
2010-07,0.001,
2010-08,0.001,
2010-09,0.001,
2010-10,0.002,
2010-11,0.006,
2010-12,0.006,
2011-01,0.009,
2011-02,0.010,
2011-03,0.012,
2011-04,0.009,
2011-05,0.010,
2011-06,0.010,
2011-07,0.010,
2011-08,0.010,
2011-09,0.010,
2011-10,0.010,
2011-11,0.010,
2011-12,0.012,
2012-01,0.017,
2012-02,0.017,
2012-03,0.017,
2012-04,0.016,
2012-05,0.013,
2012-06,0.035,
2012-07,0.045,
2012-08,0.035,
2012-09,0.035,
2012-10,0.035,
2012-11,0.035,
2012-12,0.035,
2013-01,0.083,
2013-02,0.085,
2013-03,0.085,
2013-04,0.084,
2013-05,0.085,
2013-06,0.083,
2013-07,0.031,
2013-08,0.030,
2013-09,0.030,
2013-10,0.030,
2013-11,0.030,
2013-12,0.030,
2014-01,0.027,
2014-02,0.027,
2014-03,0.027,
2014-04,0.027,
2014-05,0.027,
2014-06,0.027,
2014-07,0.033,
2014-08,0.032,
2014-09,0.033,
2014-10,0.033,
