"",BBK01.QUV785,BBK01.QUV785_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Croatia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:42,
2001-12,1.016,
2002-01,1.027,
2002-02,1.022,
2002-03,1.022,
2002-04,1.011,
2002-05,1.003,
2002-06,0.994,
2002-07,1.018,
2002-08,1.032,
2002-09,1.029,
2002-10,1.026,
2002-11,1.212,
2002-12,1.236,
2003-01,1.189,
2003-02,1.217,
2003-03,1.268,
2003-04,1.261,
2003-05,1.270,
2003-06,1.279,
2003-07,1.335,
2003-08,1.353,
2003-09,1.349,
2003-10,1.379,
2003-11,1.405,
2003-12,1.449,
2004-01,1.462,
2004-02,1.502,
2004-03,1.494,
2004-04,1.479,
2004-05,1.552,
2004-06,1.548,
2004-07,1.609,
2004-08,1.598,
2004-09,1.562,
2004-10,1.573,
2004-11,1.591,
2004-12,1.598,
2005-01,1.606,
2005-02,1.604,
2005-03,1.608,
2005-04,1.605,
2005-05,1.620,
2005-06,1.651,
2005-07,1.633,
2005-08,1.656,
2005-09,1.656,
2005-10,1.701,
2005-11,1.698,
2005-12,1.692,
2006-01,1.657,
2006-02,1.645,
2006-03,1.658,
2006-04,1.652,
2006-05,1.635,
2006-06,1.660,
2006-07,1.671,
2006-08,1.660,
2006-09,1.641,
2006-10,1.625,
2006-11,1.611,
2006-12,1.618,
2007-01,1.608,
2007-02,1.636,
2007-03,1.636,
2007-04,1.652,
2007-05,1.610,
2007-06,1.603,
2007-07,1.579,
2007-08,1.570,
2007-09,1.543,
2007-10,1.563,
2007-11,1.675,
2007-12,1.830,
2008-01,1.815,
2008-02,1.820,
2008-03,1.851,
2008-04,1.841,
2008-05,1.850,
2008-06,1.909,
2008-07,1.891,
2008-08,1.792,
2008-09,1.861,
2008-10,1.892,
2008-11,1.886,
2008-12,1.833,
2009-01,1.832,
2009-02,1.828,
2009-03,1.800,
2009-04,1.790,
2009-05,1.699,
2009-06,1.670,
2009-07,1.702,
2009-08,1.713,
2009-09,1.718,
2009-10,1.701,
2009-11,1.702,
2009-12,1.666,
2010-01,1.645,
2010-02,1.642,
2010-03,1.601,
2010-04,1.590,
2010-05,1.596,
2010-06,1.533,
2010-07,1.540,
2010-08,1.498,
2010-09,1.358,
2010-10,1.390,
2010-11,1.352,
2010-12,1.325,
2011-01,1.307,
2011-02,1.355,
2011-03,1.338,
2011-04,1.325,
2011-05,1.308,
2011-06,1.261,
2011-07,1.245,
2011-08,1.242,
2011-09,1.218,
2011-10,1.184,
2011-11,1.160,
2011-12,1.195,
2012-01,1.164,
2012-02,1.170,
2012-03,1.165,
2012-04,1.140,
2012-05,1.124,
2012-06,1.116,
2012-07,1.110,
2012-08,1.115,
2012-09,1.110,
2012-10,1.094,
2012-11,1.116,
2012-12,1.097,
2013-01,1.091,
2013-02,1.091,
2013-03,1.069,
2013-04,1.016,
2013-05,1.009,
2013-06,0.995,
2013-07,0.989,
2013-08,0.988,
2013-09,1.004,
2013-10,0.996,
2013-11,1.010,
2013-12,0.994,
2014-01,0.987,
2014-02,1.031,
2014-03,1.018,
2014-04,1.019,
2014-05,1.012,
2014-06,1.067,
2014-07,1.064,
2014-08,1.065,
2014-09,1.064,
2014-10,0.982,
2014-11,0.984,
2014-12,1.011,
