"",BBK01.QX7136,BBK01.QX7136_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Australia / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:52:31,
1995-01,0.114,
1995-02,0.211,
1995-03,0.127,
1995-04,0.068,
1995-05,0.053,
1995-06,0.102,
1995-07,0.082,
1995-08,0.103,
1995-09,0.102,
1995-10,0.237,
1995-11,0.229,
1995-12,0.124,
1996-01,0.312,
1996-02,0.366,
1996-03,0.389,
1996-04,0.282,
1996-05,0.306,
1996-06,0.354,
1996-07,0.556,
1996-08,0.242,
1996-09,0.587,
1996-10,0.943,
1996-11,0.957,
1996-12,0.282,
1997-01,1.357,
1997-02,1.052,
1997-03,2.322,
1997-04,0.837,
1997-05,0.833,
1997-06,0.345,
1997-07,1.368,
1997-08,0.510,
1997-09,0.543,
1997-10,1.642,
1997-11,1.348,
1997-12,1.032,
1998-01,0.922,
1998-02,1.112,
1998-03,0.930,
1998-04,0.854,
1998-05,0.701,
1998-06,0.601,
1998-07,0.695,
1998-08,0.804,
1998-09,0.494,
1998-10,0.622,
1998-11,1.269,
1998-12,1.292,
1999-01,2.314,
1999-02,1.211,
1999-03,1.989,
1999-04,1.640,
1999-05,2.364,
1999-06,1.509,
1999-07,1.692,
1999-08,1.803,
1999-09,1.879,
1999-10,1.632,
1999-11,1.355,
1999-12,1.191,
2000-01,1.547,
2000-02,1.928,
2000-03,3.335,
2000-04,4.296,
2000-05,1.802,
2000-06,1.501,
2000-07,2.069,
2000-08,2.210,
2000-09,1.104,
2000-10,1.715,
2000-11,2.020,
2000-12,1.567,
2001-01,1.756,
2001-02,3.388,
2001-03,5.104,
2001-04,2.104,
2001-05,1.712,
2001-06,2.107,
2001-07,3.153,
2001-08,2.121,
2001-09,3.123,
2001-10,3.031,
2001-11,2.876,
2001-12,1.916,
2002-01,2.210,
2002-02,1.887,
2002-03,2.486,
2002-04,1.946,
2002-05,1.968,
2002-06,2.295,
2002-07,1.594,
2002-08,1.782,
2002-09,1.900,
2002-10,1.761,
2002-11,1.105,
2002-12,1.514,
2003-01,1.166,
2003-02,1.432,
2003-03,1.074,
2003-04,1.203,
2003-05,1.102,
2003-06,1.577,
2003-07,1.690,
2003-08,2.000,
2003-09,1.584,
2003-10,1.687,
2003-11,1.951,
2003-12,1.561,
2004-01,1.819,
2004-02,1.727,
2004-03,2.524,
2004-04,1.495,
2004-05,1.226,
2004-06,1.287,
2004-07,1.359,
2004-08,1.284,
2004-09,1.516,
2004-10,1.975,
2004-11,3.622,
2004-12,3.170,
2005-01,1.995,
2005-02,2.121,
2005-03,1.398,
2005-04,2.010,
2005-05,2.385,
2005-06,1.424,
2005-07,2.133,
2005-08,2.488,
2005-09,1.642,
2005-10,1.524,
2005-11,2.011,
2005-12,1.872,
2006-01,1.847,
2006-02,1.528,
2006-03,1.342,
2006-04,1.687,
2006-05,2.248,
2006-06,1.463,
2006-07,1.750,
2006-08,2.117,
2006-09,1.628,
2006-10,1.335,
2006-11,1.541,
2006-12,1.058,
2007-01,1.717,
2007-02,0.772,
2007-03,1.414,
2007-04,1.143,
2007-05,1.025,
2007-06,1.051,
2007-07,2.668,
2007-08,1.872,
2007-09,1.109,
2007-10,1.476,
2007-11,1.284,
2007-12,1.428,
2008-01,2.010,
2008-02,2.083,
2008-03,1.703,
2008-04,1.586,
2008-05,2.167,
2008-06,2.141,
2008-07,1.911,
2008-08,1.651,
2008-09,2.191,
2008-10,3.359,
2008-11,2.598,
2008-12,2.972,
2009-01,2.267,
2009-02,2.201,
2009-03,2.593,
2009-04,3.215,
2009-05,2.760,
2009-06,1.993,
2009-07,1.769,
2009-08,1.281,
2009-09,1.720,
2009-10,1.793,
2009-11,1.846,
2009-12,1.312,
2010-01,1.437,
2010-02,1.005,
2010-03,1.206,
2010-04,1.714,
2010-05,1.738,
2010-06,1.463,
2010-07,1.892,
2010-08,2.400,
2010-09,2.251,
2010-10,1.538,
2010-11,1.741,
2010-12,3.495,
2011-01,1.397,
2011-02,1.923,
2011-03,2.478,
2011-04,3.268,
2011-05,3.276,
2011-06,4.046,
2011-07,3.057,
2011-08,2.284,
2011-09,2.403,
2011-10,2.298,
2011-11,2.462,
2011-12,2.429,
2012-01,3.293,
2012-02,3.363,
2012-03,2.471,
2012-04,2.718,
2012-05,2.567,
2012-06,3.373,
2012-07,3.895,
2012-08,3.871,
2012-09,3.232,
2012-10,2.747,
2012-11,2.599,
2012-12,2.449,
2013-01,2.974,
2013-02,2.572,
2013-03,3.417,
2013-04,3.992,
2013-05,2.559,
2013-06,2.067,
2013-07,2.480,
2013-08,2.451,
2013-09,3.305,
2013-10,3.636,
2013-11,3.687,
2013-12,3.812,
2014-01,2.295,
2014-02,1.246,
2014-03,1.573,
2014-04,1.314,
2014-05,1.263,
2014-06,1.306,
2014-07,1.604,
2014-08,1.791,
2014-09,3.726,
2014-10,6.050,
2014-11,6.169,
