"",BBK01.WX0074,BBK01.WX0074_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 2.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:22,
2002-01,4.123,
2002-02,4.100,
2002-03,4.524,
2002-04,4.292,
2002-05,4.456,
2002-06,4.152,
2002-07,3.813,
2002-08,3.644,
2002-09,3.235,
2002-10,3.273,
2002-11,3.282,
2002-12,2.892,
2003-01,2.785,
2003-02,2.485,
2003-03,2.601,
2003-04,2.579,
2003-05,2.269,
2003-06,2.267,
2003-07,2.663,
2003-08,2.778,
2003-09,2.451,
2003-10,2.864,
2003-11,3.026,
2003-12,2.746,
2004-01,2.716,
2004-02,2.419,
2004-03,2.293,
2004-04,2.640,
2004-05,2.835,
2004-06,2.879,
2004-07,2.810,
2004-08,2.620,
2004-09,2.707,
2004-10,2.575,
2004-11,2.516,
2004-12,2.615,
2005-01,2.547,
2005-02,2.658,
2005-03,2.631,
2005-04,2.396,
2005-05,2.286,
2005-06,2.158,
2005-07,2.400,
2005-08,2.338,
2005-09,2.525,
2005-10,2.795,
2005-11,2.948,
2005-12,3.025,
2006-01,3.143,
2006-02,3.206,
2006-03,3.524,
2006-04,3.597,
2006-05,3.601,
2006-06,3.785,
2006-07,3.711,
2006-08,3.714,
2006-09,3.793,
2006-10,3.879,
2006-11,3.859,
2006-12,4.128,
2007-01,4.187,
2007-02,4.089,
2007-03,4.220,
2007-04,4.322,
2007-05,4.613,
2007-06,4.700,
2007-07,4.600,
2007-08,4.543,
2007-09,4.528,
2007-10,4.563,
2007-11,4.418,
2007-12,4.537,
2008-01,3.942,
2008-02,3.779,
2008-03,4.221,
2008-04,4.527,
2008-05,4.979,
2008-06,5.346,
2008-07,4.957,
2008-08,4.841,
2008-09,4.619,
2008-10,3.699,
2008-11,3.135,
2008-12,2.731,
2009-01,2.240,
2009-02,2.053,
2009-03,1.784,
2009-04,1.782,
2009-05,1.703,
2009-06,1.786,
2009-07,1.701,
2009-08,1.736,
2009-09,1.683,
2009-10,1.766,
2009-11,1.726,
2009-12,1.891,
2010-01,1.638,
2010-02,1.436,
2010-03,1.431,
2010-04,1.399,
2010-05,1.318,
2010-06,1.356,
2010-07,1.409,
2010-08,1.218,
2010-09,1.474,
2010-10,1.588,
2010-11,1.540,
2010-12,1.524,
2011-01,2.001,
2011-02,2.070,
2011-03,2.337,
2011-04,2.320,
2011-05,2.136,
2011-06,2.173,
2011-07,1.904,
2011-08,1.572,
2011-09,1.487,
2011-10,1.517,
2011-11,1.430,
2011-12,1.304,
2012-01,1.118,
2012-02,1.086,
2012-03,1.066,
2012-04,0.913,
2012-05,0.855,
2012-06,0.840,
2012-07,0.589,
2012-08,0.487,
2012-09,0.442,
2012-10,0.463,
2012-11,0.396,
2012-12,0.360,
2013-01,0.689,
2013-02,0.445,
2013-03,0.492,
2013-04,0.387,
2013-05,0.435,
2013-06,0.605,
2013-07,0.516,
2013-08,0.620,
2013-09,0.551,
2013-10,0.479,
2013-11,0.421,
2013-12,0.531,
2014-01,0.419,
2014-02,0.462,
2014-03,0.462,
2014-04,0.433,
2014-05,0.368,
2014-06,0.307,
2014-07,0.331,
2014-08,0.264,
2014-09,0.191,
2014-10,0.213,
2014-11,0.192,
2014-12,0.172,
2015-01,0.138,
