"",BBK01.QUY830,BBK01.QUY830_FLAGS
"","Consolidated German banks: Foreign securities issued by foreign enterprises and households / China, People`s Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:46,
2002-03,0.155,
2002-04,0.114,
2002-05,0.082,
2002-06,0.080,
2002-07,0.070,
2002-08,0.064,
2002-09,0.063,
2002-10,0.056,
2002-11,0.058,
2002-12,0.054,
2003-01,0.052,
2003-02,0.040,
2003-03,0.040,
2003-04,0.038,
2003-05,0.036,
2003-06,0.037,
2003-07,0.098,
2003-08,0.136,
2003-09,0.154,
2003-10,0.144,
2003-11,0.101,
2003-12,0.123,
2004-01,0.164,
2004-02,0.182,
2004-03,0.187,
2004-04,0.171,
2004-05,0.189,
2004-06,0.186,
2004-07,0.199,
2004-08,0.189,
2004-09,0.222,
2004-10,0.214,
2004-11,0.234,
2004-12,0.267,
2005-01,0.271,
2005-02,0.269,
2005-03,0.253,
2005-04,0.224,
2005-05,0.220,
2005-06,0.536,
2005-07,0.294,
2005-08,0.375,
2005-09,0.354,
2005-10,0.334,
2005-11,0.448,
2005-12,0.606,
2006-01,0.827,
2006-02,1.196,
2006-03,1.156,
2006-04,1.864,
2006-05,1.889,
2006-06,1.947,
2006-07,1.833,
2006-08,2.009,
2006-09,2.085,
2006-10,2.011,
2006-11,1.981,
2006-12,2.629,
2007-01,2.912,
2007-02,2.973,
2007-03,3.102,
2007-04,3.602,
2007-05,3.666,
2007-06,3.559,
2007-07,3.186,
2007-08,2.761,
2007-09,2.120,
2007-10,1.464,
2007-11,1.902,
2007-12,2.324,
2008-01,2.624,
2008-02,2.661,
2008-03,2.643,
2008-04,3.945,
2008-05,3.504,
2008-06,2.731,
2008-07,3.520,
2008-08,3.420,
2008-09,2.208,
2008-10,1.911,
2008-11,1.446,
2008-12,0.837,
2009-01,1.254,
2009-02,1.323,
2009-03,1.604,
2009-04,1.849,
2009-05,1.966,
2009-06,1.732,
2009-07,1.946,
2009-08,1.906,
2009-09,2.179,
2009-10,2.570,
2009-11,2.576,
2009-12,2.368,
2010-01,2.185,
2010-02,2.014,
2010-03,2.302,
2010-04,2.482,
2010-05,2.008,
2010-06,1.997,
2010-07,2.430,
2010-08,2.436,
2010-09,2.490,
2010-10,2.883,
2010-11,3.067,
2010-12,2.762,
2011-01,2.805,
2011-02,2.514,
2011-03,2.433,
2011-04,2.347,
2011-05,2.371,
2011-06,2.299,
2011-07,0.811,
2011-08,0.791,
2011-09,0.899,
2011-10,0.679,
2011-11,0.718,
2011-12,0.764,
2012-01,0.709,
2012-02,0.738,
2012-03,0.849,
2012-04,2.522,
2012-05,2.057,
2012-06,1.791,
2012-07,1.872,
2012-08,1.789,
2012-09,1.716,
2012-10,1.866,
2012-11,1.979,
2012-12,2.019,
2013-01,3.079,
2013-02,3.038,
2013-03,2.968,
2013-04,2.831,
2013-05,3.015,
2013-06,2.469,
2013-07,2.482,
2013-08,2.632,
2013-09,2.832,
2013-10,2.952,
2013-11,3.018,
2013-12,2.893,
2014-01,2.718,
2014-02,2.435,
2014-03,2.221,
2014-04,2.422,
2014-05,2.454,
2014-06,2.470,
2014-07,2.974,
2014-08,3.071,
2014-09,3.142,
2014-10,3.147,
