"",BBK01.QUK878,BBK01.QUK878_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Libya / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:45,
2002-03,0.010,
2002-04,0.006,
2002-05,0.009,
2002-06,0.028,
2002-07,0.006,
2002-08,0.007,
2002-09,0.011,
2002-10,0.013,
2002-11,0.024,
2002-12,0.013,
2003-01,0.008,
2003-02,0.029,
2003-03,0.018,
2003-04,0.011,
2003-05,0.013,
2003-06,0.016,
2003-07,0.007,
2003-08,0.017,
2003-09,0.017,
2003-10,0.007,
2003-11,0.013,
2003-12,0.012,
2004-01,0.009,
2004-02,0.008,
2004-03,0.008,
2004-04,0.013,
2004-05,0.018,
2004-06,0.022,
2004-07,0.016,
2004-08,0.006,
2004-09,0.011,
2004-10,0.008,
2004-11,0.008,
2004-12,0.008,
2005-01,0.007,
2005-02,0.008,
2005-03,0.028,
2005-04,0.016,
2005-05,0.010,
2005-06,0.020,
2005-07,0.014,
2005-08,0.011,
2005-09,0.009,
2005-10,0.006,
2005-11,0.005,
2005-12,0.006,
2006-01,0.009,
2006-02,0.005,
2006-03,0.006,
2006-04,0.006,
2006-05,0.006,
2006-06,0.006,
2006-07,0.006,
2006-08,0.006,
2006-09,0.005,
2006-10,0.006,
2006-11,0.006,
2006-12,0.006,
2007-01,0.006,
2007-02,0.005,
2007-03,0.006,
2007-04,0.006,
2007-05,0.006,
2007-06,0.007,
2007-07,0.006,
2007-08,0.005,
2007-09,0.006,
2007-10,0.006,
2007-11,0.010,
2007-12,0.009,
2008-01,0.009,
2008-02,0.019,
2008-03,0.021,
2008-04,0.022,
2008-05,0.019,
2008-06,0.019,
2008-07,0.017,
2008-08,0.018,
2008-09,0.018,
2008-10,0.011,
2008-11,0.012,
2008-12,0.011,
2009-01,0.011,
2009-02,0.012,
2009-03,0.011,
2009-04,0.012,
2009-05,0.016,
2009-06,0.012,
2009-07,0.012,
2009-08,0.012,
2009-09,0.013,
2009-10,0.013,
2009-11,0.012,
2009-12,0.013,
2010-01,0.013,
2010-02,0.013,
2010-03,0.013,
2010-04,0.013,
2010-05,0.014,
2010-06,0.025,
2010-07,0.018,
2010-08,0.018,
2010-09,0.017,
2010-10,0.013,
2010-11,0.014,
2010-12,0.016,
2011-01,0.016,
2011-02,0.015,
2011-03,0.015,
2011-04,0.016,
2011-05,0.065,
2011-06,0.023,
2011-07,0.015,
2011-08,0.015,
2011-09,0.023,
2011-10,0.015,
2011-11,0.018,
2011-12,0.017,
2012-01,0.018,
2012-02,0.017,
2012-03,0.017,
2012-04,0.018,
2012-05,0.018,
2012-06,0.029,
2012-07,0.029,
2012-08,0.028,
2012-09,0.029,
2012-10,0.115,
2012-11,0.107,
2012-12,0.098,
2013-01,0.028,
2013-02,0.028,
2013-03,0.070,
2013-04,0.020,
2013-05,0.020,
2013-06,0.021,
2013-07,0.017,
2013-08,0.017,
2013-09,0.017,
2013-10,0.017,
2013-11,0.006,
2013-12,0.006,
2014-01,0.006,
2014-02,0.006,
2014-03,0.008,
2014-04,0.007,
2014-05,0.007,
2014-06,0.007,
2014-07,0.007,
2014-08,0.007,
2014-09,0.006,
2014-10,0.005,
