"",BBK01.QUW263,BBK01.QUW263_FLAGS
"","Foreign branches in the Cayman Islands: Foreign money market paper, bonds and notes / All countries / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:17,
2001-12,9.035,
2002-01,9.179,
2002-02,9.120,
2002-03,9.038,
2002-04,8.363,
2002-05,8.005,
2002-06,7.583,
2002-07,7.475,
2002-08,7.693,
2002-09,7.804,
2002-10,7.981,
2002-11,7.931,
2002-12,7.597,
2003-01,7.376,
2003-02,7.444,
2003-03,7.273,
2003-04,7.190,
2003-05,6.687,
2003-06,6.831,
2003-07,7.058,
2003-08,7.630,
2003-09,7.598,
2003-10,7.728,
2003-11,7.980,
2003-12,8.712,
2004-01,8.750,
2004-02,9.120,
2004-03,9.452,
2004-04,9.938,
2004-05,9.972,
2004-06,10.601,
2004-07,10.896,
2004-08,10.806,
2004-09,10.066,
2004-10,9.761,
2004-11,9.497,
2004-12,9.195,
2005-01,9.835,
2005-02,10.436,
2005-03,10.260,
2005-04,11.641,
2005-05,12.413,
2005-06,12.197,
2005-07,13.637,
2005-08,14.517,
2005-09,13.361,
2005-10,14.714,
2005-11,15.912,
2005-12,13.449,
2006-01,14.420,
2006-02,11.232,
2006-03,10.338,
2006-04,11.065,
2006-05,10.164,
2006-06,10.724,
2006-07,10.814,
2006-08,10.222,
2006-09,15.357,
2006-10,15.111,
2006-11,14.488,
2006-12,15.038,
2007-01,11.038,
2007-02,10.753,
2007-03,10.793,
2007-04,10.624,
2007-05,10.858,
2007-06,10.971,
2007-07,10.598,
2007-08,10.587,
2007-09,10.274,
2007-10,10.384,
2007-11,10.612,
2007-12,10.521,
2008-01,10.163,
2008-02,9.602,
2008-03,8.918,
2008-04,8.519,
2008-05,8.141,
2008-06,7.559,
2008-07,7.380,
2008-08,7.644,
2008-09,7.953,
2008-10,9.301,
2008-11,9.630,
2008-12,8.049,
2009-01,9.343,
2009-02,9.484,
2009-03,8.994,
2009-04,8.866,
2009-05,8.583,
2009-06,7.824,
2009-07,8.027,
2009-08,7.798,
2009-09,7.215,
2009-10,6.944,
2009-11,7.664,
2009-12,7.894,
2010-01,7.236,
2010-02,7.482,
2010-03,7.965,
2010-04,7.886,
2010-05,8.410,
2010-06,8.237,
2010-07,7.831,
2010-08,7.469,
2010-09,6.927,
2010-10,6.617,
2010-11,7.045,
2010-12,9.819,
2011-01,8.738,
2011-02,8.867,
2011-03,8.410,
2011-04,7.753,
2011-05,7.461,
2011-06,7.126,
2011-07,6.990,
2011-08,6.805,
2011-09,6.926,
2011-10,6.544,
2011-11,6.733,
2011-12,6.953,
2012-01,6.372,
2012-02,6.061,
2012-03,5.798,
2012-04,6.242,
2012-05,5.910,
2012-06,5.675,
2012-07,5.442,
2012-08,5.251,
2012-09,5.010,
2012-10,4.965,
2012-11,4.638,
2012-12,7.175,
2013-01,7.293,
2013-02,7.492,
2013-03,7.403,
2013-04,7.080,
2013-05,6.796,
2013-06,6.521,
2013-07,6.252,
2013-08,3.317,
2013-09,3.223,
2013-10,2.919,
2013-11,2.813,
2013-12,2.772,
2014-01,3.064,
2014-02,2.564,
2014-03,2.339,
2014-04,2.284,
2014-05,2.255,
2014-06,2.199,
2014-07,2.211,
2014-08,1.705,
2014-09,2.208,
2014-10,2.141,
2014-11,2.002,
