"",BBK01.QUK785,BBK01.QUK785_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Other EU member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:36,
2002-03,214.946,
2002-04,216.046,
2002-05,199.346,
2002-06,169.471,
2002-07,171.980,
2002-08,178.410,
2002-09,195.997,
2002-10,209.390,
2002-11,221.847,
2002-12,186.529,
2003-01,195.025,
2003-02,207.739,
2003-03,203.394,
2003-04,200.261,
2003-05,213.489,
2003-06,218.054,
2003-07,227.190,
2003-08,209.095,
2003-09,212.249,
2003-10,200.897,
2003-11,176.454,
2003-12,179.020,
2004-01,209.391,
2004-02,232.821,
2004-03,225.436,
2004-04,243.024,
2004-05,245.433,
2004-06,235.366,
2004-07,226.669,
2004-08,219.478,
2004-09,242.363,
2004-10,234.227,
2004-11,267.214,
2004-12,242.465,
2005-01,255.088,
2005-02,253.910,
2005-03,266.300,
2005-04,284.306,
2005-05,282.593,
2005-06,278.194,
2005-07,266.780,
2005-08,238.157,
2005-09,240.127,
2005-10,248.899,
2005-11,268.737,
2005-12,188.326,
2006-01,219.182,
2006-02,238.293,
2006-03,241.778,
2006-04,236.943,
2006-05,235.988,
2006-06,227.394,
2006-07,212.737,
2006-08,195.067,
2006-09,209.171,
2006-10,198.887,
2006-11,200.349,
2006-12,200.563,
2007-01,215.759,
2007-02,216.151,
2007-03,197.987,
2007-04,219.279,
2007-05,228.833,
2007-06,231.401,
2007-07,243.742,
2007-08,212.373,
2007-09,210.207,
2007-10,197.133,
2007-11,197.042,
2007-12,173.771,
2008-01,186.010,
2008-02,194.221,
2008-03,188.918,
2008-04,188.742,
2008-05,180.687,
2008-06,168.948,
2008-07,162.532,
2008-08,163.401,
2008-09,174.609,
2008-10,181.492,
2008-11,143.346,
2008-12,123.687,
2009-01,144.367,
2009-02,143.239,
2009-03,131.310,
2009-04,144.600,
2009-05,152.603,
2009-06,135.429,
2009-07,117.698,
2009-08,129.594,
2009-09,110.165,
2009-10,118.612,
2009-11,124.095,
2009-12,113.959,
2010-01,131.695,
2010-02,129.290,
2010-03,130.127,
2010-04,129.235,
2010-05,148.743,
2010-06,151.807,
2010-07,127.946,
2010-08,137.477,
2010-09,128.939,
2010-10,126.713,
2010-11,124.521,
2010-12,108.503,
2011-01,113.087,
2011-02,111.650,
2011-03,107.578,
2011-04,126.610,
2011-05,130.654,
2011-06,104.467,
2011-07,91.525,
2011-08,112.647,
2011-09,126.658,
2011-10,112.990,
2011-11,130.514,
2011-12,127.701,
2012-01,129.180,
2012-02,131.844,
2012-03,92.101,
2012-04,128.241,
2012-05,146.704,
2012-06,123.244,
2012-07,142.940,
2012-08,136.071,
2012-09,139.253,
2012-10,140.964,
2012-11,137.757,
2012-12,125.748,
2013-01,119.232,
2013-02,131.609,
2013-03,127.456,
2013-04,132.154,
2013-05,120.762,
2013-06,119.628,
2013-07,112.823,
2013-08,124.487,
2013-09,116.324,
2013-10,120.477,
2013-11,115.281,
2013-12,105.629,
2014-01,107.015,
2014-02,118.320,
2014-03,108.263,
2014-04,108.175,
2014-05,118.141,
2014-06,119.580,
2014-07,141.045,
2014-08,138.236,
2014-09,112.123,
2014-10,115.549,
