"",BBK01.QUV920,BBK01.QUV920_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Countries in Oceania / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:09,
2001-12,1.345,
2002-01,1.327,
2002-02,1.392,
2002-03,1.553,
2002-04,0.974,
2002-05,0.940,
2002-06,0.733,
2002-07,1.222,
2002-08,0.993,
2002-09,1.094,
2002-10,1.389,
2002-11,1.221,
2002-12,1.269,
2003-01,1.439,
2003-02,1.828,
2003-03,1.686,
2003-04,2.311,
2003-05,1.655,
2003-06,1.941,
2003-07,1.520,
2003-08,2.010,
2003-09,1.838,
2003-10,2.286,
2003-11,2.227,
2003-12,1.549,
2004-01,2.339,
2004-02,1.810,
2004-03,1.461,
2004-04,2.127,
2004-05,2.758,
2004-06,2.812,
2004-07,2.775,
2004-08,2.674,
2004-09,1.663,
2004-10,1.632,
2004-11,1.940,
2004-12,1.539,
2005-01,1.516,
2005-02,1.293,
2005-03,1.058,
2005-04,2.290,
2005-05,2.211,
2005-06,2.236,
2005-07,2.208,
2005-08,2.327,
2005-09,2.354,
2005-10,1.916,
2005-11,2.235,
2005-12,2.197,
2006-01,3.051,
2006-02,2.338,
2006-03,2.225,
2006-04,4.152,
2006-05,4.929,
2006-06,2.488,
2006-07,2.087,
2006-08,2.349,
2006-09,2.357,
2006-10,2.724,
2006-11,2.084,
2006-12,2.435,
2007-01,5.112,
2007-02,3.359,
2007-03,4.515,
2007-04,8.981,
2007-05,7.247,
2007-06,5.738,
2007-07,4.156,
2007-08,3.945,
2007-09,4.143,
2007-10,4.272,
2007-11,5.177,
2007-12,3.377,
2008-01,4.684,
2008-02,5.693,
2008-03,4.217,
2008-04,5.805,
2008-05,5.870,
2008-06,3.535,
2008-07,3.455,
2008-08,3.833,
2008-09,3.717,
2008-10,4.437,
2008-11,4.067,
2008-12,4.058,
2009-01,4.598,
2009-02,4.895,
2009-03,4.790,
2009-04,5.547,
2009-05,6.102,
2009-06,5.416,
2009-07,4.580,
2009-08,3.400,
2009-09,4.083,
2009-10,4.082,
2009-11,3.664,
2009-12,4.035,
2010-01,3.356,
2010-02,3.340,
2010-03,4.031,
2010-04,3.508,
2010-05,3.936,
2010-06,4.134,
2010-07,3.640,
2010-08,3.567,
2010-09,3.519,
2010-10,3.985,
2010-11,3.773,
2010-12,3.494,
2011-01,3.516,
2011-02,4.026,
2011-03,3.511,
2011-04,4.989,
2011-05,4.699,
2011-06,3.592,
2011-07,3.681,
2011-08,3.376,
2011-09,3.802,
2011-10,4.453,
2011-11,4.446,
2011-12,4.796,
2012-01,4.814,
2012-02,4.367,
2012-03,3.794,
2012-04,4.098,
2012-05,4.281,
2012-06,4.509,
2012-07,4.566,
2012-08,4.624,
2012-09,4.597,
2012-10,4.583,
2012-11,4.476,
2012-12,5.463,
2013-01,5.428,
2013-02,4.228,
2013-03,4.460,
2013-04,4.454,
2013-05,4.016,
2013-06,4.021,
2013-07,3.887,
2013-08,3.760,
2013-09,2.499,
2013-10,2.606,
2013-11,2.310,
2013-12,2.213,
2014-01,2.316,
2014-02,2.402,
2014-03,2.389,
2014-04,2.505,
2014-05,2.753,
2014-06,2.512,
2014-07,2.259,
2014-08,2.273,
2014-09,2.423,
2014-10,2.334,
2014-11,2.419,
2014-12,2.014,
