"",BBK01.OUH252,BBK01.OUH252_FLAGS
"",Bearer debt securities outstanding / with a maturity of up to and including 2 years / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:56,
1986-05,0.001,
1986-06,0.003,
1986-07,0.003,
1986-08,0.003,
1986-09,0.002,
1986-10,0.002,
1986-11,0.002,
1986-12,0.002,
1987-01,0.003,
1987-02,0.003,
1987-03,0.002,
1987-04,0.001,
1987-05,0.021,
1987-06,0.021,
1987-07,0.021,
1987-08,0.020,
1987-09,0.020,
1987-10,0.020,
1987-11,0.020,
1987-12,0.021,
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,0.005,
1988-06,0.004,
1988-07,0.006,
1988-08,0.005,
1988-09,0.005,
1988-10,0.005,
1988-11,0.004,
1988-12,0.005,
1989-01,0.005,
1989-02,0.005,
1989-03,0.004,
1989-04,0.005,
1989-05,0.006,
1989-06,0.010,
1989-07,0.016,
1989-08,0.021,
1989-09,0.025,
1989-10,0.030,
1989-11,0.011,
1989-12,0.010,
1990-01,0.010,
1990-02,0.018,
1990-03,0.018,
1990-04,0.018,
1990-05,0.019,
1990-06,0.018,
1990-07,0.008,
1990-08,0.008,
1990-09,0.008,
1990-10,0.009,
1990-11,0.008,
1990-12,0.008,
1991-01,0.010,
1991-02,0.010,
1991-03,0.011,
1991-04,0.009,
1991-05,0.009,
1991-06,0.006,
1991-07,0.006,
1991-08,0.009,
1991-09,0.010,
1991-10,0.015,
1991-11,0.014,
1991-12,0.018,
1992-01,0.024,
1992-02,0.027,
1992-03,0.031,
1992-04,0.033,
1992-05,0.041,
1992-06,0.062,
1992-07,0.072,
1992-08,0.078,
1992-09,0.079,
1992-10,0.092,
1992-11,0.088,
1992-12,0.075,
1993-01,0.069,
1993-02,0.071,
1993-03,0.075,
1993-04,0.126,
1993-05,0.116,
1993-06,0.139,
1993-07,0.154,
1993-08,0.104,
1993-09,0.106,
1993-10,0.107,
1993-11,0.093,
1993-12,0.066,
1994-01,0.087,
1994-02,0.066,
1994-03,0.093,
1994-04,0.111,
1994-05,0.128,
1994-06,0.137,
1994-07,0.138,
1994-08,0.148,
1994-09,0.157,
1994-10,0.156,
1994-11,0.164,
1994-12,0.178,
1995-01,0.196,
1995-02,0.185,
1995-03,0.171,
1995-04,0.147,
1995-05,0.157,
1995-06,0.143,
1995-07,0.146,
1995-08,0.144,
1995-09,0.151,
1995-10,0.150,
1995-11,0.151,
1995-12,0.143,
1996-01,0.161,
1996-02,0.174,
1996-03,0.148,
1996-04,0.152,
1996-05,0.146,
1996-06,0.156,
1996-07,0.151,
1996-08,0.153,
1996-09,0.152,
1996-10,0.146,
1996-11,0.170,
1996-12,0.161,
1997-01,0.163,
1997-02,0.167,
1997-03,0.172,
1997-04,0.185,
1997-05,0.183,
1997-06,0.183,
1997-07,0.179,
1997-08,0.189,
1997-09,0.202,
1997-10,0.210,
1997-11,0.200,
1997-12,0.208,
1998-01,0.211,
1998-02,0.227,
1998-03,0.233,
1998-04,0.230,
1998-05,0.236,
1998-06,0.225,
1998-07,0.237,
1998-08,0.234,
1998-09,0.237,
1998-10,0.277,
1998-11,0.301,
1998-12,0.510,
1999-01,2.983,
1999-02,3.131,
1999-03,3.236,
1999-04,3.621,
1999-05,3.731,
1999-06,3.808,
1999-07,3.898,
1999-08,4.032,
1999-09,4.178,
1999-10,4.205,
1999-11,4.348,
1999-12,4.572,
2000-01,4.691,
2000-02,4.792,
2000-03,4.841,
2000-04,4.926,
2000-05,4.987,
2000-06,5.057,
2000-07,5.174,
2000-08,5.303,
2000-09,5.505,
2000-10,5.603,
2000-11,5.740,
2000-12,5.655,
2001-01,5.695,
2001-02,5.721,
2001-03,5.779,
2001-04,5.783,
2001-05,5.835,
2001-06,5.878,
2001-07,5.879,
2001-08,5.890,
2001-09,5.803,
2001-10,5.754,
2001-11,5.599,
2001-12,5.342,
2002-01,5.484,
2002-02,5.564,
2002-03,5.526,
2002-04,5.680,
2002-05,5.750,
2002-06,5.794,
2002-07,5.903,
2002-08,5.908,
2002-09,5.885,
2002-10,5.951,
2002-11,5.898,
2002-12,5.868,
2003-01,5.914,
2003-02,5.703,
2003-03,5.713,
2003-04,5.517,
2003-05,5.443,
2003-06,5.313,
