"",BBK01.OUP393,BBK01.OUP393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:43,
1999-01,46.918,
1999-02,44.930,
1999-03,46.082,
1999-04,53.771,
1999-05,54.319,
1999-06,49.164,
1999-07,53.431,
1999-08,49.866,
1999-09,51.926,
1999-10,56.763,
1999-11,57.947,
1999-12,58.545,
2000-01,52.175,
2000-02,56.060,
2000-03,59.124,
2000-04,60.959,
2000-05,60.429,
2000-06,51.111,
2000-07,51.683,
2000-08,54.492,
2000-09,59.481,
2000-10,58.732,
2000-11,59.397,
2000-12,61.138,
2001-01,66.136,
2001-02,74.130,
2001-03,75.850,
2001-04,79.072,
2001-05,81.886,
2001-06,76.754,
2001-07,71.419,
2001-08,69.678,
2001-09,73.633,
2001-10,73.718,
2001-11,77.047,
2001-12,80.252,
2002-01,67.921,
2002-02,67.561,
2002-03,77.793,
2002-04,85.237,
2002-05,97.532,
2002-06,78.095,
2002-07,75.081,
2002-08,77.798,
2002-09,76.621,
2002-10,74.184,
2002-11,75.876,
2002-12,80.464,
2003-01,72.099,
2003-02,78.536,
2003-03,80.335,
2003-04,80.020,
2003-05,79.081,
2003-06,72.149,
2003-07,66.258,
2003-08,69.634,
2003-09,63.073,
2003-10,64.745,
2003-11,61.169,
2003-12,59.983,
2004-01,57.243,
2004-02,57.954,
2004-03,63.225,
2004-04,68.974,
2004-05,72.694,
2004-06,58.251,
2004-07,56.965,
2004-08,58.710,
2004-09,60.111,
2004-10,56.327,
2004-11,57.847,
2004-12,59.482,
2005-01,69.416,
2005-02,69.414,
2005-03,67.992,
2005-04,74.945,
2005-05,71.129,
2005-06,63.748,
2005-07,61.815,
2005-08,56.608,
2005-09,60.630,
2005-10,59.746,
2005-11,60.667,
2005-12,98.335,
2006-01,89.461,
2006-02,84.347,
2006-03,85.772,
2006-04,89.641,
2006-05,96.783,
2006-06,81.879,
2006-07,81.580,
2006-08,81.447,
2006-09,84.878,
2006-10,82.180,
2006-11,77.480,
2006-12,81.104,
2007-01,85.878,
2007-02,91.262,
2007-03,92.454,
2007-04,105.489,
2007-05,104.261,
2007-06,102.012,
2007-07,98.707,
2007-08,100.317,
2007-09,96.455,
2007-10,100.579,
2007-11,102.918,
2007-12,116.772,
2008-01,120.893,
2008-02,113.944,
2008-03,110.808,
2008-04,134.898,
2008-05,123.533,
2008-06,115.163,
2008-07,120.652,
2008-08,115.031,
2008-09,115.205,
2008-10,107.559,
2008-11,102.098,
2008-12,110.567,
2009-01,112.844,
2009-02,110.594,
2009-03,91.433,
2009-04,119.605,
2009-05,108.108,
2009-06,96.611,
2009-07,94.212,
2009-08,93.596,
2009-09,88.276,
2009-10,82.317,
2009-11,75.793,
2009-12,85.945,
2010-01,78.404,
2010-02,74.317,
2010-03,75.792,
2010-04,91.801,
2010-05,98.428,
2010-06,91.396,
2010-07,103.723,
2010-08,98.405,
2010-09,93.044,
2010-10,86.770,
2010-11,94.892,
2010-12,98.380,
2011-01,98.348,
2011-02,101.850,
2011-03,102.447,
2011-04,99.178,
2011-05,93.858,
2011-06,94.827,
2011-07,92.414,
2011-08,103.841,
2011-09,119.184,
2011-10,124.930,
2011-11,122.683,
2011-12,107.604,
2012-01,159.891,
2012-02,156.181,
2012-03,170.092,
2012-04,158.969,
2012-05,146.807,
2012-06,171.685,
2012-07,143.748,
2012-08,155.659,
2012-09,155.063,
2012-10,141.452,
2012-11,132.825,
2012-12,139.139,
2013-01,109.966,
2013-02,115.147,
2013-03,121.211,
2013-04,101.219,
2013-05,82.579,
2013-06,98.048,
2013-07,87.090,
2013-08,97.856,
2013-09,85.409,
2013-10,91.200,
2013-11,97.067,
2013-12,84.754,
2014-01,88.821,
2014-02,90.759,
2014-03,82.179,
2014-04,86.179,
2014-05,89.063,
2014-06,69.961,
2014-07,79.859,
2014-08,90.142,
2014-09,84.873,
2014-10,82.402,
2014-11,80.936,
2014-12,79.609,Provisional value
