"",BBK01.EU8216,BBK01.EU8216_FLAGS
1961-10,354.837,
1961-11,324.159,
1961-12,321.091,
1962-01,283.256,
1962-02,252.067,
1962-03,230.593,
1962-04,196.336,
1962-05,184.576,
1962-06,167.192,
1962-07,174.862,
1962-08,152.365,
1962-09,157.478,
1962-10,146.229,
1962-11,131.913,
1962-12,147.252,
1963-01,118.108,
1963-02,126.289,
1963-03,112.484,
1963-04,110.439,
1963-05,123.733,
1963-06,109.416,
1963-07,109.416,
1963-08,108.394,
1963-09,105.837,
1963-10,105.326,
1963-11,116.063,
1963-12,138.049,
1964-01,93.566,
1964-02,91.521,
1964-03,90.499,
1964-04,193.268,
1964-05,197.870,
1964-06,91.010,
1964-07,85.897,
1964-08,85.897,
1964-09,89.987,
1964-10,84.874,
1964-11,83.341,
1964-12,244.398,
1965-01,361.995,
1965-02,361.483,
1965-03,451.982,
1965-04,593.610,
1965-05,81.295,
1965-06,83.852,
1965-07,83.852,
1965-08,83.852,
1965-09,81.295,
1965-10,83.852,
1965-11,83.852,
1965-12,106.349,
1966-01,77.205,
1966-02,53.686,
1966-03,44.482,
1966-04,146.229,
1966-05,46.016,
1966-06,48.061,
1966-07,151.342,
1966-08,152.365,
1966-09,123.733,
1966-10,125.778,
1966-11,108.394,
1966-12,109.416,
1967-01,83.341,
1967-02,49.595,
1967-03,50.618,
1967-04,58.287,
1967-05,51.129,
1967-06,51.640,
1967-07,52.152,
1967-08,50.618,
1967-09,51.129,
1967-10,51.129,
1967-11,49.084,
1967-12,298.594,
1968-01,301.662,
1968-02,304.219,
1968-03,677.462,
1968-04,769.494,
1968-05,768.983,
1968-06,766.427,
1968-07,621.731,
1968-08,703.538,
1968-09,805.796,
1968-10,602.302,
1968-11,966.853,
1968-12,1080.871,
1969-01,885.558,
1969-02,805.285,
1969-03,802.728,
1969-04,915.724,
1969-05,1182.618,
1969-06,1722.542,
1969-07,1775.717,
1969-08,1778.273,
1969-09,1782.875,
1969-10,1772.138,
1969-11,2130.553,
1969-12,1848.320,
1970-01,1080.360,
1970-02,504.645,
1970-03,231.615,
1970-04,92.033,
1970-05,86.920,
1970-06,93.566,
1970-07,97.145,
1970-08,92.033,
1970-09,111.462,
1970-10,102.770,
1970-11,90.499,
1970-12,87.195,
1971-01,121.278,
1971-02,180.857,
1971-03,135.373,
1971-04,128.005,
1971-05,148.444,
1971-06,129.439,
1971-07,151.072,
1971-08,143.092,
1971-09,165.346,
1971-10,151.160,
1971-11,138.762,
1971-12,116.780,
1972-01,123.840,
1972-02,117.771,
1972-03,114.689,
1972-04,113.529,
1972-05,136.059,
1972-06,2879.086,
1972-07,116.665,
1972-08,119.888,
1972-09,121.594,
1972-10,126.737,
1972-11,123.123,
1972-12,132.423,
1973-01,128.237,
1973-02,125.331,
1973-03,117.120,
1973-04,110.497,
1973-05,115.042,
1973-06,102.283,
1973-07,242.807,
1973-08,113.543,
1973-09,191.422,
1973-10,111.822,
1973-11,226.720,
1973-12,109.436,
1974-01,109.002,
1974-02,100.676,
1974-03,349.631,
1974-04,143.527,
1974-05,304.096,
1974-06,116.498,
1974-07,122.161,
1974-08,111.514,
1974-09,105.901,
1974-10,107.083,
1974-11,149.173,
1974-12,120.219,
1975-01,120.372,
1975-02,120.430,
1975-03,116.772,
1975-04,117.824,
1975-05,117.238,
1975-06,109.932,
1975-07,111.743,
1975-08,110.028,
1975-09,110.794,
1975-10,108.533,
1975-11,111.865,
1975-12,126.118,
1976-01,126.617,
1976-02,127.858,
1976-03,118.699,
1976-04,108.839,
1976-05,110.381,
1976-06,111.274,
1976-07,92.181,
1976-08,230.081,
1976-09,394.619,
1976-10,94.353,
1976-11,93.753,
1976-12,90.640,
1977-01,98.033,
1977-02,94.367,
1977-03,130.218,
1977-04,120.365,
1977-05,122.826,
1977-06,104.744,
1977-07,108.914,
1977-08,107.542,
1977-09,105.241,
1977-10,108.673,
1977-11,107.636,
1977-12,696.948,
1978-01,604.096,
1978-02,93.759,
1978-03,53.747,
1978-04,29.557,
1978-05,26.252,
1978-06,19.271,
1978-07,19.763,
1978-08,25.968,
1978-09,28.024,
1978-10,634.144,
1978-11,19.087,
1978-12,31.654,
1979-01,29.351,
1979-02,29.787,
1979-03,28.619,
1979-04,34.723,
1979-05,30.763,
1979-06,33.860,
1979-07,41.685,
1979-08,35.041,
1979-09,34.569,
1979-10,37.420,
1979-11,39.372,
1979-12,58.668,
1980-01,46.439,
1980-02,46.998,
1980-03,39.499,
1980-04,38.082,
1980-05,42.895,
1980-06,34.494,
1980-07,37.027,
1980-08,39.825,
1980-09,32.095,
1980-10,37.580,
1980-11,30.050,
1980-12,42.649,
1981-01,34.364,
1981-02,35.438,
1981-03,35.392,
1981-04,33.967,
1981-05,32.854,
1981-06,36.938,
1981-07,36.407,
1981-08,39.338,
1981-09,36.680,
1981-10,33.478,
1981-11,35.006,
1981-12,39.864,
1982-01,36.857,
1982-02,29.935,
1982-03,28.207,
1982-04,40.313,
1982-05,31.031,
1982-06,37.369,
1982-07,31.909,
1982-08,47.174,
1982-09,51.668,
1982-10,49.257,
1982-11,44.290,
1982-12,102.731,
1983-01,97.884,
1983-02,817.717,
1983-03,106.058,
1983-04,105.098,
1983-05,232.440,
1983-06,253.492,
1983-07,233.966,
1983-08,235.865,
1983-09,235.178,
1983-10,234.225,
1983-11,231.928,
1983-12,253.980,
1984-01,243.572,
1984-02,248.634,
1984-03,245.171,
1984-04,243.185,
1984-05,249.212,
1984-06,248.529,
1984-07,247.758,
1984-08,233.963,
1984-09,223.271,
1984-10,220.878,
1984-11,86.733,
1984-12,45.124,
1985-01,30.004,
1985-02,29.303,
1985-03,33.395,
1985-04,24.874,
1985-05,23.035,
1985-06,29.914,
1985-07,26.266,
1985-08,26.008,
1985-09,27.737,
1985-10,33.839,
1985-11,31.853,
1985-12,86.768,
1986-01,30.118,
1986-02,57.121,
1986-03,31.460,
1986-04,41.772,
1986-05,38.584,
1986-06,30.777,
1986-07,31.892,
1986-08,28.456,
1986-09,26.636,
1986-10,388.582,
1986-11,211.820,
1986-12,55.755,
1987-01,26.275,
1987-02,24.798,
1987-03,25.966,
1987-04,28.623,
1987-05,27.221,
1987-06,22.852,
1987-07,24.096,
1987-08,25.093,
1987-09,20.448,
1987-10,22.515,
1987-11,1456.751,
1987-12,1490.970,
1988-01,1488.066,
1988-02,51.233,
1988-03,54.910,
1988-04,50.725,
1988-05,50.774,
1988-06,50.355,
1988-07,48.962,
1988-08,52.422,
1988-09,54.718,
1988-10,58.173,
1988-11,108.958,
1988-12,117.941,
1989-01,112.076,
1989-02,48.450,
1989-03,49.214,
1989-04,46.826,
1989-05,37.391,
1989-06,35.233,
1989-07,34.181,
1989-08,38.808,
1989-09,50.407,
1989-10,37.653,
1989-11,33.313,
1989-12,53.964,
1990-01,40.473,
1990-02,28.349,
1990-03,43.560,
1990-04,43.933,
1990-05,37.238,
1990-06,35.260,
1990-07,62.142,
1990-08,58.715,
1990-09,229.954,
1990-10,308.393,
1990-11,46.523,
1990-12,50.032,
1991-01,46.806,
1991-02,45.337,
1991-03,45.126,
1991-04,75.733,
1991-05,83.229,
1991-06,81.373,
1991-07,89.069,
1991-08,112.203,
1991-09,107.959,
1991-10,111.141,
1991-11,193.101,
1991-12,58.380,
1992-01,52.819,
1992-02,46.939,
1992-03,45.079,
1992-04,42.342,
1992-05,55.401,
1992-06,49.901,
1992-07,47.220,
1992-08,1466.200,
1992-09,13455.223,
1992-10,34.461,
1992-11,543.589,
1992-12,9665.162,
1993-01,7615.987,
1993-02,4709.200,
1993-03,1672.097,
1993-04,24.638,
1993-05,28.689,
1993-06,29.260,
1993-07,9677.193,
1993-08,15745.764,
1993-09,4564.843,
1993-10,41.862,
1993-11,31.449,
1993-12,129.512,
1994-01,24.399,
1994-02,26.889,
1994-03,26.938,
1994-04,42.649,
1994-05,29.921,
1994-06,32.500,
1994-07,24.185,
1994-08,29.604,
1994-09,24.352,
1994-10,25.406,
1994-11,84.711,
1994-12,83.005,
1995-01,252.517,
1995-02,32.982,
1995-03,26.308,
1995-04,26.158,
1995-05,25.342,
1995-06,38.107,
1995-07,25.960,
1995-08,28.747,
1995-09,95.200,
1995-10,23.802,
1995-11,177.121,
1995-12,107.677,
1996-01,26.900,
1996-02,24.549,
1996-03,22.062,
1996-04,64.135,
1996-05,22.989,
1996-06,142.726,
1996-07,54.266,
1996-08,22.322,
1996-09,21.754,
1996-10,22.439,
1996-11,23.407,
1996-12,95.469,
1997-01,123.530,
1997-02,26.184,
1997-03,24.024,
1997-04,17.188,
1997-05,36.682,
1997-06,19.961,
1997-07,64.170,
1997-08,19.704,
1997-09,28.053,
1997-10,82.709,
1997-11,29.609,
1997-12,103.007,
1998-01,23.719,
1998-02,91.777,
1998-03,90.941,
1998-04,20.645,
1998-05,18.201,
1998-06,152.948,
1998-07,67.284,
1998-08,27.389,
1998-09,60.755,
1998-10,212.675,
1998-11,558.523,
1998-12,1000.582,
