"",BBEX3.A.ETB.USD.CA.AA.A04,BBEX3.A.ETB.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Ethiopia / USD 1 = ETB ... (buying),
unit,ETB (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:56,
1999,7.975250,
2000,8.223750,
2001,8.465967,
2002,8.568508,
2003,8.600858,
2004,8.638467,
2005,8.667567,
2006,8.701767,
2007,8.980292,
2008,9.620617,
2009,11.848092,
2010,14.466417,comment
2011,16.924275,
2012,17.737600,
2013,18.661117,
2014,19.626608,
"","Source: Since December 2011: Commercial Bank of Ethiopia, Addis Ababa.1999 - November 2011: National Bank of Ethiopia, Addis Ababa.",
"",Methodology: Calculated on the basis of month-end rates.,
"","Comment on 2010: On 1 September 2010, the Ethiopian birr was devalued. Calculated using the exchange rates (buying/selling) from 31 August (USD 1 = ETB 13.6284 / 13.900968)  and 1 September (USD 1 = ETB 16.3514 / 16.6784 ) the birr was devalued by 16.7%.",
