"",BBK01.QUW223,BBK01.QUW223_FLAGS
"",Foreign branches in the United Kingdom: Foreign shares and participating interests / All countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:48,
2001-12,14.665,
2002-01,6.191,
2002-02,12.546,
2002-03,17.306,
2002-04,30.086,
2002-05,14.466,
2002-06,16.477,
2002-07,14.420,
2002-08,13.761,
2002-09,0.664,
2002-10,14.145,
2002-11,17.702,
2002-12,13.017,
2003-01,11.132,
2003-02,7.299,
2003-03,4.667,
2003-04,7.616,
2003-05,6.745,
2003-06,11.345,
2003-07,16.483,
2003-08,14.753,
2003-09,10.375,
2003-10,15.790,
2003-11,18.781,
2003-12,19.617,
2004-01,21.992,
2004-02,23.961,
2004-03,20.402,
2004-04,14.400,
2004-05,20.200,
2004-06,23.906,
2004-07,27.356,
2004-08,29.091,
2004-09,33.116,
2004-10,35.665,
2004-11,41.238,
2004-12,44.225,
2005-01,47.773,
2005-02,50.209,
2005-03,49.147,
2005-04,48.965,
2005-05,52.218,
2005-06,49.367,
2005-07,50.950,
2005-08,54.948,
2005-09,51.935,
2005-10,55.262,
2005-11,62.933,
2005-12,59.540,
2006-01,61.644,
2006-02,60.103,
2006-03,56.126,
2006-04,54.447,
2006-05,50.354,
2006-06,40.934,
2006-07,48.127,
2006-08,49.649,
2006-09,46.639,
2006-10,55.372,
2006-11,73.134,
2006-12,78.579,
2007-01,82.523,
2007-02,80.154,
2007-03,67.489,
2007-04,68.653,
2007-05,72.960,
2007-06,82.065,
2007-07,72.787,
2007-08,72.521,
2007-09,71.525,
2007-10,67.423,
2007-11,76.466,
2007-12,81.175,
2008-01,69.616,
2008-02,60.221,
2008-03,52.600,
2008-04,64.574,
2008-05,70.224,
2008-06,54.497,
2008-07,61.734,
2008-08,56.194,
2008-09,40.830,
2008-10,44.325,
2008-11,40.629,
2008-12,27.294,
2009-01,39.119,
2009-02,30.840,
2009-03,32.472,
2009-04,52.265,
2009-05,45.545,
2009-06,36.724,
2009-07,48.874,
2009-08,52.144,
2009-09,45.615,
2009-10,59.530,
2009-11,73.712,
2009-12,48.320,
2010-01,56.629,
2010-02,57.599,
2010-03,46.636,
2010-04,50.556,
2010-05,46.045,
2010-06,36.611,
2010-07,40.046,
2010-08,44.833,
2010-09,36.664,
2010-10,55.171,
2010-11,65.236,
2010-12,43.904,
2011-01,53.768,
2011-02,61.426,
2011-03,49.542,
2011-04,53.045,
2011-05,57.252,
2011-06,49.185,
2011-07,61.662,
2011-08,41.354,
2011-09,26.751,
2011-10,40.847,
2011-11,49.168,
2011-12,49.831,
2012-01,65.602,
2012-02,82.818,
2012-03,54.303,
2012-04,62.441,
2012-05,53.569,
2012-06,53.323,
2012-07,62.198,
2012-08,63.745,
2012-09,54.810,
2012-10,81.269,
2012-11,76.453,
2012-12,56.529,
2013-01,76.364,
2013-02,73.974,
2013-03,49.443,
2013-04,65.696,
2013-05,75.450,
2013-06,46.559,
2013-07,64.542,
2013-08,63.050,
2013-09,46.878,
2013-10,70.887,
2013-11,79.480,
2013-12,51.594,
2014-01,63.007,
2014-02,60.666,
2014-03,40.287,
2014-04,50.092,
2014-05,57.789,
2014-06,47.623,
2014-07,70.675,
2014-08,71.117,
2014-09,44.062,
2014-10,51.836,
2014-11,63.385,
