"",BBK01.OUB048,BBK01.OUB048_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:45,
1968-12,1.372,
1969-01,1.394,
1969-02,1.388,
1969-03,1.369,
1969-04,1.410,
1969-05,1.611,
1969-06,1.499,
1969-07,1.463,
1969-08,1.453,
1969-09,1.628,
1969-10,1.667,
1969-11,1.551,
1969-12,1.552,
1970-01,1.450,
1970-02,1.464,
1970-03,1.404,
1970-04,1.481,
1970-05,1.497,
1970-06,1.554,
1970-07,1.661,
1970-08,1.650,
1970-09,1.542,
1970-10,1.598,
1970-11,1.637,
1970-12,1.650,
1971-01,1.634,
1971-02,1.623,
1971-03,1.610,
1971-04,1.615,
1971-05,1.576,
1971-06,1.550,
1971-07,1.590,
1971-08,1.628,
1971-09,1.644,
1971-10,1.686,
1971-11,1.755,
1971-12,1.852,
1972-01,1.900,
1972-02,1.872,
1972-03,1.724,
1972-04,1.665,
1972-05,1.658,
1972-06,1.708,
1972-07,1.765,
1972-08,1.785,
1972-09,1.712,
1972-10,1.773,
1972-11,1.852,
1972-12,2.089,
1973-01,2.150,
1973-02,2.212,
1973-03,2.181,
1973-04,2.265,
1973-05,2.522,
1973-06,2.707,
1973-07,2.992,
1973-08,3.194,
1973-09,3.245,
1973-10,3.496,
1973-11,3.505,
1973-12,3.505,
1974-01,3.537,
1974-02,3.903,
1974-03,3.908,
1974-04,4.086,
1974-05,4.003,
1974-06,3.805,
1974-07,3.792,
1974-08,3.725,
1974-09,3.609,
1974-10,3.556,
1974-11,3.467,
1974-12,3.438,
1975-01,3.360,
1975-02,3.190,
1975-03,2.760,
1975-04,2.262,
1975-05,1.988,
1975-06,1.825,
1975-07,1.759,
1975-08,1.703,
1975-09,1.596,
1975-10,1.572,
1975-11,1.570,
1975-12,1.721,
1976-01,1.510,
1976-02,1.446,
1976-03,1.352,
1976-04,1.259,
1976-05,1.234,
1976-06,1.196,
1976-07,1.210,
1976-08,1.266,
1976-09,1.287,
1976-10,1.314,
1976-11,1.337,
1976-12,1.516,
1977-01,1.483,
1977-02,1.534,
1977-03,1.543,
1977-04,1.514,
1977-05,1.527,
1977-06,1.538,
1977-07,1.570,
1977-08,1.628,
1977-09,1.617,
1977-10,1.668,
1977-11,1.749,
1977-12,1.844,
1978-01,1.746,
1978-02,1.733,
1978-03,1.711,
1978-04,1.743,
1978-05,1.790,
1978-06,1.802,
1978-07,1.934,
1978-08,2.032,
1978-09,2.048,
1978-10,2.141,
1978-11,2.233,
1978-12,2.414,
1979-01,2.387,
1979-02,2.470,
1979-03,2.392,
1979-04,2.517,
1979-05,2.700,
1979-06,2.835,
1979-07,3.161,
1979-08,3.403,
1979-09,3.615,
1979-10,3.923,
1979-11,4.240,
1979-12,4.600,
1980-01,4.855,
1980-02,5.034,
1980-03,5.182,
1980-04,5.276,
1980-05,5.373,
1980-06,5.382,
1980-07,5.580,
1980-08,5.667,
1980-09,5.591,
1980-10,5.701,
1980-11,5.795,
1980-12,6.107,
1981-01,6.131,
1981-02,6.296,
1981-03,6.469,
1981-04,6.846,
1981-05,7.099,
1981-06,7.303,
1981-07,7.574,
1981-08,7.741,
1981-09,7.729,
1981-10,7.558,
1981-11,7.462,
1981-12,7.601,
1982-01,7.715,
1982-02,7.781,
1982-03,7.659,
1982-04,7.709,
1982-05,7.686,
1982-06,7.795,
1982-07,7.841,
1982-08,7.885,
1982-09,7.647,
1982-10,7.508,
1982-11,7.107,
1982-12,6.850,
1983-01,6.732,
1983-02,6.720,
1983-03,6.350,
1983-04,6.132,
1983-05,6.035,
1983-06,6.045,
1983-07,6.024,
1983-08,6.102,
1983-09,6.059,
1983-10,5.998,
1983-11,5.905,
1983-12,6.016,
1984-01,6.106,
1984-02,6.137,
1984-03,6.054,
1984-04,6.106,
1984-05,6.213,
1984-06,6.130,
1984-07,6.201,
1984-08,6.241,
1984-09,6.143,
1984-10,6.216,
1984-11,6.161,
1984-12,6.196,
1985-01,6.309,
1985-02,6.505,
1985-03,6.583,
1985-04,6.602,
1985-05,6.644,
1985-06,6.783,
1985-07,6.880,
1985-08,6.762,
1985-09,6.523,
1985-10,6.471,
1985-11,6.413,
1985-12,6.381,
1986-01,6.469,
1986-02,6.496,
1986-03,6.338,
1986-04,6.305,
1986-05,6.342,
1986-06,6.400,
1986-07,6.693,
1986-08,6.723,
1986-09,6.663,
1986-10,6.784,
1986-11,6.780,
1986-12,7.227,
1987-01,7.330,
1987-02,7.434,
1987-03,7.266,
1987-04,7.299,
1987-05,7.194,
1987-06,7.129,
1987-07,7.208,
1987-08,7.236,
1987-09,7.273,
1987-10,7.298,
1987-11,7.219,
1987-12,7.323,
1988-01,7.491,
1988-02,7.371,
1988-03,7.260,
1988-04,7.212,
1988-05,7.246,
1988-06,7.217,
1988-07,7.545,
1988-08,7.762,
1988-09,7.968,
1988-10,8.093,
1988-11,8.057,
1988-12,7.913,
1989-01,8.291,
1989-02,8.559,
1989-03,8.753,
1989-04,9.076,
1989-05,9.370,
1989-06,9.532,
1989-07,10.238,
1989-08,10.694,
1989-09,10.921,
1989-10,11.335,
1989-11,11.765,
1989-12,12.401,
1990-01,13.396,
1990-02,13.891,
1990-03,13.893,
1990-04,14.145,
1990-05,14.291,
1990-06,14.411,
1990-07,14.822,
1990-08,15.226,
1990-09,15.391,
1990-10,15.801,
1990-11,15.968,
1990-12,16.376,
1991-01,16.912,
1991-02,16.962,
1991-03,17.026,
1991-04,17.330,
1991-05,17.496,
1991-06,17.584,
1991-07,18.268,
1991-08,18.733,
1991-09,18.846,
1991-10,19.290,
1991-11,19.528,
1991-12,20.284,
1992-01,21.149,
1992-02,21.420,
