"",BBK01.OUP300,BBK01.OUP300_FLAGS
"",Time deposits of local government and local government associations / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:24,
1999-01,1.024,
1999-02,1.434,
1999-03,1.410,
1999-04,1.277,
1999-05,1.775,
1999-06,1.415,
1999-07,1.463,
1999-08,1.543,
1999-09,1.393,
1999-10,1.132,
1999-11,1.226,
1999-12,0.950,
2000-01,1.060,
2000-02,1.420,
2000-03,1.366,
2000-04,1.300,
2000-05,1.574,
2000-06,1.390,
2000-07,1.298,
2000-08,1.422,
2000-09,1.341,
2000-10,1.251,
2000-11,1.438,
2000-12,1.403,
2001-01,1.295,
2001-02,1.894,
2001-03,1.723,
2001-04,1.762,
2001-05,2.082,
2001-06,1.816,
2001-07,1.633,
2001-08,1.670,
2001-09,1.561,
2001-10,1.538,
2001-11,1.399,
2001-12,1.386,
2002-01,0.973,
2002-02,1.074,
2002-03,1.126,
2002-04,1.028,
2002-05,1.304,
2002-06,0.999,
2002-07,0.929,
2002-08,1.227,
2002-09,1.238,
2002-10,0.907,
2002-11,0.930,
2002-12,0.883,
2003-01,0.773,
2003-02,0.818,
2003-03,0.912,
2003-04,0.922,
2003-05,0.932,
2003-06,0.832,
2003-07,0.830,
2003-08,0.758,
2003-09,0.722,
2003-10,0.616,
2003-11,0.642,
2003-12,0.632,
2004-01,0.630,
2004-02,0.725,
2004-03,0.821,
2004-04,0.654,
2004-05,0.601,
2004-06,0.835,
2004-07,0.685,
2004-08,0.815,
2004-09,0.876,
2004-10,0.709,
2004-11,0.801,
2004-12,0.737,
2005-01,0.728,
2005-02,0.689,
2005-03,0.742,
2005-04,0.728,
2005-05,0.921,
2005-06,0.828,
2005-07,0.880,
2005-08,0.905,
2005-09,1.017,
2005-10,0.809,
2005-11,1.033,
2005-12,1.462,
2006-01,1.464,
2006-02,1.615,
2006-03,1.519,
2006-04,1.583,
2006-05,1.691,
2006-06,1.611,
2006-07,1.561,
2006-08,1.993,
2006-09,1.861,
2006-10,1.693,
2006-11,1.634,
2006-12,1.410,
2007-01,1.343,
2007-02,1.604,
2007-03,1.569,
2007-04,1.402,
2007-05,2.096,
2007-06,2.015,
2007-07,1.944,
2007-08,2.283,
2007-09,2.204,
2007-10,2.101,
2007-11,2.356,
2007-12,2.435,
2008-01,2.445,
2008-02,2.652,
2008-03,2.896,
2008-04,3.182,
2008-05,3.618,
2008-06,3.602,
2008-07,3.742,
2008-08,4.399,
2008-09,4.333,
2008-10,3.768,
2008-11,3.919,
2008-12,3.442,
2009-01,3.060,
2009-02,3.244,
2009-03,2.949,
2009-04,2.940,
2009-05,2.975,
2009-06,2.923,
2009-07,2.950,
2009-08,3.197,
2009-09,2.547,
2009-10,2.371,
2009-11,2.424,
2009-12,2.412,
2010-01,2.159,
2010-02,2.231,
2010-03,1.971,
2010-04,1.934,
2010-05,2.229,
2010-06,2.316,
2010-07,2.490,
2010-08,2.675,
2010-09,2.477,
2010-10,2.353,
2010-11,2.554,
2010-12,2.607,
2011-01,2.417,
2011-02,2.628,
2011-03,2.615,
2011-04,2.471,
2011-05,2.685,
2011-06,2.613,
2011-07,2.914,
2011-08,3.115,
2011-09,3.162,
2011-10,2.972,
2011-11,2.889,
2011-12,2.789,
2012-01,2.737,
2012-02,2.854,
2012-03,2.852,
2012-04,2.851,
2012-05,3.092,
2012-06,3.170,
2012-07,3.188,
2012-08,3.405,
2012-09,3.255,
2012-10,3.129,
2012-11,3.198,
2012-12,3.065,
2013-01,3.123,
2013-02,3.330,
2013-03,3.267,
2013-04,2.596,
2013-05,2.629,
2013-06,2.536,
2013-07,2.549,
2013-08,2.723,
2013-09,2.637,
2013-10,2.502,
2013-11,2.553,
2013-12,2.317,
2014-01,2.236,
2014-02,2.271,
2014-03,2.344,
2014-04,2.350,
2014-05,3.296,
2014-06,2.809,
2014-07,2.703,
2014-08,3.078,
2014-09,2.969,
2014-10,2.681,
2014-11,2.825,
2014-12,3.040,Provisional value
