"",BBK01.WZ3443,BBK01.WZ3443_FLAGS
1997-11,6.06,
1997-12,5.87,
1998-01,5.61,
1998-02,5.47,
1998-03,5.43,
1998-04,5.57,
1998-05,5.40,
1998-06,5.29,
1998-07,5.18,
1998-08,4.92,
1998-09,4.72,
1998-10,4.98,
1998-11,4.72,
1998-12,4.70,
1999-01,4.42,
1999-02,4.81,
1999-03,4.90,
1999-04,4.74,
1999-05,5.04,
1999-06,5.31,
1999-07,5.46,
1999-08,5.65,
1999-09,5.79,
1999-10,5.72,
1999-11,5.70,
1999-12,5.87,
2000-01,5.99,
2000-02,5.85,
2000-03,5.57,
2000-04,5.67,
2000-05,5.48,
2000-06,5.51,
2000-07,5.44,
2000-08,5.44,
2000-09,5.51,
2000-10,5.52,
2000-11,5.42,
2000-12,5.32,
2001-01,5.31,
2001-02,5.24,
2001-03,5.29,
2001-04,5.54,
2001-05,5.76,
2001-06,5.67,
2001-07,5.51,
2001-08,5.45,
2001-09,5.57,
2001-10,5.16,
2001-11,5.17,
2001-12,5.43,
2002-01,5.33,
2002-02,5.37,
2002-03,5.62,
2002-04,5.54,
2002-05,5.55,
2002-06,5.35,
2002-07,5.32,
2002-08,5.06,
2002-09,4.95,
2002-10,5.20,
2002-11,5.15,
2002-12,4.91,
2003-01,4.73,
2003-02,4.78,
2003-03,4.87,
2003-04,4.93,
2003-05,4.54,
2003-06,4.75,
2003-07,4.90,
2003-08,4.87,
2003-09,4.86,
2003-10,5.04,
2003-11,5.07,
2003-12,4.96,
2004-01,5.00,
2004-02,4.84,
2004-03,4.78,
2004-04,4.96,
2004-05,5.01,
2004-06,4.97,
2004-07,4.88,
2004-08,4.72,
2004-09,4.64,
2004-10,4.53,
2004-11,4.40,
2004-12,4.28,
2005-01,4.03,
2005-02,4.16,
2005-03,4.18,
2005-04,3.96,
2005-05,3.80,
2005-06,3.67,
2005-07,3.65,
2005-08,3.60,
2005-09,3.61,
2005-10,3.80,
2005-11,3.78,
2005-12,3.58,
2006-01,3.76,
2006-02,3.76,
2006-03,4.00,
2006-04,4.25,
2006-05,4.25,
2006-06,4.35,
2006-07,4.21,
2006-08,4.05,
2006-09,3.86,
2006-10,3.91,
2006-11,3.87,
2006-12,4.07,
2007-01,4.23,
2007-02,4.11,
2007-03,4.23,
2007-04,4.39,
2007-05,4.54,
2007-06,4.71,
2007-07,4.52,
2007-08,4.55,
2007-09,4.62,
2007-10,4.49,
2007-11,4.51,
2007-12,4.71,
2008-01,4.50,
2008-02,4.53,
2008-03,4.56,
2008-04,4.68,
2008-05,4.84,
2008-06,4.92,
2008-07,4.82,
2008-08,4.62,
2008-09,4.64,
2008-10,4.54,
2008-11,4.03,
2008-12,3.82,
2009-01,4.23,
2009-02,4.18,
2009-03,4.16,
2009-04,4.28,
2009-05,4.60,
2009-06,4.42,
2009-07,4.26,
2009-08,4.08,
2009-09,4.07,
2009-10,4.22,
2009-11,4.08,
2009-12,4.28,
2010-01,4.10,
2010-02,4.05,
2010-03,3.97,
2010-04,3.84,
2010-05,3.48,
2010-06,3.42,
2010-07,3.51,
2010-08,2.77,
2010-09,2.99,
2010-10,3.22,
2010-11,3.39,
2010-12,3.71,
2011-01,3.80,
2011-02,3.80,
2011-03,3.98,
2011-04,3.89,
2011-05,3.70,
2011-06,3.83,
2011-07,3.49,
2011-08,3.08,
2011-09,2.76,
2011-10,3.05,
2011-11,3.21,
2011-12,2.64,
2012-01,2.75,
2012-02,2.69,
2012-03,2.72,
2012-04,2.60,
2012-05,2.03,
2012-06,2.48,
2012-07,2.23,
2012-08,2.19,
2012-09,2.31,
2012-10,2.37,
2012-11,2.28,
2012-12,2.16,
2013-01,2.36,
2013-02,2.35,
2013-03,2.19,
2013-04,2.07,
2013-05,2.35,
2013-06,2.52,
2013-07,2.55,
2013-08,2.72,
2013-09,2.67,
2013-10,2.64,
2013-11,2.70,
2013-12,2.87,
2014-01,2.56,
2014-02,2.50,
2014-03,2.48,
2014-04,2.42,
2014-05,2.26,
2014-06,2.15,
2014-07,2.01,
2014-08,1.67,
2014-09,1.79,
2014-10,1.53,
2014-11,1.36,
2014-12,1.18,
2015-01,0.78,
