"",BBK01.OU4720,BBK01.OU4720_FLAGS
"",Domestic public debt securities / Issued by the Federal Government and its special funds / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:18,
1965-01,0.217,
1965-02,0.216,
1965-03,0.228,
1965-04,0.223,
1965-05,0.224,
1965-06,0.232,
1965-07,0.225,
1965-08,0.225,
1965-09,0.230,
1965-10,0.238,
1965-11,0.240,
1965-12,0.236,
1966-01,0.247,
1966-02,0.234,
1966-03,0.232,
1966-04,0.232,
1966-05,0.238,
1966-06,0.242,
1966-07,0.244,
1966-08,0.237,
1966-09,0.244,
1966-10,0.245,
1966-11,0.250,
1966-12,0.305,
1967-01,0.363,
1967-02,0.352,
1967-03,0.349,
1967-04,0.370,
1967-05,0.406,
1967-06,0.391,
1967-07,0.470,
1967-08,0.492,
1967-09,0.470,
1967-10,0.449,
1967-11,0.488,
1967-12,0.482,
1968-01,0.540,
1968-02,0.537,
1968-03,0.537,
1968-04,0.547,
1968-05,0.559,
1968-06,0.554,
1968-07,0.579,
1968-08,0.595,
1968-09,0.608,
1968-10,0.598,
1968-11,0.622,
1968-12,0.597,
1969-01,0.607,
1969-02,0.574,
1969-03,0.551,
1969-04,0.531,
1969-05,0.502,
1969-06,0.497,
1969-07,0.472,
1969-08,0.531,
1969-09,0.503,
1969-10,0.533,
1969-11,0.536,
1969-12,0.510,
1970-01,0.491,
1970-02,0.483,
1970-03,0.464,
1970-04,0.493,
1970-05,0.480,
1970-06,0.479,
1970-07,0.477,
1970-08,0.483,
1970-09,0.475,
1970-10,0.471,
1970-11,0.470,
1970-12,0.518,
1971-01,0.505,
1971-02,0.444,
1971-03,0.440,
1971-04,0.391,
1971-05,0.381,
1971-06,0.359,
1971-07,0.346,
1971-08,0.342,
1971-09,0.392,
1971-10,0.383,
1971-11,0.409,
1971-12,0.378,
1972-01,0.418,
1972-02,0.416,
1972-03,0.406,
1972-04,0.394,
1972-05,0.388,
1972-06,0.331,
1972-07,0.345,
1972-08,0.344,
1972-09,0.347,
1972-10,0.368,
1972-11,0.319,
1972-12,0.321,
1973-01,0.312,
1973-02,0.331,
1973-03,0.329,
1973-04,0.307,
1973-05,0.305,
1973-06,0.304,
1973-07,0.308,
1973-08,0.309,
1973-09,0.329,
1973-10,0.364,
1973-11,0.363,
1973-12,0.360,
1974-01,0.370,
1974-02,0.361,
1974-03,0.349,
1974-04,0.341,
1974-05,0.357,
1974-06,0.338,
1974-07,0.331,
1974-08,0.349,
1974-09,0.332,
1974-10,0.357,
1974-11,0.358,
1974-12,0.405,
1975-01,0.420,
1975-02,0.468,
1975-03,0.467,
1975-04,0.559,
1975-05,0.585,
1975-06,0.597,
1975-07,0.515,
1975-08,0.572,
1975-09,0.547,
1975-10,0.661,
