"",BBK01.OUB046,BBK01.OUB046_FLAGS
"",Time deposits of resident households / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:42,
1968-12,4.045,
1969-01,4.091,
1969-02,4.058,
1969-03,3.989,
1969-04,4.124,
1969-05,4.707,
1969-06,4.362,
1969-07,4.284,
1969-08,4.241,
1969-09,4.748,
1969-10,4.880,
1969-11,4.551,
1969-12,4.608,
1970-01,4.312,
1970-02,4.354,
1970-03,4.164,
1970-04,4.394,
1970-05,4.450,
1970-06,4.631,
1970-07,4.962,
1970-08,4.927,
1970-09,4.597,
1970-10,4.780,
1970-11,4.925,
1970-12,4.986,
1971-01,4.964,
1971-02,4.944,
1971-03,4.917,
1971-04,4.925,
1971-05,4.805,
1971-06,4.716,
1971-07,4.843,
1971-08,4.958,
1971-09,4.999,
1971-10,5.114,
1971-11,5.323,
1971-12,5.648,
1972-01,5.821,
1972-02,5.727,
1972-03,5.263,
1972-04,5.088,
1972-05,5.091,
1972-06,5.247,
1972-07,5.422,
1972-08,5.475,
1972-09,5.254,
1972-10,5.418,
1972-11,5.665,
1972-12,6.401,
1973-01,6.587,
1973-02,6.741,
1973-03,6.648,
1973-04,6.917,
1973-05,7.742,
1973-06,8.320,
1973-07,9.213,
1973-08,9.826,
1973-09,9.972,
1973-10,10.747,
1973-11,10.818,
1973-12,10.860,
1974-01,10.948,
1974-02,11.261,
1974-03,11.053,
1974-04,11.293,
1974-05,10.993,
1974-06,10.575,
1974-07,10.458,
1974-08,10.274,
1974-09,9.963,
1974-10,9.950,
1974-11,9.823,
1974-12,9.800,
1975-01,9.408,
1975-02,8.991,
1975-03,7.942,
1975-04,6.851,
1975-05,6.251,
1975-06,5.733,
1975-07,5.636,
1975-08,5.582,
1975-09,5.397,
1975-10,5.462,
1975-11,5.417,
1975-12,5.463,
1976-01,5.142,
1976-02,4.977,
1976-03,4.631,
1976-04,4.450,
1976-05,4.372,
1976-06,4.272,
1976-07,4.376,
1976-08,4.591,
1976-09,4.546,
1976-10,4.676,
1976-11,4.727,
1976-12,5.028,
1977-01,4.991,
1977-02,5.032,
1977-03,5.089,
1977-04,5.040,
1977-05,5.081,
1977-06,5.043,
1977-07,5.148,
1977-08,5.214,
1977-09,5.225,
1977-10,5.393,
1977-11,5.694,
1977-12,6.103,
1978-01,5.609,
1978-02,5.577,
1978-03,5.533,
1978-04,5.606,
1978-05,5.721,
1978-06,5.829,
1978-07,6.054,
1978-08,6.229,
1978-09,6.337,
1978-10,6.610,
1978-11,6.985,
1978-12,7.524,
1979-01,7.189,
1979-02,7.428,
1979-03,7.350,
1979-04,7.639,
1979-05,8.114,
1979-06,8.438,
1979-07,9.168,
1979-08,9.617,
