"",BBK01.TXI378,BBK01.TXI378_FLAGS
2002-04,11815,
2002-05,12366,
2002-06,13770,
2002-07,13895,
2002-08,12954,
2002-09,13050,
2002-10,12843,
2002-11,13134,
2002-12,15742,
2003-01,12740,
2003-02,14787,
2003-03,14490,
2003-04,14099,
2003-05,14783,
2003-06,17414,
2003-07,13983,
2003-08,13982,
2003-09,13859,
2003-10,13817,
2003-11,14386,
2003-12,15824,
2004-01,14361,
2004-02,15217,
2004-03,15408,
2004-04,14862,
2004-05,15748,
2004-06,17272,
2004-07,15602,
2004-08,15733,
2004-09,15809,
2004-10,14967,
2004-11,16703,
2004-12,16016,
2005-01,17905,
2005-02,19169,
2005-03,17459,
2005-04,17500,
2005-05,18423,
2005-06,19561,
2005-07,18497,
2005-08,19076,
2005-09,18003,
2005-10,19622,
2005-11,20332,
2005-12,19788,
2006-01,19168,
2006-02,20892,
2006-03,19062,
2006-04,18900,
2006-05,21673,
2006-06,22814,
2006-07,21951,
2006-08,21249,
2006-09,20934,
2006-10,18963,
2006-11,22075,
2006-12,24753,
2007-01,21291,
2007-02,22424,
2007-03,21285,
2007-04,22129,
2007-05,23915,
2007-06,22114,
2007-07,23639,
2007-08,21597,
2007-09,24084,
2007-10,25678,
2007-11,25426,
2007-12,26061,
2008-01,23445,
2008-02,23495,
2008-03,23070,
2008-04,22813,
2008-05,24268,
2008-06,26306,
2008-07,23407,
2008-08,24587,
2008-09,25036,
2008-10,25043,
2008-11,28662,
2008-12,31995,
2009-01,32219,
2009-02,37103,
2009-03,36296,
2009-04,41375,
2009-05,41014,
2009-06,43037,
2009-07,40312,
2009-08,41075,
2009-09,42420,
2009-10,41631,
2009-11,44122,
2009-12,40660,
2010-01,40320,
2010-02,43352,
2010-03,39634,
2010-04,37370,
2010-05,42175,
2010-06,45365,
2010-07,38356,
2010-08,40981,
2010-09,41227,
2010-10,37591,
2010-11,41898,
2010-12,40562,
2011-01,39649,
2011-02,39686,
2011-03,41952,
2011-04,39771,
2011-05,44236,
2011-06,46053,
2011-07,41277,
2011-08,41643,
2011-09,41064,
2011-10,39918,
2011-11,43283,
2011-12,40222,
2012-01,40033,
2012-02,41475,
2012-03,45443,
2012-04,42889,
2012-05,47245,
2012-06,53562,
2012-07,50938,
2012-08,47631,
2012-09,53842,
2012-10,55615,
2012-11,62001,
2012-12,58469,
2013-01,47578,
2013-02,46016,
2013-03,44782,
2013-04,45746,
2013-05,47203,
2013-06,50138,
2013-07,45745,
2013-08,46841,
2013-09,46434,
2013-10,43184,
2013-11,46409,
2013-12,44354,
2014-01,39740,
2014-02,42701,
2014-03,43641,
2014-04,43440,
2014-05,46699,
2014-06,46796,
2014-07,43586,
2014-08,47837,
2014-09,43812,
2014-10,41574,
2014-11,43975,
2014-12,50700,
2015-01,44537,
