"",BBK01.QU4885,BBK01.QU4885_FLAGS
"",Banks in Germany: Foreign participating interests incl. working capital at foreign branches / All countries / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:05:24,
1968-12,0.179,
1969-01,0.184,
1969-02,0.189,
1969-03,0.195,
1969-04,0.188,
1969-05,0.186,
1969-06,0.195,
1969-07,0.198,
1969-08,0.200,
1969-09,0.201,
1969-10,0.201,
1969-11,0.204,
1969-12,0.210,
1970-01,0.210,
1970-02,0.211,
1970-03,0.204,
1970-04,0.210,
1970-05,0.218,
1970-06,0.225,
1970-07,0.230,
1970-08,0.235,
1970-09,0.243,
1970-10,0.243,
1970-11,0.248,
1970-12,0.284,
1971-01,0.285,
1971-02,0.287,
1971-03,0.291,
1971-04,0.293,
1971-05,0.297,
1971-06,0.285,
1971-07,0.287,
1971-08,0.299,
1971-09,0.307,
1971-10,0.314,
1971-11,0.325,
1971-12,0.335,
1972-01,0.352,
1972-02,0.356,
1972-03,0.372,
1972-04,0.370,
1972-05,0.377,
1972-06,0.384,
1972-07,0.399,
1972-08,0.403,
1972-09,0.417,
1972-10,0.422,
1972-11,0.461,
1972-12,0.481,
1973-01,0.492,
1973-02,0.509,
1973-03,0.500,
1973-04,0.514,
1973-05,0.538,
1973-06,0.563,
1973-07,0.568,
1973-08,0.616,
1973-09,0.607,
1973-10,0.680,
1973-11,0.709,
1973-12,0.808,
1974-01,0.809,
1974-02,0.820,
1974-03,0.844,
1974-04,0.850,
1974-05,0.861,
1974-06,0.862,
1974-07,0.885,
1974-08,0.899,
1974-09,0.911,
1974-10,0.969,
1974-11,0.969,
1974-12,1.007,
1975-01,1.005,
1975-02,1.011,
1975-03,1.011,
1975-04,0.998,
1975-05,1.009,
1975-06,1.008,
1975-07,1.017,
1975-08,1.022,
1975-09,1.056,
1975-10,1.107,
1975-11,1.108,
1975-12,1.144,
1976-01,1.127,
1976-02,1.128,
1976-03,1.183,
1976-04,1.188,
1976-05,1.188,
1976-06,1.188,
1976-07,1.199,
1976-08,1.201,
1976-09,1.223,
1976-10,1.221,
1976-11,1.242,
1976-12,1.271,
1977-01,1.266,
1977-02,1.266,
1977-03,1.342,
1977-04,1.342,
1977-05,1.351,
1977-06,1.363,
1977-07,1.364,
1977-08,1.383,
1977-09,1.395,
1977-10,1.407,
1977-11,1.405,
1977-12,1.443,
1978-01,1.460,
1978-02,1.461,
1978-03,1.451,
1978-04,1.468,
1978-05,1.470,
1978-06,1.515,
1978-07,1.532,
1978-08,1.550,
1978-09,1.559,
1978-10,1.559,
1978-11,1.573,
1978-12,1.635,
1979-01,1.617,
1979-02,1.627,
1979-03,1.663,
1979-04,1.668,
1979-05,1.678,
1979-06,1.688,
1979-07,1.738,
1979-08,1.740,
1979-09,1.732,
1979-10,1.791,
1979-11,1.797,
1979-12,1.820,
1980-01,1.805,
1980-02,1.852,
1980-03,1.940,
1980-04,1.951,
1980-05,1.972,
1980-06,1.967,
1980-07,2.009,
1980-08,2.019,
1980-09,1.996,
1980-10,2.100,
1980-11,2.113,
1980-12,2.177,
1981-01,2.223,
1981-02,2.221,
1981-03,2.250,
1981-04,2.265,
1981-05,2.269,
1981-06,2.272,
1981-07,2.263,
1981-08,2.283,
1981-09,2.311,
1981-10,2.339,
1981-11,2.345,
1981-12,2.410,
1982-01,2.403,
1982-02,2.393,
1982-03,2.448,
1982-04,2.449,
1982-05,2.436,
1982-06,3.267,
1982-07,3.266,
1982-08,3.242,
1982-09,3.345,
1982-10,3.425,
1982-11,3.428,
1982-12,3.230,
1983-01,3.216,
1983-02,3.245,
1983-03,3.259,
1983-04,3.270,
1983-05,3.269,
1983-06,3.293,
1983-07,3.390,
1983-08,3.390,
1983-09,3.382,
1983-10,3.555,
1983-11,3.562,
1983-12,3.505,
1984-01,3.531,
1984-02,3.526,
1984-03,3.532,
1984-04,3.557,
1984-05,3.527,
1984-06,3.530,
1984-07,3.640,
1984-08,3.632,
1984-09,3.616,
1984-10,3.644,
1984-11,3.693,
1984-12,3.744,
1985-01,3.797,
1985-02,3.802,
1985-03,3.792,
1985-04,3.980,
1985-05,4.009,
1985-06,4.005,
1985-07,4.103,
1985-08,4.127,
1985-09,4.138,
1985-10,4.175,
1985-11,4.192,
1985-12,4.137,
1986-01,4.235,
1986-02,4.232,
1986-03,4.263,
1986-04,4.259,
1986-05,4.297,
