"",BBK01.OUD366,BBK01.OUD366_FLAGS
"",Bills issued by foreign non-banks / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:31,
1999-01,0.284,
1999-02,0.294,
1999-03,0.302,
1999-04,0.309,
1999-05,0.315,
1999-06,0.312,
1999-07,0.299,
1999-08,0.290,
1999-09,0.279,
1999-10,0.274,
1999-11,0.279,
1999-12,0.271,
2000-01,0.265,
2000-02,0.249,
2000-03,0.259,
2000-04,0.255,
2000-05,0.244,
2000-06,0.236,
2000-07,0.251,
2000-08,0.244,
2000-09,0.253,
2000-10,0.248,
2000-11,0.231,
2000-12,0.217,
2001-01,0.201,
2001-02,0.200,
2001-03,0.237,
2001-04,0.240,
2001-05,0.227,
2001-06,0.231,
2001-07,0.238,
2001-08,0.241,
2001-09,0.237,
2001-10,0.238,
2001-11,0.234,
2001-12,0.219,
2002-01,0.202,
2002-02,0.187,
2002-03,0.168,
2002-04,0.152,
2002-05,0.155,
2002-06,0.137,
2002-07,0.140,
2002-08,0.134,
2002-09,0.121,
2002-10,0.128,
2002-11,0.125,
2002-12,0.138,
2003-01,0.127,
2003-02,0.127,
2003-03,0.124,
2003-04,0.115,
2003-05,0.117,
2003-06,0.121,
2003-07,0.122,
2003-08,0.123,
2003-09,0.129,
2003-10,0.105,
2003-11,0.113,
2003-12,0.121,
2004-01,0.109,
2004-02,0.109,
2004-03,0.158,
2004-04,0.158,
2004-05,0.163,
2004-06,0.175,
2004-07,0.226,
2004-08,0.236,
2004-09,0.240,
2004-10,0.244,
2004-11,0.235,
2004-12,0.205,
2005-01,0.172,
2005-02,0.157,
2005-03,0.162,
2005-04,0.159,
2005-05,0.148,
2005-06,0.150,
2005-07,0.170,
2005-08,0.147,
2005-09,0.130,
2005-10,0.131,
2005-11,0.128,
2005-12,0.122,
2006-01,0.100,
2006-02,0.093,
2006-03,0.076,
2006-04,0.063,
2006-05,0.056,
2006-06,0.068,
2006-07,0.054,
2006-08,0.061,
2006-09,0.109,
2006-10,0.131,
2006-11,0.114,
2006-12,0.144,
2007-01,0.173,
2007-02,0.198,
2007-03,0.195,
2007-04,0.200,
2007-05,0.193,
2007-06,0.196,
2007-07,0.167,
2007-08,0.169,
2007-09,0.158,
2007-10,0.161,
2007-11,0.098,
2007-12,0.075,
2008-01,0.076,
2008-02,0.065,
2008-03,0.063,
2008-04,0.056,
2008-05,0.078,
2008-06,0.079,
2008-07,0.076,
2008-08,0.082,
2008-09,0.084,
2008-10,0.081,
2008-11,0.080,
2008-12,0.079,
2009-01,0.074,
2009-02,0.073,
2009-03,0.071,
2009-04,0.071,
2009-05,0.068,
2009-06,0.083,
2009-07,0.088,
2009-08,0.086,
2009-09,0.089,
2009-10,0.089,
2009-11,0.079,
2009-12,0.083,
2010-01,0.082,
2010-02,0.082,
2010-03,0.082,
2010-04,0.097,
2010-05,0.101,
2010-06,0.088,
2010-07,0.091,
2010-08,0.087,
2010-09,0.085,
2010-10,0.068,
2010-11,0.069,
2010-12,0.060,
2011-01,0.060,
2011-02,0.059,
2011-03,0.050,
2011-04,0.045,
2011-05,0.044,
2011-06,0.048,
2011-07,0.052,
2011-08,0.035,
2011-09,0.037,
2011-10,0.034,
2011-11,0.035,
2011-12,0.035,
2012-01,0.035,
2012-02,0.033,
2012-03,0.040,
2012-04,0.039,
2012-05,0.024,
2012-06,0.020,
2012-07,0.019,
2012-08,0.017,
2012-09,0.015,
2012-10,0.016,
2012-11,0.013,
2012-12,0.013,
2013-01,0.010,
2013-02,0.011,
2013-03,0.009,
2013-04,0.015,
2013-05,0.016,
2013-06,0.017,
2013-07,0.018,
2013-08,0.018,
2013-09,0.018,
2013-10,0.019,
2013-11,0.025,
2013-12,0.028,
2014-01,0.039,
2014-02,0.048,
2014-03,0.048,
2014-04,0.063,
2014-05,0.074,
2014-06,0.080,
2014-07,0.070,
2014-08,0.083,
2014-09,0.090,
2014-10,0.078,
2014-11,0.077,
2014-12,0.085,Provisional value
