"",BBK01.PQ1333,BBK01.PQ1333_FLAGS
"",Lending to manufacture of other non-metallic mineral products / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:55,
1968-10,0.230,
1969-01,0.247,
1969-04,0.251,
1969-07,0.252,
1969-10,0.269,
1970-01,0.302,
1970-04,0.315,
1970-07,0.319,
1970-10,0.317,
1971-01,0.343,
1971-04,0.370,
1971-07,0.375,
1971-10,0.376,
1972-01,0.402,
1972-04,0.411,
1972-07,0.413,
1972-10,0.417,
1973-01,0.448,
1973-04,0.470,
1973-07,0.470,
1973-10,0.476,
1974-01,0.507,
1974-04,0.529,
1974-07,0.515,
1974-10,0.507,
1975-01,0.545,
1975-04,0.527,
1975-07,0.511,
1975-10,0.528,
1976-01,0.556,
1976-04,0.561,
1976-07,0.559,
1976-10,0.549,
1977-01,0.588,
1977-04,0.593,
1977-07,0.589,
1977-10,0.571,
1978-01,0.627,
1978-04,0.634,
1978-07,0.621,
1978-10,0.620,
1979-01,0.714,
1979-04,0.733,
1979-07,0.739,
1979-10,0.727,
1980-01,0.786,
1980-04,0.783,
1980-07,0.774,
1980-10,1.058,
1981-01,1.174,
1981-04,1.160,
1981-07,1.144,
1981-10,1.155,
1982-01,1.251,
1982-04,1.251,
1982-07,1.211,
1982-10,1.206,
1983-01,1.251,
1983-04,1.234,
1983-07,1.192,
1983-10,1.208,
1984-01,1.290,
1984-04,1.334,
1984-07,1.312,
1984-10,1.306,
1985-01,1.420,
1985-04,1.401,
1985-07,1.366,
1985-10,1.314,
1986-01,1.428,
1986-04,1.393,
1986-07,1.322,
1986-10,1.278,
1987-01,1.368,
1987-04,1.327,
1987-07,1.294,
1987-10,1.252,
1988-01,1.316,
1988-04,1.291,
1988-07,1.285,
1988-10,1.261,
1989-01,1.343,
1989-04,1.368,
1989-07,1.431,
1989-10,1.395,
1990-01,1.496,
1990-04,1.493,
1990-07,1.490,
1990-10,1.516,
1991-01,1.664,
1991-04,1.679,
1991-07,1.691,
1991-10,1.718,
1992-01,1.867,
1992-04,1.905,
1992-07,1.904,
1992-10,1.978,
1993-01,2.088,
1993-04,2.124,
1993-07,2.105,
1993-10,2.091,
1994-01,2.213,
1994-04,2.213,
1994-07,2.251,
1994-10,2.270,
1995-01,2.093,
1995-04,2.072,
1995-07,2.041,
1995-10,2.093,
1996-01,2.227,
1996-04,2.213,
1996-07,2.186,
1996-10,2.186,
1997-01,2.306,
1997-04,2.249,
1997-07,2.182,
1997-10,2.206,
1998-01,2.283,
1998-04,2.230,
1998-07,2.222,
1998-10,2.207,
1999-01,2.152,
1999-04,2.131,
1999-07,2.074,
1999-10,2.028,
2000-01,2.107,
2000-04,2.094,
2000-07,2.103,
2000-10,2.084,
2001-01,2.147,
2001-04,2.156,
2001-07,2.148,
2001-10,2.086,
2002-01,2.148,
2002-04,2.113,
2002-07,2.065,
2002-10,2.055,
2003-01,2.054,
2003-04,1.993,
2003-07,1.905,
2003-10,1.799,
2004-01,1.814,
2004-04,1.750,
2004-07,1.703,
2004-10,1.697,
2005-01,1.751,
2005-04,1.675,
2005-07,1.600,
2005-10,1.573,
2006-01,1.627,
2006-04,1.589,
2006-07,1.517,
2006-10,1.485,
2007-01,1.544,
2007-04,1.523,
2007-07,1.501,
2007-10,1.472,
2008-01,1.528,
2008-04,1.530,
2008-07,1.534,
2008-10,1.524,
2009-01,1.589,
2009-04,1.543,
2009-07,1.531,
2009-10,1.496,
2010-01,1.586,
2010-04,1.573,
2010-07,1.522,
2010-10,1.502,
2011-01,1.546,
2011-04,1.499,
2011-07,1.462,
2011-10,1.465,
2012-01,1.538,
2012-04,1.515,
2012-07,1.478,
2012-10,1.453,
2013-01,1.492,
2013-04,1.504,
2013-07,1.465,
2013-10,1.417,
2014-01,1.431,
2014-04,1.378,
2014-07,1.345,
2014-10,1.298,
