"",BBK01.QUK824,BBK01.QUK824_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Remaining countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:18,
2002-03,0.117,
2002-04,0.076,
2002-05,0.084,
2002-06,0.072,
2002-07,0.082,
2002-08,0.093,
2002-09,0.102,
2002-10,0.132,
2002-11,0.117,
2002-12,0.083,
2003-01,0.105,
2003-02,0.077,
2003-03,0.054,
2003-04,0.179,
2003-05,0.184,
2003-06,0.179,
2003-07,0.173,
2003-08,0.067,
2003-09,0.061,
2003-10,0.051,
2003-11,0.055,
2003-12,0.039,
2004-01,0.051,
2004-02,0.014,
2004-03,0.007,
2004-04,-0.001,
2004-05,0.016,
2004-06,0.024,
2004-07,0.056,
2004-08,0.047,
2004-09,0.057,
2004-10,0.074,
2004-11,0.079,
2004-12,0.046,
2005-01,0.044,
2005-02,0.055,
2005-03,0.047,
2005-04,0.089,
2005-05,0.103,
2005-06,0.114,
2005-07,0.110,
2005-08,0.099,
2005-09,0.140,
2005-10,0.087,
2005-11,0.086,
2005-12,0.074,
2006-01,0.091,
2006-02,0.106,
2006-03,0.103,
2006-04,0.111,
2006-05,0.188,
2006-06,0.252,
2006-07,0.233,
2006-08,0.146,
2006-09,0.169,
2006-10,0.146,
2006-11,0.148,
2006-12,0.194,
2007-01,0.180,
2007-02,0.145,
2007-03,0.188,
2007-04,0.231,
2007-05,0.334,
2007-06,0.392,
2007-07,0.526,
2007-08,0.268,
2007-09,0.251,
2007-10,0.260,
2007-11,0.299,
2007-12,0.305,
2008-01,0.296,
2008-02,0.295,
2008-03,0.296,
2008-04,0.321,
2008-05,0.321,
2008-06,0.320,
2008-07,0.331,
2008-08,0.353,
2008-09,0.340,
2008-10,0.370,
2008-11,0.389,
2008-12,0.344,
2009-01,0.416,
2009-02,0.387,
2009-03,0.410,
2009-04,0.397,
2009-05,0.373,
2009-06,0.404,
2009-07,0.446,
2009-08,0.588,
2009-09,0.508,
2009-10,0.531,
2009-11,0.515,
2009-12,0.542,
2010-01,0.413,
2010-02,0.550,
2010-03,0.547,
2010-04,0.448,
2010-05,0.491,
2010-06,0.541,
2010-07,0.575,
2010-08,0.738,
2010-09,0.901,
2010-10,0.939,
2010-11,0.902,
2010-12,0.619,
2011-01,0.374,
2011-02,0.393,
2011-03,0.432,
2011-04,0.342,
2011-05,0.351,
2011-06,0.393,
2011-07,0.485,
2011-08,0.619,
2011-09,0.616,
2011-10,0.661,
2011-11,0.644,
2011-12,0.642,
2012-01,0.723,
2012-02,0.689,
2012-03,0.787,
2012-04,0.670,
2012-05,0.769,
2012-06,0.762,
2012-07,0.800,
2012-08,0.730,
2012-09,0.847,
2012-10,0.602,
2012-11,0.554,
2012-12,0.510,
2013-01,0.433,
2013-02,0.467,
2013-03,1.191,
2013-04,0.646,
2013-05,0.583,
2013-06,0.670,
2013-07,0.600,
2013-08,0.481,
2013-09,1.015,
2013-10,0.467,
2013-11,0.396,
2013-12,0.333,
2014-01,0.333,
2014-02,0.342,
2014-03,0.415,
2014-04,0.315,
2014-05,0.353,
2014-06,0.348,
2014-07,0.425,
2014-08,0.399,
2014-09,0.413,
2014-10,0.463,
