"",BBEX3.A.ARS.EUR.CA.AA.A04,BBEX3.A.ARS.EUR.CA.AA.A04_FLAGS
"",Exchange rates for the euro in Argentina / EUR 1 = ARS ... (buying),
unit,ARS (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:12:42,
2003,3.2260,
2004,3.6106,
2005,3.5866,
2006,3.8115,
2007,4.2153,
2008,4.5821,
2009,5.1518,
2010,5.1363,
2011,5.6929,
2012,5.7934,
2013,7.2278,
2014,10.6374,
"","Source: Banco de la Nación Argentina, Buenos Aires.",
"",Methodology: Calculated on the basis of daily exchange rates.,
