"",BBK01.OUN006,BBK01.OUN006_FLAGS
1988-08,0.080,
1988-09,0.162,
1988-10,0.135,
1988-11,0.361,
1988-12,0.326,
1989-01,0.192,
1989-02,0.204,
1989-03,0.138,
1989-04,0.213,
1989-05,0.188,
1989-06,0.381,
1989-07,0.342,
1989-08,0.130,
1989-09,0.250,
1989-10,0.129,
1989-11,0.293,
1989-12,0.371,
1990-01,0.210,
1990-02,0.259,
1990-03,0.197,
1990-04,0.219,
1990-05,0.183,
1990-06,0.658,
1990-07,0.941,
1990-08,0.381,
1990-09,0.929,
1990-10,0.335,
1990-11,0.243,
1990-12,0.548,
1991-01,0.805,
1991-02,0.352,
1991-03,0.915,
1991-04,0.608,
1991-05,0.517,
1991-06,0.442,
1991-07,0.530,
1991-08,0.552,
1991-09,0.809,
1991-10,0.442,
1991-11,0.518,
1991-12,0.507,
1992-01,2.255,
1992-02,2.430,
1992-03,6.403,
1992-04,2.965,
1992-05,4.244,
1992-06,4.309,
1992-07,1.575,
1992-08,2.434,
1992-09,4.189,
1992-10,2.396,
1992-11,3.539,
1992-12,2.939,
1993-01,2.938,
1993-02,2.594,
1993-03,2.527,
1993-04,1.942,
1993-05,4.280,
1993-06,3.316,
1993-07,4.375,
1993-08,2.667,
1993-09,5.801,
1993-10,3.432,
1993-11,6.144,
1993-12,4.538,
1994-01,2.437,
1994-02,3.047,
1994-03,2.212,
1994-04,2.937,
1994-05,4.440,
1994-06,5.046,
1994-07,5.646,
1994-08,4.337,
1994-09,4.760,
1994-10,1.568,
1994-11,3.590,
1994-12,5.579,
1995-01,4.628,
1995-02,5.092,
1995-03,3.592,
1995-04,3.330,
1995-05,2.618,
1995-06,3.545,
1995-07,3.195,
1995-08,2.611,
1995-09,3.094,
1995-10,2.957,
1995-11,2.756,
1995-12,4.034,
1996-01,2.701,
1996-02,3.393,
1996-03,3.843,
1996-04,3.323,
1996-05,3.790,
1996-06,3.076,
1996-07,2.945,
1996-08,2.787,
1996-09,3.246,
1996-10,4.792,
1996-11,2.931,
1996-12,3.640,
1997-01,4.312,
1997-02,4.084,
1997-03,3.220,
1997-04,3.412,
1997-05,2.627,
1997-06,4.148,
1997-07,3.189,
1997-08,3.164,
1997-09,3.160,
1997-10,3.575,
1997-11,2.404,
1997-12,4.726,
1998-01,3.810,
1998-02,4.229,
1998-03,3.480,
1998-04,2.937,
1998-05,3.888,
1998-06,2.701,
1998-07,3.147,
1998-08,3.390,
1998-09,2.539,
1998-10,2.357,
1998-11,2.631,
1998-12,2.866,
1999-01,0.042,
1999-02,0.026,
1999-03,0.111,
1999-04,0.151,
1999-05,0.136,
1999-06,0.037,
1999-07,0.104,
1999-08,0.064,
1999-09,0.024,
1999-10,0.170,
1999-11,0.275,
1999-12,0.344,
2000-01,0.371,
2000-02,0.477,
2000-03,0.639,
2000-04,0.219,
2000-05,0.243,
2000-06,0.592,
2000-07,0.391,
2000-08,0.250,
2000-09,0.293,
2000-10,0.268,
2000-11,0.672,
2000-12,0.356,
2001-01,0.290,
2001-02,0.302,
2001-03,0.888,
2001-04,0.219,
2001-05,0.382,
2001-06,0.554,
2001-07,0.399,
2001-08,0.705,
2001-09,0.205,
2001-10,0.325,
2001-11,0.267,
2001-12,0.438,
2002-01,0.264,
2002-02,0.306,
2002-03,0.638,
2002-04,0.240,
2002-05,0.464,
2002-06,0.549,
2002-07,0.201,
2002-08,0.505,
2002-09,0.413,
2002-10,0.036,
2002-11,0.266,
2002-12,0.479,
2003-01,0.293,
2003-02,0.344,
2003-03,0.504,
2003-04,0.164,
2003-05,0.361,
2003-06,0.309,
2003-07,0.451,
2003-08,0.301,
2003-09,0.507,
2003-10,0.169,
2003-11,0.369,
2003-12,0.364,
2004-01,0.337,
2004-02,0.421,
2004-03,0.341,
2004-04,0.330,
2004-05,0.637,
2004-06,0.356,
2004-07,0.254,
2004-08,0.253,
2004-09,0.630,
2004-10,0.277,
2004-11,0.315,
2004-12,0.600,
2005-01,0.328,
2005-02,1.550,
2005-03,0.585,
2005-04,0.316,
2005-05,0.600,
2005-06,0.439,
2005-07,0.305,
2005-08,0.552,
2005-09,0.490,
2005-10,0.711,
2005-11,0.539,
2005-12,0.562,
2006-01,0.827,
2006-02,0.569,
2006-03,0.675,
2006-04,0.595,
2006-05,1.325,
2006-06,0.700,
2006-07,0.986,
2006-08,1.315,
2006-09,0.914,
2006-10,0.356,
2006-11,0.904,
2006-12,0.658,
2007-01,0.444,
2007-02,1.430,
2007-03,0.700,
2007-04,0.502,
2007-05,1.005,
2007-06,0.854,
2007-07,1.846,
2007-08,0.534,
2007-09,1.385,
2007-10,0.316,
2007-11,1.693,
2007-12,0.902,
2008-01,0.820,
2008-02,0.896,
2008-03,2.722,
2008-04,0.534,
2008-05,2.437,
2008-06,0.843,
2008-07,0.331,
2008-08,1.937,
2008-09,4.281,
2008-10,1.001,
2008-11,0.737,
2008-12,1.374,
2009-01,1.986,
2009-02,0.828,
2009-03,0.654,
2009-04,0.598,
2009-05,3.831,
2009-06,5.931,
2009-07,1.092,
2009-08,2.039,
2009-09,1.500,
2009-10,0.705,
2009-11,0.900,
2009-12,1.743,
2010-01,1.345,
2010-02,1.107,
2010-03,0.896,
2010-04,1.360,
2010-05,1.555,
2010-06,7.415,
2010-07,1.530,
2010-08,1.419,
2010-09,2.500,
2010-10,2.116,
2010-11,2.161,
2010-12,2.245,
2011-01,0.753,
2011-02,1.908,
2011-03,1.034,
2011-04,1.071,
2011-05,0.443,
2011-06,1.004,
2011-07,1.082,
2011-08,1.224,
2011-09,1.089,
2011-10,1.428,
2011-11,0.746,
2011-12,2.876,
2012-01,0.879,
2012-02,2.030,
2012-03,1.402,
2012-04,1.184,
2012-05,0.836,
2012-06,1.466,
2012-07,16.622,
2012-08,10.123,
2012-09,11.841,
2012-10,8.132,
2012-11,8.134,
2012-12,7.484,
2013-01,3.112,
2013-02,5.639,
2013-03,10.688,
2013-04,2.551,
2013-05,2.876,
2013-06,5.237,
2013-07,0.634,
2013-08,0.935,
2013-09,3.500,
2013-10,0.441,
2013-11,0.874,
2013-12,3.547,
2014-01,11.262,
2014-02,13.792,
2014-03,13.235,
2014-04,16.237,
2014-05,15.527,
2014-06,16.695,
2014-07,15.845,
2014-08,15.095,
2014-09,18.202,
2014-10,14.948,
2014-11,14.574,
2014-12,15.031,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
