"",BBK01.OUB309,BBK01.OUB309_FLAGS
"",Time deposits of the federal states / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:19,
1999-01,0.288,
1999-02,0.333,
1999-03,0.362,
1999-04,0.370,
1999-05,0.723,
1999-06,1.266,
1999-07,0.970,
1999-08,0.444,
1999-09,0.937,
1999-10,0.696,
1999-11,0.388,
1999-12,0.598,
2000-01,0.919,
2000-02,0.823,
2000-03,0.869,
2000-04,0.683,
2000-05,0.680,
2000-06,1.554,
2000-07,0.867,
2000-08,1.098,
2000-09,2.000,
2000-10,1.314,
2000-11,0.958,
2000-12,1.107,
2001-01,1.460,
2001-02,1.535,
2001-03,1.298,
2001-04,1.653,
2001-05,1.245,
2001-06,1.562,
2001-07,1.693,
2001-08,1.194,
2001-09,1.309,
2001-10,1.426,
2001-11,1.283,
2001-12,0.819,
2002-01,1.652,
2002-02,1.618,
2002-03,1.727,
2002-04,1.588,
2002-05,1.547,
2002-06,1.868,
2002-07,1.977,
2002-08,1.986,
2002-09,2.035,
2002-10,1.619,
2002-11,1.162,
2002-12,1.238,
2003-01,1.582,
2003-02,2.159,
2003-03,2.064,
2003-04,1.757,
2003-05,1.750,
2003-06,2.569,
2003-07,1.878,
2003-08,1.647,
2003-09,1.580,
2003-10,1.184,
2003-11,1.045,
2003-12,0.907,
2004-01,1.891,
2004-02,2.012,
2004-03,1.937,
2004-04,1.875,
2004-05,1.854,
2004-06,2.222,
2004-07,2.238,
2004-08,1.494,
2004-09,2.486,
2004-10,1.749,
2004-11,1.091,
2004-12,0.905,
2005-01,1.801,
2005-02,1.960,
2005-03,2.272,
2005-04,1.620,
2005-05,1.266,
2005-06,1.974,
2005-07,2.140,
2005-08,1.903,
2005-09,1.916,
2005-10,1.176,
2005-11,0.681,
2005-12,0.715,
2006-01,1.429,
2006-02,1.506,
2006-03,1.575,
2006-04,0.906,
2006-05,1.551,
2006-06,2.307,
2006-07,1.653,
2006-08,1.291,
2006-09,1.825,
2006-10,1.844,
2006-11,1.117,
2006-12,1.277,
2007-01,2.186,
2007-02,1.772,
2007-03,1.971,
2007-04,1.675,
2007-05,1.691,
2007-06,1.997,
2007-07,2.132,
2007-08,3.185,
2007-09,3.187,
2007-10,2.674,
2007-11,3.188,
2007-12,4.229,
2008-01,4.437,
2008-02,3.025,
2008-03,2.471,
2008-04,2.958,
2008-05,3.149,
2008-06,4.503,
2008-07,4.787,
2008-08,4.941,
2008-09,3.963,
2008-10,2.940,
2008-11,1.821,
2008-12,1.714,
2009-01,2.443,
2009-02,2.435,
2009-03,2.461,
2009-04,2.751,
2009-05,3.327,
2009-06,4.025,
2009-07,3.046,
2009-08,2.971,
2009-09,2.829,
2009-10,2.074,
2009-11,1.929,
2009-12,1.346,
2010-01,1.615,
2010-02,1.869,
2010-03,1.887,
2010-04,2.015,
2010-05,1.785,
2010-06,2.401,
2010-07,2.504,
2010-08,2.750,
2010-09,3.353,
2010-10,2.466,
2010-11,2.033,
2010-12,2.194,
2011-01,2.170,
2011-02,2.220,
2011-03,2.772,
2011-04,2.476,
2011-05,3.289,
2011-06,3.181,
2011-07,2.783,
2011-08,2.704,
2011-09,2.780,
2011-10,2.195,
2011-11,1.889,
2011-12,1.967,
2012-01,3.173,
2012-02,4.198,
2012-03,4.157,
2012-04,4.110,
2012-05,3.865,
2012-06,3.909,
2012-07,3.453,
2012-08,2.955,
2012-09,2.881,
2012-10,2.272,
2012-11,2.063,
2012-12,7.131,
2013-01,4.552,
2013-02,3.823,
2013-03,5.134,
2013-04,4.572,
2013-05,4.396,
2013-06,4.328,
2013-07,4.722,
2013-08,4.905,
2013-09,4.744,
2013-10,4.287,
2013-11,5.121,
2013-12,4.338,
2014-01,3.726,
2014-02,3.756,
2014-03,4.107,
2014-04,3.689,
2014-05,4.249,
2014-06,4.503,
2014-07,4.348,
2014-08,5.325,
2014-09,4.286,
2014-10,3.612,
2014-11,3.631,
2014-12,3.603,Provisional value
